unit_id,source_group,source_id,title,author,source_archive,source_url,epoch_bucket,original_split,final_decision,routing_status,attribution_id,line_count,logical_character_count,logical_byte_count,logical_sha256,storage_kind,storage_path,byte_start,byte_end,activation_status,training_eligible,canonical_author_key,author_group_id,author_resolution_status,work_group_id,split_group_id,v7_split,v7_split_tier,v7_split_decision,v8_rendering_policy,source_tei_sha256,source_line_text_sha256,source_storage_path,source_byte_start,source_byte_end,source_logical_sha256,supersedes_logical_sha256,v8_normalization_policy,long_s_replacement_count,base_v7_split,base_v7_training_eligible,v8_split,v8_split_group_id,v8_split_decision,v8_training_eligible
bibit:sonnet:bibit001147:sonnet_0160,bibit,bibit001147:sonnet_0160,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,577,586,1a6d98283d7a3a90ecbc6ddf7ecfc3dea034535e6932cbb91325308ceda0cbc5,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6779105,6779691,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6827993,6828580,4e2d950fa3ff8434cd5c99f42a2804e43e9875d3d955db91b95383884c943a39,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0161,bibit,bibit001147:sonnet_0161,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,558,563,391223d6a0896be5149a7a25c96024398b7112a4488ce58587105185b672254f,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6779692,6780255,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6828581,6829145,fde8c3f43871cfe8ed1e85ac9a29bff2ae0acec28fc52f9e8f2f0c5d9ccb25a0,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0162,bibit,bibit001147:sonnet_0162,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,548,553,516092b00af4517c6c843013ce826747606d63ad25b1e8b7b84952bc98c6fb8a,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6780256,6780809,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6829146,6829700,fddb1151ab8bded52ef2d790134e61923844842fcda1f2be1c7cbc32697ff7b6,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0163,bibit,bibit001147:sonnet_0163,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,531,538,bd0a44dc81b34e7c13aad72669779b8529f395007d4f94838009c1a00b0631f7,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6780810,6781348,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6829701,6830240,d88c0aa8c0199b04a5fc4e5716da165673f192d08729ba33c3e6983cdaf9e8d2,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0164,bibit,bibit001147:sonnet_0164,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,578,586,ac4ac36c8baba251bc7359100e3289331f9ad5544eb159e82ca206820e9d6ac3,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6781349,6781935,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6830241,6830828,1ed03ace52912653459fa888d0239751db63dd184bd555c5afeac107fef5d739,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0165,bibit,bibit001147:sonnet_0165,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,543,548,e513c0aaba47e3ae864a8dd5a75cb2f9c7a67308c046374ad0bd51209942d68c,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6781936,6782484,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6830829,6831378,36039aa9775a735500b8eb8aaf4d5679cb2d3c916d72bfb5bfcc216ca6203cb7,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0166,bibit,bibit001147:sonnet_0166,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,535,545,0b37e9e88cd1447a0f30772dce4921617897b3aace2845dffd0eed202831ffe8,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6782485,6783030,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6831379,6831925,dae3b7817e74d0d48656046eb1c08c40223b742194accb6b2a8cd988602bda06,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0167,bibit,bibit001147:sonnet_0167,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,540,546,3154e5d9e9303b5105b9bd2ae65b2a4672369a80fa0022525725f45d5ff4f531,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6783031,6783577,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6831926,6832473,7f0d0cc92bd5023045d21bdd8207458e7d467314518930b944a2cd51b4b4ea7f,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0168,bibit,bibit001147:sonnet_0168,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,546,555,3da8fcbfc897d3272e74e820b990bf08e512fdf5938fb9e11a6faecfde6d8121,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6783578,6784133,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6832474,6833030,c4ca11b06d11d287d5cc833750edc3b61218ae5e402fc475e4b9a1715d0f449e,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0169,bibit,bibit001147:sonnet_0169,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,576,583,e361a91c698c392ef22edaff03a34d5e8bd731167d5d0cc574b5a6145e18fca1,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6784134,6784717,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6833031,6833615,96b9df5f7a10a67ddab5b9265c12154dddad9173eb1a81f3db5a3980df666a96,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0170,bibit,bibit001147:sonnet_0170,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,554,564,85141a02215fc9f1028f321b554c719cdf4fc3e4557cdf5759a9737a8ad32c9a,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6784718,6785282,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6833616,6834181,7c0fdb7b5b1e17bcd982f583b45d07e809263333494f9acde9809d8fc75f38f8,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0171,bibit,bibit001147:sonnet_0171,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,521,530,8cca6a77dc4970e24fc2efc3d061d922ad48d565a02cac71b1e20ee5951b5cd3,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6785283,6785813,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6834182,6834713,baa0d9a7c1ac911c9fb2dfdc6bf8fbe51176374ccec169832a2820132771eec2,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0172,bibit,bibit001147:sonnet_0172,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,553,561,2bc5e118a401a9e346c2041157f65d27ed210cc1e207568aedd8285f11c34d91,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6785814,6786375,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6834714,6835276,5401c2e95b407e41a8691e081aa8ba46a218dc54385523f5516242075bbb82dc,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0173,bibit,bibit001147:sonnet_0173,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,522,526,8936738091afc931789ce7b1b15bfe7919d1f719188e9cf9b521b0a1c1f5fb1e,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6786376,6786902,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6835277,6835804,04cd8a608f893661d20d47b6157801125ad64f34301b8665dd5c866abba11a06,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0174,bibit,bibit001147:sonnet_0174,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,573,581,80e1ffef4a1880698213faebfe51d8e6b470ac1fde2babf9904c1f46c390a1c1,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6786903,6787484,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6835805,6836387,2bfc90a39d6088b12ea071b966b9e8c296ca7b431571fe101813b762db1afa34,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0175,bibit,bibit001147:sonnet_0175,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,592,596,206942c822b576a4a0ed59ccda11bde9b0dc73ca2d1766490175b7d35f344980,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6787485,6788081,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6836388,6836985,a9ac6dedae17566de2e68e8a60f33959aa5211314a2085ab3dc7de3a1c00c801,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0176,bibit,bibit001147:sonnet_0176,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,552,556,9e4821fbca31084fe1dc0da069bba39d8ca7c37c12906f4cd861a8de2e3e74cb,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6788082,6788638,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6836986,6837543,610ff0e1bc6de7560fa9953470d58c947cef1bd3f225bcb9fb92be6cd40c4fdd,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0177,bibit,bibit001147:sonnet_0177,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,532,539,a1302a7ac3ca043d50c0f5cb790fe343e645643157c9974aaa77350e350f59c9,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6788639,6789178,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6837544,6838084,d48f463a50a4c2922b9d7ea31aaccefb391f4c6ad58f0c65452440aac7257b1a,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0178,bibit,bibit001147:sonnet_0178,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,560,572,e20c35c3319f5df380201e19d302a571829cb80c70d45805c0f903580fa5d116,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6789179,6789751,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6838085,6838658,2cf3fe0459df47a44a71268dec3fb8569e92e0645fdeeaa51248972aead7d4b3,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0179,bibit,bibit001147:sonnet_0179,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,535,545,0f307fde38d15e070029154efe69e3ce4cd65824be9d5af9145640a90ef6e4e8,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6789752,6790297,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6838659,6839205,ae077baac2d3cd42c694c2bdc7e0f0d65c02cf760fb3276bc761d41606258e30,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0180,bibit,bibit001147:sonnet_0180,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,563,574,2229c07f86ccdbdfdac4f1060a169bc6a8ad0c0a48bd02595e60aec3df5162fd,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6790298,6790872,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6839206,6839781,29204b978a90e0b5709d2a92c26d0cc8e8ca6b57e42022ebac882fcb2388d225,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0181,bibit,bibit001147:sonnet_0181,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,563,571,49c633c28f1bd967aac1e1a4c6e19fc4b7c23515e7b4b0c8659b34bd075bf307,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6790873,6791444,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6839782,6840354,7177975186163a5fb5331d0605e3149c6936fb5fe8c1b2c2328560ae0ea35164,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0182,bibit,bibit001147:sonnet_0182,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,545,551,2e4ca8ccf76a585ec3fabf130f4bd5dc22b18b3393db9259ac737a61e2547ae0,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6791445,6791996,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6840355,6840907,0c476eba7146e0f25273b6b14e69cbbcbf6c680454cda2977609edce057f53bf,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0183,bibit,bibit001147:sonnet_0183,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,565,576,78f5f0e0140d74d54fd53e9eb6471c268cbe525bedb3a26728d797b529f8357d,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6791997,6792573,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6840908,6841485,2e64cf0cbb87d64e0b29ce8e735a315240662ae1bfe82eb9ab1c5c377e31745b,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0184,bibit,bibit001147:sonnet_0184,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,545,552,33bb3056f2653cac73548591deb2bb7ec7635f3759a8f96b66ea799f4d1763c7,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6792574,6793126,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6841486,6842039,a005dc00d55fa0308b01d45cd15533af6c4cc4366da573341c677fb430135fc7,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0185,bibit,bibit001147:sonnet_0185,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,556,568,210d375216f3d28db2dee4c3009d2f23a8f032e60941fd79ca1e632e9ac6f2a6,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6793127,6793695,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6842040,6842609,7b9bfcea0382a801a4c1537c9aaa733d20661b9e2346fb506b911d2465a606fc,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit001147:sonnet_0186,bibit,bibit001147:sonnet_0186,Rime,"Tebaldeo, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001147,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit001147,14,563,570,31dfa1a6865b954b3418286f2be1ac25c9e0969ea88348ca554359d9f52e1b86,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,6793696,6794266,v8_train,true,antonio tebaldeo,author:13b36a5d7f5f03eb,resolved_author,work:2965b1d81ce8cab6,split_group:b119ca1ac8374a63,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,6842610,6843181,875368247eac08222364df8b5f8fc2c6ff5276e5c949270737b6a503b08faa47,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7ea7cf1a0baed96a,preserve_v7_assignment_after_v8_check,true
