segment_id,ebook_id,source_cleaned_sha256,character_start,character_end,character_count,segment_sha256,segment_decision,final_role,reason,reference_ids,start_anchor,end_anchor,artifact_status,artifact_kind,output_shard_path,output_byte_start,output_byte_end,output_sha256
pg39239:seg0100,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,114106,114674,568,4149ca0d05b0c005c4f8306830ee2c77877b82bb98c8901a59219857efdec9bd,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"A piò voler mostrar che porti vero non magistero — di ciò sta nascoso, e di ciò spesso me medesmo chero","hé suo vazel tal natura — mantene, qual li adivene — da quella ch'è unita, ancor ch'aita — sia d'altra fattura.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,92254,92803,7a989cbc2adacf181566f5696dfb98a868cac3bd04df61dc96d503619075f12a
pg39239:seg0101,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,114674,213754,99080,548e2b76b19dc829e55fda656e7b5c2aa793d1a455422256e999ecc086808079,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"NOTA Si ripubblicano qui quei _Rimatori lucchesi del secolo XIII_, che eran comparsi or non è molto nella _Bibliot","ene pura dall'alto; ma si guasta poi e si travia, come quella del poeta, che ha dato a madonna l'impero del suo cuore.",materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6686552,6788065,548e2b76b19dc829e55fda656e7b5c2aa793d1a455422256e999ecc086808079
pg39239:seg0102,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,213754,214368,614,f072565287a94047f18e61b98a716cdb7a6d36f0b083128de73e31f9df2b99b9,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Lasso, sovente — sent'e' — che natura vene d'altura — pura — a la mia mente, che pria saccente — mente — a","contento — sento — mevi amare, vertú affondare, — dare — a vizio altèro sor mev'impero: — pero, — se non pento!",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,92804,93474,7097889ec96c6c45188f3ab6887e522fcb4ab3be8189235fa29a1c17faf29bfc
pg39239:seg0103,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,214368,215328,960,f9ee2ff42e3f48d038f387648b3ccd38a5647111f56e5763edd597c0fd316b1b,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"XIV Instabilitá della fortuna. Se quei che regna e 'n segnoria empera, avesse vera — 'n suo stato fermezza",alto: chi è 'n grande assalto — non cre' regni guer' mo. XV Conforta un amico d'un grave dolore che lo affanna.,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6788066,6789083,f9ee2ff42e3f48d038f387648b3ccd38a5647111f56e5763edd597c0fd316b1b
pg39239:seg0104,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,215328,215907,579,383c77f9d9770bd09876d90ddc413490cc599bfb7eae5653d9bb87303363554b,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Dolendo, amico, di gravosa pena d'affanno, il quale in te, aviso, regna, dolor portando, il qual giá non m","Ché non è vero pregio comportare ciò che comportan tutti, ma star retto, ov'ogn'om cade: tal'è pregio bene.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,93475,94003,e5a27e67b7db32dbd1b1402a6bee3d786a4d516d3108fac2e91695afb4db6d7b
pg39239:seg0105,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,215907,215997,90,bb2de0d185e6d80707797c1b4dcd39c9082484da72f82436e86503c911976145,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"XVI Dice ad un amico come giá da tre anni sia servo d'amore, e gli domanda consiglio.","XVI Dice ad un amico come giá da tre anni sia servo d'amore, e gli domanda consiglio.",materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6789084,6789175,bb2de0d185e6d80707797c1b4dcd39c9082484da72f82436e86503c911976145
pg39239:seg0106,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,215997,216588,591,6c96252e2dbbc379577886699505397ee8b63fc4e6693fdd48a91e7b01408de2,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Rapresentando a canoscenza vostra meo doloroso mal, grave, diverso, sono mosso, facendo vo' alcun verso,","ginazion ebbi il rio verso, ch'eo mi legai di sua potenza in chiostra, somettendo mi' arbitro, ann'è ben terso.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,94004,94536,873444ce1f298f973fb0474fc448e348a3c072f1c627d275b1c1037749cf5b43
pg39239:seg0107,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,216588,219350,2762,430e4f56fd67e8115867b258d202b0841520e1db5bb8a20b7109bb9d29d72754,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"XVII Esorta altri a mostrare, ch'è tempo, il proprio valore, per togliersi dal basso stato, ov'è caduto. Preg'","e di ciascuno han merto in sempiterna. 20 XX Ogni sua volontá, ogni diletto è in piacere a lei.",materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6789176,6792001,430e4f56fd67e8115867b258d202b0841520e1db5bb8a20b7109bb9d29d72754
pg39239:seg0108,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,219350,219933,583,6e7a44c64ab45c92642c634a1919d5f8bfc5f3c7fec2c78ec9731ec950f8713e,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Sovrapiagente mia gioia gioiosa e nova vita senza cui son morto, passato ho 'l mar di mia vita angosciosa,","e tanto per me cosa è gradita, quanto gradisce a te e in te m'agenza, ch'io altro non ho piú che 'l tuo volere.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,94537,95061,b84f71f178f4043520079dce0806913b645ecd3c3360fcabf0c597e8bd282688
pg39239:seg0109,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,219933,220004,71,1c3ff8930234a55fb5f00dd5ee3e3877fc75d932afedfc804c8d9d28a4ec6f37,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,XXI Amore ha preso tutta la sua anima ed è porto d'ogni sua virtú.,XXI Amore ha preso tutta la sua anima ed è porto d'ogni sua virtú.,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6792002,6792075,1c3ff8930234a55fb5f00dd5ee3e3877fc75d932afedfc804c8d9d28a4ec6f37
pg39239:seg0110,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,220004,220612,608,d8b7fe86e8f27bf4bfaa4827ad63bcb636d9fcfdd7401cdc67016b317f9cd4bb,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Amor s'ha il mio voler miso di sovra; s'ovra — non falla, giammai non diviso che sua virtú da me sia punto","n che pensando benenanza porto; porto — sentir di lei m'è d'onne parte, parte — di ben di sé vero in cui regna.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,95062,95646,b1bb027f1c9c240e6146c26125bd998c979e74111ea7ff78006b071e80f1609d
pg39239:seg0111,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,220612,220679,67,329a4c4f5ffd3b6d8962e5127ac2f786f1549228a48a6e591a7aec54f36b3407,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,XXII Ha la graziosa immagine di madonna fissa sempre in cuore.,XXII Ha la graziosa immagine di madonna fissa sempre in cuore.,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6792076,6792143,329a4c4f5ffd3b6d8962e5127ac2f786f1549228a48a6e591a7aec54f36b3407
pg39239:seg0112,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,220679,221277,598,31b1ff8093b6c1d3e99c955af4c386aa91481a24896bdf853b99899051306483,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Non posso proferir quant'ho voglienza di te sempre servir, mia gentil cosa, per ciò ch'appena pò pensar mi","uando te vedo, lasso, non oso, né veder posso; miro, in fede mia, dentro al mio core, ove io te porto e guardo.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,95647,96192,a83ea9f6fad849d8822cd62af27379f3aaef005392f8f1b0d71bed5f733fda15
pg39239:seg0113,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,221277,235957,14680,6b10745f5794c1c362b633819732d7d34982e49056240d4bba3cd9433e52f1ed,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"IV BETTO METTEFUOCO Si mostra lieto di essere in servitú d'Amore per una donna avvenente. Amore, perché m'","perduta. 80 V In madonna è ogni bellezza e gentilezza, ed è onorato chi ha fermezza in amar lei.",materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6792144,6807078,6b10745f5794c1c362b633819732d7d34982e49056240d4bba3cd9433e52f1ed
pg39239:seg0114,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,235957,236544,587,301073de9edc2db823f196daa28a23675a3a74756a86fa254e334c254c125028,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Similemente, — gente — criatura, la portatura — pura — ed avenente faite plagente — mente — per natura,","Però, amata — fata, — vo' 'n altessa, ché la fermessa — d'essa — conoscenza in sua sentenza — ben sa — onorata.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,96193,96833,81fd1d2e306dc324e6bd78e72c4e4422a7b29ad8c0afd75c97969cabe51c5f2a
pg39239:seg0115,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,236544,250847,14303,0fc2b81420b0afbb33dd9495c77186c790821af22aed929133ac960582691e62,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"VII BACCIARONE DI MESSER BACONE I Stolti coloro che lodano Amore, fonte di tanti mali. Nova m'è volontá n",— non deggio portar eo. III A SI. GUI. DA PISTOIA Se preferisca che la loro amicizia invecchi o sia sempre fresca.,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6807079,6821811,0fc2b81420b0afbb33dd9495c77186c790821af22aed929133ac960582691e62
pg39239:seg0116,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,250847,251432,585,84d6daf5c198549911360f4c49463f761f2e33a115f64e6d411df165229a136b,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Magna ferendo me tuba 'n oregli d'orrato ch'ognor in te pregio regna, lo cor mi stringe pur volendo vegli","ch'ho ditto de l'amistá nostra, responsion chero, qual ti sembra meglio, veglia tuttor la mantegnamo, u fresca.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,96834,97358,ae8f3fd514590e65d67df14b9cc4e3e9b089650c5410774c1dad842715bee1bf
pg39239:seg0117,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,251432,251608,176,7916003c812d51a1c07c2687689788d503de7200eaf29695de9663c53a82e655,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,IX NATUCCIO CINQUINO TENZONI FRA NATUCCIO E BACCIARONE I 1. A BACCIARONE DI MESSER BACONE Perché il dolore e,RONE I 1. A BACCIARONE DI MESSER BACONE Perché il dolore e la gioia siano date all'uomo sempre per il suo meglio.,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6821812,6821989,7916003c812d51a1c07c2687689788d503de7200eaf29695de9663c53a82e655
pg39239:seg0118,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,251608,252199,591,3916017d8761aecec161ac123891c0bbf5fd41f3772fd8a70d24a4060be0aac0,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"A cui prudenza porge alta lumera di ver sentire in de l'occulte cose, dar al nescente pò vera mainera","'alcun om' resede in vita degna, fôra lui vita mei' che morte stallo: se da ciò poi si parte, e' va a perdenza.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,97359,97896,874ee7e043ee04d881bc8d51de28241677ceeb60e905eb21d07becd44ee771c4
pg39239:seg0119,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,252199,252318,119,a715413292ee00a581ab72887a2d89bd3158fc68a076338a590227da91eb5570,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"2 RISPOSTA DI BACCIARONE Nel dolore l'uomo impara a soffrire, e nelle prosperitá apprende ad esserne grato a Dio.","2 RISPOSTA DI BACCIARONE Nel dolore l'uomo impara a soffrire, e nelle prosperitá apprende ad esserne grato a Dio.",materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6821990,6822110,a715413292ee00a581ab72887a2d89bd3158fc68a076338a590227da91eb5570
pg39239:seg0120,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,252318,252890,572,b047153820c4b3753199eecd727a85cdf7c09d3db88c5fa0474c7ee82b51439b,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Chi nel dolore ha bona sofferenza, vera prudenza — regna in tale core ed in prosperitate canoscenza ch","Ma quei, ch'orgoglio e baldanz' hano croia, e volno moia — umilitate vera, la lor mainera — contrar'è di bene.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,97897,98446,dadb38b415032ab10ac52265eecb75746239b8acaf289ccce2e5bc46543aa30e
pg39239:seg0121,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,252890,252989,99,a9c101becc7cf6d92ee9f629d4f90fc84a8aae7707fee7d9db29538da639bfda,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,II 1. A BACCIARONE DI MESSER BACONE Perché il peccato sia piú amato che fare e dire il bene.,II 1. A BACCIARONE DI MESSER BACONE Perché il peccato sia piú amato che fare e dire il bene.,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6822111,6822212,a9c101becc7cf6d92ee9f629d4f90fc84a8aae7707fee7d9db29538da639bfda
pg39239:seg0122,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,252989,253560,571,bf9a139b0c121f35f12048f0575f2391716c1095309ba3e0e2cea29687de3f1d,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Aldendo dire l'altèro valore, che 'n vostro core — regna a compimento, distringemi d'averne acontamento","ciò credo sia senza questione, qual è cagione — che ciascun, ch'è nato, par ch'obbriato — aggia 'l sommo Sire.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,98447,99004,83becbcd828c8c01e9597655cf6692d1ab4ab339ee42127e9465489cc166643e
pg39239:seg0123,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,253560,253693,133,ee5ccc36da204d14b8ef52a31ef534feb5a85779106ba9e7f13130fdc17fcae7,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"2. RISPOSTA DI BACCIARONE Il peccato è amato piú del bene a causa dell'abitudine, che è piú forte della natura e del","A DI BACCIARONE Il peccato è amato piú del bene a causa dell'abitudine, che è piú forte della natura e della ragione.",materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6822213,6822350,ee5ccc36da204d14b8ef52a31ef534feb5a85779106ba9e7f13130fdc17fcae7
pg39239:seg0124,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,253693,254269,576,cf587902165796f451106810a3d69a897f55a17fca447796d72fd8f08ed6fe98,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,Tua scritta intesi bene lo tinore: conoscitore — bon sarei contento esser di ciò che fu tuo piacimento,"Usanza vince natur' e ragione, perché fellone — fa 'l malvagio usato 'om ordinato — pur a ben seguire. —",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,99005,99560,a14e2076479635093b581695ab10b1cf1686046126caa33404e66f37c8b903c6
pg39239:seg0125,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,254269,406958,152689,1687ea1ef4fd57e14c029b23251ae2815d604bf48cca10f080239c923e3b2f28,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,X LOTTO DI SER DATO I Loda la bellezza e la virtú della sua donna e le chiede scusa se non sa celebrarla come es,"275 INDICE DEI CAPOVERSI, 287",materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6822351,6980095,1687ea1ef4fd57e14c029b23251ae2815d604bf48cca10f080239c923e3b2f28
pg39239:seg0126,39239,56c97d7b75f80f361fb925a28f8c8ab5c0fc4a70d433e9f06b35170296b8d561,406958,407273,315,65c2a37301c145e1af5e2611ca378174b87fa658b511680b171ee7b059ac1443,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazion","corrige"" sono state riportate nel testo. Il testo spazieggiato nella ""Doctrina de cort"" è stato segnalato con ~ ~.",not_materialized_by_segment_decision,excluded_or_quarantined_source_segment,,,,
pg39541:seg0001,39541,c44ce4c2ade521579e7adda4a816445b384095dcf85134039c19a8f72ffae048,0,60492,60492,c44ce4c2ade521579e7adda4a816445b384095dcf85134039c19a8f72ffae048,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli, Barbara Magni, and the Online Distributed Proofreading Team at http://www",COSPIRAZIONI ROMANE _Adolfo Giaquinto_ SONETTI ROMANESCHI,materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,46553000,46613879,c44ce4c2ade521579e7adda4a816445b384095dcf85134039c19a8f72ffae048
pg39658:seg0001,39658,959c55d917c46f9acf70e71adfd0a6457dfb37420296b1885e71e54d7600fd08,0,572780,572780,4a04b1a0208c1906bd97a19edab99da3aa0dd351e12352b0c4cbcbdec3ba1392,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli, Barbara Magni, and the Online Distributed Proofreading Team at http://www","orbo padre, non l'ho lasciato morir io?». (_Non continuata_.) Coi tipi di F. A. Brockhaus, Leipzig.",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,46613880,47192904,4a04b1a0208c1906bd97a19edab99da3aa0dd351e12352b0c4cbcbdec3ba1392
pg39658:seg0002,39658,959c55d917c46f9acf70e71adfd0a6457dfb37420296b1885e71e54d7600fd08,572780,573041,261,76e2e6b5c32d903e10fbea6da0e9989353b658d5d14d0bacc5f320eb873ef62c,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così com","ve (mestiero/mestiere, colta/côlta, seguito/séguito e simili), correggendo senza annotazione minimi errori tipografici.",not_materialized_by_segment_decision,excluded_or_quarantined_source_segment,,,,
pg39704:seg0001,39704,ce767dbc7666c4f7a25d76a287c34bad8c0f269acfbb578794cde1497985147a,0,2343026,2343026,475eed587c7b7a3af3548cd5e49fa6eed41056f65e0b6a88e97b35a4f72d214e,include_record_text,historical_general,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli, Barbara Magni and the Online Distributed Proofreading Team at http://www.","[3237] Julian., Orat. III. [3238] Gothofred., in Chron. Cod. Theod. [3239] Anecdota Graeca. FINE DEL PRIMO VOLUME.",materialized_in_record_artifact,historical_general,data/processed/project_gutenberg_resolved_v1/historical_general/part-0001.txt,3160666,5521726,475eed587c7b7a3af3548cd5e49fa6eed41056f65e0b6a88e97b35a4f72d214e
pg39704:seg0002,39704,ce767dbc7666c4f7a25d76a287c34bad8c0f269acfbb578794cde1497985147a,2343026,2343491,465,dfdc6d72a752cf1e4317af0f427e868a67ba2fa42928fec46e10c81d872f2bb4,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le numerose grafie alte",tazione minimi errori tipografici. Nella prima nota relativa all'anno LVII manca nell'originale il numero di capitolo.,not_materialized_by_segment_decision,excluded_or_quarantined_source_segment,,,,
pg39902:seg0001,39902,19a04adb8ee2a5f0e563922de9c8b9267ab61bb65a592d716877b7c55f5060c6,0,123514,123514,19a04adb8ee2a5f0e563922de9c8b9267ab61bb65a592d716877b7c55f5060c6,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli, Barbara Magni and the Online Distributed Proofreading Team at http://www.","50 Emilio =Zola=. 38 Nanà 1 50 52 Renata 1 50 Dirigere commissioni e vaglia ai Fratelli Treves, editori, Milano.",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,47192905,47318115,19a04adb8ee2a5f0e563922de9c8b9267ab61bb65a592d716877b7c55f5060c6
pg40299:seg0001,40299,f0720d24736887bcf6fa2f9746a12d094504a596d28e3d0b2a3a926bd1306272,0,559417,559417,8614ac98d1da008d2cc022dfbb118c946571a758ec9085df1d73314a611801ef,include_record_text,nineteenth_century_bridge,retained_primary_text,,[Illustrazione: LUIGI UCCELLINI di Ravenna (1804-1882).] BIBLIOTECA STORICA DEL RISORGIMENTO ITALIANO pubblicata d,Annotazioni » 131-249 Indice delle persone e delle cose notabili » 247-283,materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,47318116,47881253,8614ac98d1da008d2cc022dfbb118c946571a758ec9085df1d73314a611801ef
pg40299:seg0002,40299,f0720d24736887bcf6fa2f9746a12d094504a596d28e3d0b2a3a926bd1306272,559417,559649,232,09c0e3d1a92b6a90417582fb4dc34929d0c4e6ace0377a4664076bbf275b202c,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","native (benefici/beneficî, natio/natío, setta/sètta e simili), correggendo senza annotazione minimi errori tipografici.",not_materialized_by_segment_decision,excluded_or_quarantined_source_segment,,,,
pg40326:seg0001,40326,303d06c697c3f211f6f54b9ed28aae4c6196cc16b08c22de9566fa8b4c0bb0ed,0,84664,84664,303d06c697c3f211f6f54b9ed28aae4c6196cc16b08c22de9566fa8b4c0bb0ed,include_record_text,historical_general,retained_primary_text,,Produced by Enrico Segre and the Online Distributed Proofreading Team at http://www.pgdp.net.,"sohn Le note a pie' pagina, marcate alfabeticamente per pagina nell'originale, sono state rinumerate progressivamente.",materialized_in_record_artifact,historical_general,data/processed/project_gutenberg_resolved_v1/historical_general/part-0001.txt,5521727,5607106,303d06c697c3f211f6f54b9ed28aae4c6196cc16b08c22de9566fa8b4c0bb0ed
pg40328:seg0001,40328,28510694ae3275ed57ebbe5942f9121dc23ddf84457ee5afcb92c4cb5de58cdf,0,116208,116208,28510694ae3275ed57ebbe5942f9121dc23ddf84457ee5afcb92c4cb5de58cdf,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,Produced by Enrico Segre and the Online Distributed Proofreading Team at http://www.pgdp.net.,"are a volte irregolare, ed in più punti si sospettano virgole superflue o mancanti. Si è conservata la forma originale.",materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,6980096,7097229,28510694ae3275ed57ebbe5942f9121dc23ddf84457ee5afcb92c4cb5de58cdf
pg40378:seg0001,40378,7137ac1cc4c589c15667bb8666a0f215664410c6a6656d2c641a56ccb1658651,0,146738,146738,7137ac1cc4c589c15667bb8666a0f215664410c6a6656d2c641a56ccb1658651,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli, Barbara Magni, and the Online Distributed Proofreading Team at http://www",ana in un raggio di sole.)_ (_Sipario._) _Fine del dramma_.,materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,47881254,48028970,7137ac1cc4c589c15667bb8666a0f215664410c6a6656d2c641a56ccb1658651
pg40817:seg0001,40817,bce730a7e7e2140c37c8f25b2b249199799339c53f1f418151e6740f7cac86dd,0,398304,398304,ae2735136c107e26b119c0854d153724024321512110846b1f18b747671d59a7,include_record_text,nineteenth_century_bridge,retained_primary_text,,DIZIONARIO DEGLI SCRITTORI DI MUSICA A. — B. DIZIONARI,rcorse percosse 145. Bettino Bettinel 159. maesto maestro,materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,48028971,48430613,ae2735136c107e26b119c0854d153724024321512110846b1f18b747671d59a7
pg40817:seg0002,40817,bce730a7e7e2140c37c8f25b2b249199799339c53f1f418151e6740f7cac86dd,398304,399750,1446,30c28c1152e481727668c6a83544bad1abfa086715ca033c539533b10a573bcb,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (",aneddoto dà a divedere [dividere] 154 — BRÉTEVIL [Bretevil] (il barone di) 155 - BRILLON DE JOUY [juvi] (Mad.),not_materialized_by_segment_decision,excluded_or_quarantined_source_segment,,,,
