candidate_id,ebook_id,title,source_record_authors,poem_author,poem_author_resolution,period_bucket,source_archive,source_url,source_kind,stanza_pattern,line_count,first_line,last_line,character_start,character_end,source_text_sha256,cleaned_source_text_sha256,candidate_decision,manual_review_resolution,manual_review_rationale,exact_reference_ids,near_reference_ids,heldout_reference_ids,duplicate_gutenberg_candidate_ids,final_role,activation_status,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_line_count,cleaned_sha256
pg61548:char63209-63816,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"Rispondere non so, tanto son stanca,",— Da tanto aspetto. Non tornavi più!,63209,63816,9d14ef81a5cdb5a4912cd9eeb68ca0d0c98860c66709631b8a8699eb66150d4f,fed33f918fa8acc1976beae43ce6d3593bc6b3f75f7ca0781433a3168271dbb6,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,111486,112040,540,554,14,fed33f918fa8acc1976beae43ce6d3593bc6b3f75f7ca0781433a3168271dbb6
pg61548:char63824-64391,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Da tanto aspetto! E dimmi ora: — Dov'eri?,per la gioia che ancora ti sfuggì.,63824,64391,b7c7b8c6c9bfeaeac2ca3a3b9d10ff5626fe28534f642c20400dd3c5c1d0186b,b05ba3b66a24b262ddd1250cc59db3272f1dfe1c2d8ea99a320f1eed656e099e,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,112041,112549,500,508,14,b05ba3b66a24b262ddd1250cc59db3272f1dfe1c2d8ea99a320f1eed656e099e
pg61548:char64398-64970,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"Ed io mi seggo sopra i suoi gradini,",e quella breve del tuo cuor non sai?,64398,64970,937e58987ae12510a07c431d00ae5bde03af7fb81e3ebf62aef9414932521227,8703da1628fe8cc4b7c9e3b366a8098c8af9578d5262a2218df611ccff06cc09,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,112550,113065,505,515,14,8703da1628fe8cc4b7c9e3b366a8098c8af9578d5262a2218df611ccff06cc09
pg61548:char64976-65530,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,E all'orizzonte s'indugiavan vele,a smarrirsi in sua fredda libertà.,64976,65530,809b2071e087760ba24fe260d48083734d3b42afc10ab30d2edea533f0616886,31d4a6b778acd15ebb39f007594804abf6b4ea1359190c4f9d3a570f481018d9,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,113066,113556,487,490,14,31d4a6b778acd15ebb39f007594804abf6b4ea1359190c4f9d3a570f481018d9
pg61548:char65558-66144,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Poi ch'io concessi un'ora alle tue braccia,gioisti senza sospettar l'inganno.,65558,66144,2576fa1b347766258ed2eafdb0af51b47e7d9eaaa0ff29a703501087d8d34b05,9c0ee7a9432acf8e36b817526db0432c296fca52c3496f939304f8ab61ce80ae,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,113557,114077,519,520,14,9c0ee7a9432acf8e36b817526db0432c296fca52c3496f939304f8ab61ce80ae
pg61548:char66161-66750,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Cómpiasi dunque ciò ch'è ne' tuoi voti.,"fuggi, e il tuo volto ed il tuo nome io oblii.",66161,66750,82815f8c00cbfbb98193087e06dbd8224c9a23d117d9fdcff3e0df92517e7e79,8b3c24c3a4e981abfd2ee6f46b3ac2640b31aa7acb6169cd6b51065e6f3febf0,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,114078,114609,522,531,14,8b3c24c3a4e981abfd2ee6f46b3ac2640b31aa7acb6169cd6b51065e6f3febf0
pg61548:char66761-67329,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,È tardi ormai. In troppo lunga attesa,Ti sazïasti di menzogne. È tardi.,66761,67329,43dd166b4246201fde46ac1bc3714778bd64777cfe3dedcc4623b71ee4a10cfd,06ec63d1ea956b3be1d2cd07bc4f0d6777310c226ef0195c93dbdc0e4e9babc1,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,114610,115120,501,510,14,06ec63d1ea956b3be1d2cd07bc4f0d6777310c226ef0195c93dbdc0e4e9babc1
pg61548:char67359-67942,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"Vagar pel mondo, sole, ove ci spinga",non vede. Guarda d'una stella il lume.,67359,67942,8f4f864fb5e5b85be76259a58ed184b2ce00b5d4a87301eccc2ab937602cb649,23515558c0756deaf0aca8b2ac70691759d99be46f4c58bdcbc04d8e2bbf0f68,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,115121,115641,516,520,14,23515558c0756deaf0aca8b2ac70691759d99be46f4c58bdcbc04d8e2bbf0f68
pg61548:char67959-68567,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Oltre lo schermo d'una lastra tersa,ch'io ti chiedo: — Chi sei? Qual'è il tuo male?,67959,68567,dd7f4985e595b1abc3c17534a1efd22554b98013c664c538063387dbbe76bf99,512b6cd92b201b67443b49b4da75880a2836b283d4672e85f668a159eb1c3a99,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,115642,116186,541,544,14,512b6cd92b201b67443b49b4da75880a2836b283d4672e85f668a159eb1c3a99
pg61548:char68583-69138,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"S'ama talor per folle passïone,","e dolce l'imparar, vi s'abbandona.",68583,69138,6de0bc9a3bff7945aaea59978c8a26ff660403fb47ce5c5f81ae56e38ec64093,132eca97f357aaaf53b4096e1b96393dc6a37f4a968e66d13230117902294cf5,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,116187,116686,488,499,14,132eca97f357aaaf53b4096e1b96393dc6a37f4a968e66d13230117902294cf5
pg61548:char69166-69731,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,La mia voce non ha rombo di mare,e si ha paura ch'ella ne sorrida.,69166,69731,9cb87497e6bc15459dc763643ad976d3cbd5daa6104f19f5ce518f2de2f1b109,af18b0f6291edf22bf2782f0ab3ac83a9f69d7e6d19bd0f92f18e14414017a26,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,116687,117188,498,501,14,af18b0f6291edf22bf2782f0ab3ac83a9f69d7e6d19bd0f92f18e14414017a26
pg61548:char69776-70379,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"Sorelle, io errava taciti sentieri,",ch'io ven sappia foggiar degna ghirlanda.,69776,70379,9308c358518a976ea7bdd99efffb933d5cfcb958ad0435c7313f2d8098aced35,c6e5f6694bbf09cc8158ccd35ad3556804f31e5cf617d7e68bd97a1e4f408a00,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,117189,117733,536,544,14,c6e5f6694bbf09cc8158ccd35ad3556804f31e5cf617d7e68bd97a1e4f408a00
pg61548:char70396-70982,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"E le esaltai: — Lodate voi, Sorelle,","sola, nell'ombra del suo duolo muto.",70396,70982,a033303363f3315b8515a5fb507f0fc23d83dc9266bbec9992c73dd2c6274d64,c2b271d15c70bf76f20575b258422c2a1e931764558966c7c541ce03747e1a41,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,117734,118260,519,526,14,c2b271d15c70bf76f20575b258422c2a1e931764558966c7c541ce03747e1a41
pg61548:char71000-71620,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Allora io vidi alcuna alzare il dito,"ma tu, per quel ch'io tacqui e piansi, parla.",71000,71620,988682be02b6d95695f9449adea0c2c5cc769d865d7a61eb4e5100556cb9fd93,8894be98b84984109f2ab00e7010b53e30862684411313a487f0513f86404569,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,118261,118829,553,568,14,8894be98b84984109f2ab00e7010b53e30862684411313a487f0513f86404569
pg61548:char71641-72228,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,E parve un'altra uscir da un suo stupore,"di un gorgo nero, in sua capigliatura.",71641,72228,aaf4b920774de550072a4fe7a9ec69d3e1d856bd445f555e6ba0a6594a7749cb,3de746782b618b4633e28e136e4535b4b971a966517be7234dc08eece4b4829f,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,118830,119362,520,532,14,3de746782b618b4633e28e136e4535b4b971a966517be7234dc08eece4b4829f
pg61548:char72247-72816,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Ma bionde treccie fulsero nel sole,Non eran gli occhi miei tanto sereni.,72247,72816,5d2fb7b6e06f27942de2b1109752f32278c525997a4894a86beb27adeb87ef52,dd39531e5a37d664207214af369c35f70f47fa8b03b194443f95e01a8cf23674,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,119363,119872,502,509,14,dd39531e5a37d664207214af369c35f70f47fa8b03b194443f95e01a8cf23674
pg61548:char72826-73430,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Io mi ritrassi all'ombra d'un abete,gridando: — Ah taci! È bello anche se inganna!,72826,73430,0776ab4d3f09feec95a339bb069de2e149a7e7f2ea57e54a44bed305e3f3d06b,9a77b969fedc2ecd09cde3ecba44bc422b703b90fd40e13cee75a1f18c3f0294,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,119873,120423,537,550,14,9a77b969fedc2ecd09cde3ecba44bc422b703b90fd40e13cee75a1f18c3f0294
pg61548:char73445-74049,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Ma quelle che già dissero pensose,Non è più vita e non è ancora morte.,73445,74049,9a4f6037bbf088b13178b369d0485e68f724ce3c5c6db2fad0a15a2e279c8ccc,b4e140498dcae25f552d7841678c3e3ffef16585f6e93e2283f0faaf5c0ddb53,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,120424,120979,537,555,14,b4e140498dcae25f552d7841678c3e3ffef16585f6e93e2283f0faaf5c0ddb53
pg61548:char74063-74633,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"— La nostra è morte in vita, — allor sommesso",goccia a goccia gustando l'agonia.,74063,74633,0668fb2186ac2168726c7b06efe01f5c338c8c180b112e7b736e2065c92071ce,a822ac59bdab23c0c0d3d898516453b00a6412e0d65a4fe0e9cdd9e14ad451dd,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,120980,121491,503,511,14,a822ac59bdab23c0c0d3d898516453b00a6412e0d65a4fe0e9cdd9e14ad451dd
pg61548:char74646-75245,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"Tanto più gaudiose innanzi agli occhi,",a celebrar con voi i suoi sponsali.,74646,75245,8b907a39236e0d6952d2cf31234c1c5dfe6d49178dcce9a8fb1a8c4c282f357b,ce81dd41441205a7514ed01407c9f7b3b1d37f5c5c9ad35d29cde6016ff21ca4,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,121492,122038,532,546,14,ce81dd41441205a7514ed01407c9f7b3b1d37f5c5c9ad35d29cde6016ff21ca4
pg61548:char75257-75840,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Allor s'udì concorde tintinnare,"ebro di libertà, ilare canta.",75257,75840,b9317c93e1ccf34c4247365f008aa1a7190970ebe3f35a1fb3dca3154ac95c15,1de9909d4ecb4d127d7271bc58623eb76b953aef95bed5ed4f4a0147b35dd106,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,122039,122563,516,524,14,1de9909d4ecb4d127d7271bc58623eb76b953aef95bed5ed4f4a0147b35dd106
pg61548:char75852-76430,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"Simili a gru, migranti ad oriente,",dirà a ciascuna: — Veni Sponsa mea.,75852,76430,d9fafbf0bcf0d88245962a7851f485bec12c0374a0e65e9a363055489fb77a0f,434d055cc008111bdf39a589a85649ed6f3dab737c8f2ced38ef2e3afb05a489,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,122564,123085,511,521,14,434d055cc008111bdf39a589a85649ed6f3dab737c8f2ced38ef2e3afb05a489
pg61548:char76444-77043,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"Come romei rivolti a' luoghi santi,","Lungo è il cammin, ma vigile la scorta.",76444,77043,dfc15eeb927f9744f8b0c44d12b622eaea90da932c4184324ceefb93d6de7966,ea73b7923f2970a31a43481cee6150b9d5d72bcdc3e8d32c33c91237742bb380,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,123086,123629,532,543,14,ea73b7923f2970a31a43481cee6150b9d5d72bcdc3e8d32c33c91237742bb380
pg61548:char77060-77645,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"— O bianche pellegrine, m'accogliete",il mio fior d'oro tra un fiorir di stelle.,77060,77645,4cbad5bdc4be5803af93ad89b8441c255a46286e61c9d3fcc13dd32e4470a645,ef2e656f756c16bafcfaa8a8cb62cec9e42b170ab54066c4ecdb619547bb5e27,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,123630,124151,518,521,14,ef2e656f756c16bafcfaa8a8cb62cec9e42b170ab54066c4ecdb619547bb5e27
pg61548:char77673-78230,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Accoccolato a' piè della collina,tesseansi ori o fiori di corone.,77673,78230,23a7de9d9c16eb9b07dc294044f4dcbee97920090dcb1211b9ed461768be9225,3215115b8ae007eabb604be17230a0f9d4f0a7f237650d0b9869d0d40c3b9538,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,124152,124646,490,494,14,3215115b8ae007eabb604be17230a0f9d4f0a7f237650d0b9869d0d40c3b9538
pg61548:char78246-78827,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Gli occhi tu apristi in una buia sera,raccolse l'ali e al sogno umano rise.,78246,78827,271576e9c7bf4d7e2897b7ab8d3cc56070ad38717a230c16837e022419d9f107,a4c01e10a71b8f75a31c4aa358577331de4ff1084329c6b28a753366bbd69f93,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,124647,125161,514,514,14,a4c01e10a71b8f75a31c4aa358577331de4ff1084329c6b28a753366bbd69f93
pg61548:char78841-79399,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Al suo convento la novella sposa,lo stupore confuso d'un mistero.,78841,79399,e7a191eff3037f115ab0dabf4fa01e98e48c813e9bdfe7e50f987f69f26135e4,4a9cba970d82014ef6d6b8ac0dd061fea2a586a113bd7152cae7bb7324c8c8d7,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,125162,125655,491,493,14,4a9cba970d82014ef6d6b8ac0dd061fea2a586a113bd7152cae7bb7324c8c8d7
pg61548:char79411-80018,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"Ma tu non odi un timido picchiare,","Ah! tu non apri, e la notte è sì nera...",79411,80018,2a357766880022199b1f6dab8f622911df0db3b926e632405ddb35883113dc15,ffceb0c1e52e1cd875cbbe58dae25832b02ec221cdbcad0f6eef1dc7c0395220,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,125656,126203,540,547,14,ffceb0c1e52e1cd875cbbe58dae25832b02ec221cdbcad0f6eef1dc7c0395220
pg61548:char80031-80610,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Il pianto è la benefica rugiada,daranno un fior d'amore o un fior di duolo.,80031,80610,330601599d95d7b5f7375e3e37e6f0dae27c0c7bf79505418fe36dddb612163d,a0b8987068fa77048ed65ef62ff81877c641b82d97bac8118d258cf8f5429632,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,126204,126720,512,516,14,a0b8987068fa77048ed65ef62ff81877c641b82d97bac8118d258cf8f5429632
pg61548:char80621-81227,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"L'ombra furtiva, quasi in sè rattratta,",il fido cuor su cui poggiar la testa.,80621,81227,7a2b3c0a88c56bab93824a3434f2ba06e39890b7ecacdb68dc9a83b2a75f61ae,42c37bcf22e5d6a350a14977ef6828d90cc31c52a31fffc90e429190adb7110a,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,126721,127267,539,546,14,42c37bcf22e5d6a350a14977ef6828d90cc31c52a31fffc90e429190adb7110a
pg61548:char81238-81819,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,"Grava su te, o insonne cuore, l'arco",t'offra la vita in suo supremo frutto.,81238,81819,76915c07b328b0d97dfc451c7a24189e81ea45d7e6fa2f41564ffae7672e13a0,fb5428950af12b738507a6461125e94d9ad1350417bcfccde083026ac5db4f2d,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,127268,127783,514,515,14,fb5428950af12b738507a6461125e94d9ad1350417bcfccde083026ac5db4f2d
pg61548:char81834-82404,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",,pending_candidate_level_attribution_audit,nineteenth_century_bridge,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,explicit_sonetti_section,4-4-3-3,14,Ogni pensosa vergine si cinge,gemere sangue dalla sua ferita.,81834,82404,b4627a6c0e08288b205791d9e43bc9eceb4b5c228abe69e19fbfdfadf8ef0acb,8d50de3ada899726c4e3490e21c79921dc935b9cb8073fb5eccb709c0ea31aaf,eligible_standard_sonnet_pending_processed_build,,,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,127784,128290,503,506,14,8d50de3ada899726c4e3490e21c79921dc935b9cb8073fb5eccb709c0ea31aaf
