unit_id,source_group,source_id,title,author,source_archive,source_url,epoch_bucket,final_role,canonical_priority,final_decision,quarantine_status,attribution_id,logical_character_count,logical_byte_count,logical_sha256,storage_kind,storage_path,byte_start,byte_end,activation_status,training_eligible
wikisource:record:itws:404702,wikisource,itws:404702,La scienza nuova,Giambattista Vico,Italian Wikisource,https://it.wikisource.org/wiki/La_scienza_nuova,origins_through_1800,historical_general,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:404702,317,321,f4e57f936467bf78277dde977e949cd53eba3b2967626e524592fd1e8ac66931,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,2652568,2652889,inactive_pending_v7,true
wikisource:record:itws:409173,wikisource,itws:409173,La Cassaria (prosa),Ludovico Ariosto,Italian Wikisource,https://it.wikisource.org/wiki/La_Cassaria_(prosa),origins_through_1800,historical_general,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:409173,94272,96661,c8c0fbca4f3d25b67a825ec5f6cb9cd7c0e430507337764fe858f1786368ac40,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,2652890,2749551,inactive_pending_v7,true
wikisource:record:itws:412852,wikisource,itws:412852,Lettera di Raffaello d'Urbino a papa Leone X (ed. Visconti),Raffaello Sanzio,Italian Wikisource,https://it.wikisource.org/wiki/Lettera_di_Raffaello_d'Urbino_a_papa_Leone_X_(ed._Visconti),nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:412852,39898,40690,300c51f0ec71a98dbcb07d032bf3cdb35acc41841c8e17998ff3447b2c9b5e86,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,6720874,6761564,inactive_pending_v7,true
wikisource:record:itws:412899,wikisource,itws:412899,I sette vizi capitali descritti in verso sciolto,Vincenzo Sisco,Italian Wikisource,https://it.wikisource.org/wiki/I_sette_vizi_capitali_descritti_in_verso_sciolto,nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:412899,8072,8270,3338a33a8dd711e2fb053c2c1e5887ef0cd0ea31fc8ed8f91f85f665f7a7e969,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,6761565,6769835,inactive_pending_v7,true
wikisource:record:itws:414340,wikisource,itws:414340,Alchünas Rimas Romaunschas,Conradin de Flugi,Italian Wikisource,https://it.wikisource.org/wiki/Alch%C3%BCnas_Rimas_Romaunschas,nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:414340,19865,20609,990b04d6902b6158bcd67de83063dfaf469ddea41f64c1380c56780b196d15c5,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,6769836,6790445,inactive_pending_v7,true
wikisource:record:itws:418508,wikisource,itws:418508,Il libro delle vergini,Gabriele D'Annunzio,Italian Wikisource,https://it.wikisource.org/wiki/Il_libro_delle_vergini,nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:418508,185407,189041,38a6faf8d52a41c9916b0a658f847d5a1d18bc351f339cd4cb59184f1f5d28ca,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,6790446,6979487,inactive_pending_v7,true
wikisource:record:itws:426886,wikisource,itws:426886,Lo sfregio,Menotti Bianchi,Italian Wikisource,https://it.wikisource.org/wiki/Lo_sfregio,nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:426886,25123,25435,b4c9de3df1382431738b062a1124870f3692750f8e0e4eba7eac817619bb61ed,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,6979488,7004923,inactive_pending_v7,true
wikisource:record:itws:42780,wikisource,itws:42780,La spigolatrice di Sapri (1861),Luigi Mercantini,Italian Wikisource,https://it.wikisource.org/wiki/La_spigolatrice_di_Sapri_(1861),nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:42780,1944,2020,186d2a7bf9c940b69b1e64072d92550234190b13947dda8a0b3533fdd2beca8b,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,827015,829035,inactive_pending_v7,true
wikisource:record:itws:429153,wikisource,itws:429153,Rime (Saibante),Bianca Laura Saibante,Italian Wikisource,https://it.wikisource.org/wiki/Rime_(Saibante),nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:429153,9096,9352,2bf3c17b51a555ece64a3baf5a5a0250a3c562dda433cc264cce92cee206ee39,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,7004924,7014276,inactive_pending_v7,true
wikisource:record:itws:429635,wikisource,itws:429635,"Discorsi, e lettere",Bianca Laura Saibante,Italian Wikisource,"https://it.wikisource.org/wiki/Discorsi,_e_lettere",origins_through_1800,historical_general,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:429635,103689,105676,c4bb022d414ed5a6f3b1b06798f773754168436d10eeb98b27b5d50c21521af0,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,2749552,2855228,inactive_pending_v7,true
wikisource:record:itws:429690,wikisource,itws:429690,Per tanto pianger ch'i miei occhi fanno (Lucas),Dino Frescobaldi,Italian Wikisource,https://it.wikisource.org/wiki/Per_tanto_pianger_ch'i_miei_occhi_fanno_(Lucas),origins_through_1800,historical_general,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:429690,531,551,010c7420a3a6b78cdc0ba930ea7044f23f509513dc22a0948bf84d934d0e25b2,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,2855229,2855780,inactive_pending_v7,true
wikisource:record:itws:434660,wikisource,itws:434660,Le poesie religiose (1896),Mario Rapisardi,Italian Wikisource,https://it.wikisource.org/wiki/Le_poesie_religiose_(1896),nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:434660,3946,4052,16679806abff92a512017f9ad50b5b4693f5f6d9628d8590adc57333719f4a44,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,7014277,7018329,inactive_pending_v7,true
wikisource:record:itws:436540,wikisource,itws:436540,Labor,Mario Rapisardi,Italian Wikisource,https://it.wikisource.org/wiki/Labor,nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:436540,535,558,c39e77fdfc28cfb1af29c9c73cc0b7d7fba0b830506c027f7455d2e3e1648d9c,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,7018330,7018888,inactive_pending_v7,true
wikisource:record:itws:436541,wikisource,itws:436541,Argonauta,Mario Rapisardi,Italian Wikisource,https://it.wikisource.org/wiki/Argonauta,nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:436541,1031,1068,2754b9b1391aa351783bb63d27ad6546dc81470cf597ed2d9833a43be2430dc8,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,7018889,7019957,inactive_pending_v7,true
wikisource:record:itws:436542,wikisource,itws:436542,Il passaggio dell'imperatore,Mario Rapisardi,Italian Wikisource,https://it.wikisource.org/wiki/Il_passaggio_dell'imperatore,nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:436542,2958,3033,3222cdb2fa1aea1ff4d9d2c9271e7a06d3ba267b4d43b2c5fbd0ddf8b27fefd1,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,7019958,7022991,inactive_pending_v7,true
wikisource:record:itws:436555,wikisource,itws:436555,Antinoo,Mario Rapisardi,Italian Wikisource,https://it.wikisource.org/wiki/Antinoo,nineteenth_century,nineteenth_century_bridge,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:436555,3769,3853,d317d98ce17cdfd78f6ca4dd6c35e9ea44bf75662990fed5a51309ba02106c48,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,7022992,7026845,inactive_pending_v7,true
wikisource:record:itws:43761,wikisource,itws:43761,Dolce sollievo dell'umane cure,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Dolce_sollievo_dell'umane_cure,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43761,10,10,01b4df7df011e736ebb14e95caa31b1e5e61f19b222103155b9117298704fdef,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,133607,133617,inactive_pending_v7,true
wikisource:record:itws:43762,wikisource,itws:43762,"Che? non credevi forse, anima schiva",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Che%3F_non_credevi_forse,_anima_schiva",origins_through_1800,historical_non_sonnet_poetry,3,exclude_broader_unit_misrouted_as_sonnet,excluded,attr:wikisource:itws:43762,0,0,,none,,,,inactive_excluded,false
wikisource:record:itws:43781,wikisource,itws:43781,"Io porto, ahimè, trafitto il manco lato",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Io_porto,_ahim%C3%A8,_trafitto_il_manco_lato",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43781,4,4,2c7ff7dc51be98fc94934bab51a2b43957dcf2f093755532d77b179fcac69588,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,134174,134178,inactive_pending_v7,true
wikisource:record:itws:43787,wikisource,itws:43787,"Pensier, che vuoi, che in così torvo aspetto",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Pensier,_che_vuoi,_che_in_cos%C3%AC_torvo_aspetto",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43787,3,3,9f9ca51f7a737c738e38c63cb4f1b8bec9250eb2a217e92d8e155bc47936b934,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,134179,134182,inactive_pending_v7,true
wikisource:record:itws:43788,wikisource,itws:43788,Qualora il tempo alla mia mente riede,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Qualora_il_tempo_alla_mia_mente_riede,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43788,2,2,ade9afa39b059ce9954a97780d15c35c204ed2a8ee75199512731550556e6f5f,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,134183,134185,inactive_pending_v7,true
wikisource:record:itws:43789,wikisource,itws:43789,"Non so per qual ria sorte, o qual mio danno",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Non_so_per_qual_ria_sorte,_o_qual_mio_danno",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43789,3,3,9e505292560388bad4bcb1e4b12dfb556a8e510b4052dc844debe83ba2112b5d,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,134186,134189,inactive_pending_v7,true
wikisource:record:itws:43794,wikisource,itws:43794,Da poi che il mio bel Sol s'è fatto duce,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Da_poi_che_il_mio_bel_Sol_s'%C3%A8_fatto_duce,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43794,5,5,5bfc7fa7f8b7537f33b9f79bd926ff0b0b891088b396ff19ca0ddf087b71caa8,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,134190,134195,inactive_pending_v7,true
wikisource:record:itws:43795,wikisource,itws:43795,Allor che oppressa dal gravoso incarco,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Allor_che_oppressa_dal_gravoso_incarco,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43795,570,589,564392a9b8e768aac7c9795080193391ba0c5634bb5c7b3fa715d7e54395a0e8,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,134196,134785,inactive_pending_v7,true
wikisource:record:itws:43796,wikisource,itws:43796,"Bacio l'arco e lo stral, e bacio il nodo",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Bacio_l'arco_e_lo_stral,_e_bacio_il_nodo",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43796,3,3,6b361bedb0be608861f8db6fdc50514493911b2fc1bb57e6a3c65a94ec4e9b35,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,134786,134789,inactive_pending_v7,true
wikisource:record:itws:43797,wikisource,itws:43797,"Ahi che si turba, ahi che s'innalza e cresce",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Ahi_che_si_turba,_ahi_che_s'innalza_e_cresce",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43797,2,2,7058299627365fc7a3dd7840fd3d56f29306cd30c0f2c13cb500fe79617290ff,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,134790,134792,inactive_pending_v7,true
wikisource:record:itws:43798,wikisource,itws:43798,"Dov'è, dolce mio caro, amato Figlio",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Dov'%C3%A8,_dolce_mio_caro,_amato_Figlio",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43798,4,4,4e7aba75233c0b970cc56690362c7163897e7323974de48b20d63137f2c61c58,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,134793,134797,inactive_pending_v7,true
wikisource:record:itws:43799,wikisource,itws:43799,Cadder preda di morte e in pena ria,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Cadder_preda_di_morte_e_in_pena_ria,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43799,5,5,2461435244626aa60d3d414c21330dae7c0b676a75116aeed5cae6e01d5060cc,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,134798,134803,inactive_pending_v7,true
wikisource:record:itws:43800,wikisource,itws:43800,Bosco caliginoso orrido e cieco,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Bosco_caliginoso_orrido_e_cieco,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43800,528,536,167294774d7d5a8546370f688a23c07f62d3799b38ea6bf7d670c70d5240f1b8,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,134804,135340,inactive_pending_v7,true
wikisource:record:itws:43801,wikisource,itws:43801,S'è ver ch'a un cenno del crudel Caronte,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/S'%C3%A8_ver_ch'a_un_cenno_del_crudel_Caronte,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43801,3,3,581154c4563a91f049fd312b87aff82e711a8bf4001275d0d224797121422377,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,135341,135344,inactive_pending_v7,true
wikisource:record:itws:43802,wikisource,itws:43802,"Invido Sol, che riconduci a noi",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Invido_Sol,_che_riconduci_a_noi",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43802,551,571,3c6bffa44774a025b1f2ddcd6f2af41b01f30cad7e5d6289cd7faa1d8ffae5cd,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,135345,135916,inactive_pending_v7,true
wikisource:record:itws:43804,wikisource,itws:43804,Per non veder del vincitor la sorte,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Per_non_veder_del_vincitor_la_sorte,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43804,5,5,c73a6f06d9764701951e8dce342e4548036447676576325694cb6f7f9edb8d02,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,135917,135922,inactive_pending_v7,true
wikisource:record:itws:43898,wikisource,itws:43898,Se mai degli anni in un col corso andranno,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Se_mai_degli_anni_in_un_col_corso_andranno,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43898,542,556,ddb477cc7f99604974e4dad428f7280ffddcb58f5f9424da65bf45cdc4877c1d,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,135923,136479,inactive_pending_v7,true
wikisource:record:itws:43899,wikisource,itws:43899,Quando l'almo mio Sol fra gli altri appare,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Quando_l'almo_mio_Sol_fra_gli_altri_appare,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43899,4,4,67e223967d07523ae25cf62dbf2878648a705f488333ecbe7bd82d38055a1afa,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,136480,136484,inactive_pending_v7,true
wikisource:record:itws:43900,wikisource,itws:43900,Poichè il volo dell'Aquila latina,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Poich%C3%A8_il_volo_dell'Aquila_latina,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43900,3,3,10c7dbb397fcc737bfa09cc0f149a9b6d567274964ea1a1138d4403b294a6b5c,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,136485,136488,inactive_pending_v7,true
wikisource:record:itws:43901,wikisource,itws:43901,Or qual mai darem lode al pregio vostro,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Or_qual_mai_darem_lode_al_pregio_vostro,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43901,554,572,6fb09a5e9558be63094f0c166505acec30410b640409bdf8b4161452a12cf1c3,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,136489,137061,inactive_pending_v7,true
wikisource:record:itws:43902,wikisource,itws:43902,Io non so come a questa età condotte,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Io_non_so_come_a_questa_et%C3%A0_condotte,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43902,5,5,365bbbc3509bc0cfda7f880a9c9adf205071b8dde9387a8c12f7c783b339fe21,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,137062,137067,inactive_pending_v7,true
wikisource:record:itws:43903,wikisource,itws:43903,Io mi credea la debil navicella,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Io_mi_credea_la_debil_navicella,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43903,559,574,cacd743035df6a7967f9d00c094410b3f5250eec1fb2433e16333652b2875fc9,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,137068,137642,inactive_pending_v7,true
wikisource:record:itws:43904,wikisource,itws:43904,Prese per vendicar l'onta e l'esiglio,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Prese_per_vendicar_l'onta_e_l'esiglio,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43904,5,5,a9098987d0e7e80f4e8dccf1866e2d1c006c6bad53c0dc4f224870b259ad7637,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,137643,137648,inactive_pending_v7,true
wikisource:record:itws:43905,wikisource,itws:43905,Chi veder vuol come ferisca Amore,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Chi_veder_vuol_come_ferisca_Amore,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43905,558,578,22d1aeacc51040e0d0626a65d4b4de7b14dad69f2db3e670d48930b2c27af631,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,137649,138227,inactive_pending_v7,true
wikisource:record:itws:43906,wikisource,itws:43906,"Questa che in bianco ammanto, e in bianco velo",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Questa_che_in_bianco_ammanto,_e_in_bianco_velo",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43906,5,5,a71a4f9ea1fe07922f1f8a6e4525d245dcb3498f6282babbcc9a7f88d5777f8a,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,138228,138233,inactive_pending_v7,true
wikisource:record:itws:43923,wikisource,itws:43923,Ahi ben me 'l disse in sua favella il core,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Ahi_ben_me_'l_disse_in_sua_favella_il_core,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43923,571,596,cfbafff9ebb96f04c50cf54ce5064a888e88e0cad5e90a18f1768051bc3cc015,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,138234,138830,inactive_pending_v7,true
wikisource:record:itws:43924,wikisource,itws:43924,"Muse, poichè il mio Sol gode e desìa",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Muse,_poich%C3%A8_il_mio_Sol_gode_e_des%C3%ACa",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43924,7,7,f04384562b799bdeb62818a355716677b738f5a31701df52abd32394a16abad6,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,138831,138838,inactive_pending_v7,true
wikisource:record:itws:43925,wikisource,itws:43925,Donna che tanto al mio bel Sol piacesti,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Donna_che_tanto_al_mio_bel_Sol_piacesti,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43925,5,5,1cde4f7df07e6f51d44cf50d3acbadb18d07d7176ee98396289e17546f5afb90,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,138839,138844,inactive_pending_v7,true
wikisource:record:itws:43926,wikisource,itws:43926,"Ombrose valli, e solitari orrori",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Ombrose_valli,_e_solitari_orrori",origins_through_1800,historical_non_sonnet_poetry,3,exclude_broader_unit_misrouted_as_sonnet,excluded,attr:wikisource:itws:43926,0,0,,none,,,,inactive_excluded,false
wikisource:record:itws:43927,wikisource,itws:43927,"Ovunque il passo volgo, o il guardo io giro",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Ovunque_il_passo_volgo,_o_il_guardo_io_giro",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43927,5,5,68b93c0ab5e101fa4ab81bc2b1a125215f150d4a493357be297b37b277b0c2eb,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,139394,139399,inactive_pending_v7,true
wikisource:record:itws:43928,wikisource,itws:43928,"Amato figlio, or che la dolce vista",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Amato_figlio,_or_che_la_dolce_vista",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43928,541,561,f9e35016c3ded0df775dfef07dc9d949cd7ad577ace2459176330d1e12cf60c0,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,139400,139961,inactive_pending_v7,true
wikisource:record:itws:43929,wikisource,itws:43929,Poichè narrò la mal sofferta offesa,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Poich%C3%A8_narr%C3%B2_la_mal_sofferta_offesa,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43929,7,7,0b1207ceba7311b266d44cf599db3e43142d78c55e1e74244c7f52fd740f1591,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,139962,139969,inactive_pending_v7,true
wikisource:record:itws:43930,wikisource,itws:43930,Ah rio velen delle create cose,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Ah_rio_velen_delle_create_cose,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43930,5,5,4c9e4f32795f58df729cd2eb7e4de4e70b62bb3dff4b87e9618f1a44e540178e,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,139970,139975,inactive_pending_v7,true
wikisource:record:itws:43931,wikisource,itws:43931,Fra cento d'alto sangue illustri e conte,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Fra_cento_d'alto_sangue_illustri_e_conte,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43931,539,555,114291991e2cbb86dc5e730587c60024ee65272f0e057c6bbc4319325576279a,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,139976,140531,inactive_pending_v7,true
wikisource:record:itws:43933,wikisource,itws:43933,Donna real che d'Imeneo la legge,Faustina Maratti,Italian Wikisource,https://it.wikisource.org/wiki/Donna_real_che_d'Imeneo_la_legge,origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43933,6,6,e905f9ce751540b0f800a5e39111c063292e87c9880b9e6cbe4de067cabb9678,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,140532,140538,inactive_pending_v7,true
wikisource:record:itws:43934,wikisource,itws:43934,"Scrivi, mi dice un valoroso sdegno",Faustina Maratti,Italian Wikisource,"https://it.wikisource.org/wiki/Scrivi,_mi_dice_un_valoroso_sdegno",origins_through_1800,historical_non_sonnet_poetry,3,retain_canonical_candidate_7b,not_required,attr:wikisource:itws:43934,8,8,6cb4c8fe757f0f8b02e608d2c4fe20c28537b29d6b362fd513fe52ca884d559c,existing_committed_slice,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,140539,140547,inactive_pending_v7,true
