segment_id,record_id,source_sha256,character_start,character_end,character_count,segment_sha256,segment_decision,final_role,reason,reference_ids,start_anchor,end_anchor,activation_status,artifact_status,output_shard_path,output_byte_start,output_byte_end,output_sha256
ll:2345481:seg0001,ll:2345481,9a3c58451b0be25da382e4cb679ba256af132307569c24f1b26a20468ba1d817,0,36495,36495,9a3c58451b0be25da382e4cb679ba256af132307569c24f1b26a20468ba1d817,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"GLI ELOGI DEL PORCO CAPITOLI BERNESCHI DI TIGRINTO BISTONIO P. A., E ACCADEMICO DUCALE DE’ DISSONANTI DI MODENA. IN MODE",". Le parole, e le espressioni, che sanno di Gentilesmo sono linguaggio, e vaghezza di Poesia, non sentimenti Cattolici.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,482835,520143,9a3c58451b0be25da382e4cb679ba256af132307569c24f1b26a20468ba1d817
ll:2345554:seg0001,ll:2345554,ecb1d65ba1895bf12fca71a7d323e0b75967cd029efe86f35ad789d6e90cfddb,0,361279,361279,ecb1d65ba1895bf12fca71a7d323e0b75967cd029efe86f35ad789d6e90cfddb,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"Il Mistero del Poeta ROMANZO MILANO GIUSEPPE GALLI, Libraio-editore Galleria Vitt. Eman., 17 e 80 1888 All'on. sig. Dire","o di aver finito a quest'ora perchè l'alba è vicina e il mio lume muore. Non è un buon augurio? Addio, amica mia. FINE.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,4434945,4799043,ecb1d65ba1895bf12fca71a7d323e0b75967cd029efe86f35ad789d6e90cfddb
ll:2346042:seg0001,ll:2346042,a2b25b5f6efe1f7bd71e9e90b68bfffc11a3a84d015b8ffa02ce8158ac3a0475,0,146556,146556,a2b25b5f6efe1f7bd71e9e90b68bfffc11a3a84d015b8ffa02ce8158ac3a0475,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,gutenberg_pass_1b:pg31000;gutenberg_resolved:31000,DAL MOLINO DI CERBAIA A CALA MARTINA NOTIZIE INEDITE SULLA VITA DI GIUSEPPE GARIBALDI 2a EDIZIONE FIRENZE PEI TIPI DI SA,"umili scogli di Cala Martina non erano, la storia non avrebbe registrato nei suoi fasti lo scoglio glorioso di Quarto.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2346352:seg0001,ll:2346352,c0cd82810197c8166599975fee78d9b45f8633bd8f1973728b1a81e5b1186efe,0,203931,203931,c0cd82810197c8166599975fee78d9b45f8633bd8f1973728b1a81e5b1186efe,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"L'ARTE DI prender Marito DI PAOLO MANTEGAZZA per far seguito a L'arte di prender Moglie. FRATELLI TREVES, EDITORI",lla scelta del maritoPag. IV. Frammento di un codice di diplomazia matrimoniale PARTE TERZA. La conclusione del libro,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,4799044,5004719,c0cd82810197c8166599975fee78d9b45f8633bd8f1973728b1a81e5b1186efe
ll:2346651:seg0001,ll:2346651,11cecc4b30fd3575ecbb8503681b022ae4a46f544ab89b0ad6cb3fefb40bc753,0,181899,181899,11cecc4b30fd3575ecbb8503681b022ae4a46f544ab89b0ad6cb3fefb40bc753,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"L'INDOMANI PRIMA EDIZIONE MILANO LIBRERIA EDITRICE GALLI DI CHIESA & GUINDANI Lipsia e Vienna, F. A. Brockhaus - Berlino","ervono di culla, i cuori insanguinati e piangenti danno nuovo sangue e nuove lagrime alla vita. Avanti, coraggio! FINE.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,5004720,5187851,11cecc4b30fd3575ecbb8503681b022ae4a46f544ab89b0ad6cb3fefb40bc753
ll:2346657:seg0001,ll:2346657,f1e2abb0d5b70bf55bcd2789c5830327cec3e2e22fa1c8f1f25b2dc54f424b87,0,333478,333478,f1e2abb0d5b70bf55bcd2789c5830327cec3e2e22fa1c8f1f25b2dc54f424b87,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"TERESA di Neera I. — Coraggio, figliuoli, coraggio. — Ne abbiamo, signor sindaco, ma la faccenda è brutta assai; temo l'",ssibile. Poi il velo nero di Teresa cessò di fluttuare allo sportello del carrozzone; il treno si mosse. Nevicava. FINE,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,5187852,5527690,f1e2abb0d5b70bf55bcd2789c5830327cec3e2e22fa1c8f1f25b2dc54f424b87
ll:2346835:seg0001,ll:2346835,c9231e6304c3c5e082e8d7907273cd073c9d35cd70051f291361d8a420188a47,0,1202139,1202139,c9231e6304c3c5e082e8d7907273cd073c9d35cd70051f291361d8a420188a47,include_broader_text,nineteenth_century_bridge,retained_primary_text,,Le novelle della nonna Fiabe fantastiche di Emma Perodi PARTE PRIMA Lo scettro del re Salomone e la corona della regina,la donna esperta e di buon consiglio alla quale erano soliti ricorrere nei momenti solenni e difficili della vita. FINE,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,5527691,6758272,c9231e6304c3c5e082e8d7907273cd073c9d35cd70051f291361d8a420188a47
ll:2346840:seg0001,ll:2346840,d66dec7e6df159351c78f044d9fe1563aa66d83d5e4cdfb59afcbefbe9815857,0,292620,292620,d66dec7e6df159351c78f044d9fe1563aa66d83d5e4cdfb59afcbefbe9815857,exclude_composite_canonical_source,excluded,combined_canonical_sources_cover_primary_work,bibit:bibit000760;v6:complete_petrarch_sonnet_sequence,Canzoniere Rerum Vulgarium Fragmenta 1 Voi ch'ascoltate in rime sparse il suono di quei sospiri ond'io nudriva 'l core i,"entia or morte punge. Raccomandami al tuo figliuol, verace homo et verace Dio, ch'accolga 'l mïo spirto ultimo in pace.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2346867:seg0001,ll:2346867,2d148e7ce3d17f62718b8121908622170ba47dc66ea9d2bc386ccbb0cb47df03,0,353938,353938,2d148e7ce3d17f62718b8121908622170ba47dc66ea9d2bc386ccbb0cb47df03,include_broader_text,nineteenth_century_bridge,retained_primary_text,,L’ASSASSINIO NEL VICOLO DELLA LUNA ROMANZO DI JARRO (Giulio Piccini) _______ Seconda Edizione _______ MILANO FRATELLI TR,o. Il PROCESSO BARTELLONI è il titolo di un altro romanzo che formerà il seguito dell’ASSASSINIO NEL VICOLO DELLA LUNA.,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,6758273,7120064,2d148e7ce3d17f62718b8121908622170ba47dc66ea9d2bc386ccbb0cb47df03
ll:2346990:seg0001,ll:2346990,81ba4efbb1df5f3295fe0e3c7cd700739567b3d0f072ca33157a94d3ea0a410b,0,318349,318349,81ba4efbb1df5f3295fe0e3c7cd700739567b3d0f072ca33157a94d3ea0a410b,include_broader_text,historical_general,retained_primary_text,,"IL MILIONE Marco Polo [Nota: il simbolo † indica lacune nel manoscritto originario] 1 Signori imperadori, re e duci e tu","nel mondo quanto fece messer Marco, figliuolo di messer Niccolò Polo, nobile e grande cittadino della città di Vinegia.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_general/part-0001.txt,0,323404,81ba4efbb1df5f3295fe0e3c7cd700739567b3d0f072ca33157a94d3ea0a410b
ll:2347103:seg0001,ll:2347103,fe88562429bfec515e7256fa2167b1bd072ec2a8cba1787ef8a826dc2c467033,0,501516,501516,fe88562429bfec515e7256fa2167b1bd072ec2a8cba1787ef8a826dc2c467033,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"LA SCUOLA DI LINDA ROMANZO 1894 L. ROUX E C. – EDITORI TORINO – ROMA Al secondo piano, nella sala di studio, vasta e ben","quello che ho da fare... Tu hai sempre delle sciocchezze per il capo... Scommetto che Cino... – Cino è morto, signora!",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,7120065,7632319,fe88562429bfec515e7256fa2167b1bd072ec2a8cba1787ef8a826dc2c467033
ll:2347298:seg0001,ll:2347298,788e4aab1a6cb251ec926f3e1f3a3393e9135802ebeee46765ad8ef763c699b6,0,230337,230337,788e4aab1a6cb251ec926f3e1f3a3393e9135802ebeee46765ad8ef763c699b6,include_broader_text,nineteenth_century_bridge,retained_primary_text,,Le novelle marinaresche di mastro Catrame Indice Le novelle marinaresche di mastro Catrame 1 Indice 2 Un lupo di mare 3,corda. 26 Grosso mammifero che vive presso le coste e che emette delle grida acute. Indica la vicinanza delle spiagge.,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,7632320,7864211,788e4aab1a6cb251ec926f3e1f3a3393e9135802ebeee46765ad8ef763c699b6
ll:2347301:seg0001,ll:2347301,b415a727722a5823d3204da5cdece20e38e3abb3a15a25e965866dcbf8a38932,0,366836,366836,b415a727722a5823d3204da5cdece20e38e3abb3a15a25e965866dcbf8a38932,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"I PIRATI DELLA MALESIA PARTE PRIMA. LA TIGRE DELLA MALESIA 1. Il naufragio della Young-India — Mastro Bill, dove siamo?","hana!... Ecco un nome che mi fa battere il cuore: ecco un uomo che vorrei vedere. Addio, zio; addio, amici: sperate!...",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,7864212,8242544,b415a727722a5823d3204da5cdece20e38e3abb3a15a25e965866dcbf8a38932
ll:2347662:seg0001,ll:2347662,ffe04e8e07487ab151c99b2fbd65c1b0ff6d0b16230ef0f71fe3dfdbe0a2e5cb,0,863216,863216,ffe04e8e07487ab151c99b2fbd65c1b0ff6d0b16230ef0f71fe3dfdbe0a2e5cb,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,bibit:bibit000260,GERUSALEMME CONQUISTATA BARI - GIUS. LATERZA & FIGLI TIPOGRAFI- EDITORI- LIBRAI 1934 LIBRO PRIMO 1 Io canto l'arme e 'l,"ia a' suoi fidi apparve alti messaggi. E 'l duce, di pietá sublime esempio, donò le spoglie e sciolse i voti al tempio.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2347663:seg0001,ll:2347663,0ed8870743f881d4e6a1395981b630b694a1f5a272baa19c0e134735a8986d56,0,604995,604995,0ed8870743f881d4e6a1395981b630b694a1f5a272baa19c0e134735a8986d56,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,bibit:bibit001501,GERUSALEMME LIBERATA POEMA DEL SIGNOR TORQUATO TASSO AL SERENISSIMO SIGNORE IL SIGNOR DONNO ALFONSO II D'ESTE DUCA DI FE,"e al tempio con gli altri il sommo duce; e qui l'arme sospende, e qui devoto il gran Sepolcro adora e scioglie il voto.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2347857:seg0001,ll:2347857,ee510a0249c94d3d1fd72c03942a31fe94881daeeb8189c2b7172d366e337cdd,0,322896,322896,ee510a0249c94d3d1fd72c03942a31fe94881daeeb8189c2b7172d366e337cdd,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,bibit:bibit000804,"EROS Giovanni Verga I Verso le quattro di una fra le ultime notti del carnevale, la marchesa Alberti, seduta dinanzi all","ente, tirò in giú la coperta, e cadde pesantemente ai piedi del letto col capo sul cuscino. Si udí un colpo di pistola.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2347859:seg0001,ll:2347859,30de064ab1b307e5aadd3cdbacd9d4236792a3a69a46a93e6e41b470b8bb637c,0,62246,62246,30de064ab1b307e5aadd3cdbacd9d4236792a3a69a46a93e6e41b470b8bb637c,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"LA LUPA Scene drammatiche in due atti PERSONAGGI LA GNÀ PINA, detta la Lupa, ancora bella e provocante, malgrado i su","ra e di orrore, la scure omicida in alto, urlando colla schiuma alla bocca). Ah!… ah!… Il diavolo siete? Cala la tela.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,8242545,8306266,30de064ab1b307e5aadd3cdbacd9d4236792a3a69a46a93e6e41b470b8bb637c
ll:2347860:seg0001,ll:2347860,1aeeaf26d5d133319e67b866200450bddd7e510138af251a32bd9b613ba6a040,0,500984,500984,1aeeaf26d5d133319e67b866200450bddd7e510138af251a32bd9b613ba6a040,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,bibit:bibit001233,PREFAZIONE Questo racconto è lo studio sincero e spassionato del come probabilmente devono nascere e svilupparsi nelle p,"rmene, perché fra poco comincierà a passar gente. Ma il primo di tutti a cominciar la sua giornata è stato Rocco Spatu.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2347861:seg0001,ll:2347861,df004a9619d7428628338a213585cd49fe36278de8fa71bb11ec331a269cb14f,0,283222,283222,df004a9619d7428628338a213585cd49fe36278de8fa71bb11ec331a269cb14f,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"Il Marito di Elena Giovanni Verga I Camilla picchiò all'uscio, mentre i genitori stavano per andare a letto, e disse: —","Non hai che paura!... Allora, afferrandola per il braccio, colla mano ferma, colpì disperatamente, una, due, tre volte.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,8306267,8592541,df004a9619d7428628338a213585cd49fe36278de8fa71bb11ec331a269cb14f
ll:2347864:seg0001,ll:2347864,98712112ba4bae90642f3d4da758ff0ce261a4fadf415ef6b63b906fd2309714,0,231764,231764,98712112ba4bae90642f3d4da758ff0ce261a4fadf415ef6b63b906fd2309714,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"Una peccatrice Giovanni Verga Preambolo Dirò come mi sia pervenuta questa storia, che convenienze particolari mi obbliga","li onomastici dei suoi parenti, e dissipando il più allegramente possibile lo scarso suo patrimonio. Misteri del cuore!",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,8592542,8827371,98712112ba4bae90642f3d4da758ff0ce261a4fadf415ef6b63b906fd2309714
ll:2347868:seg0001,ll:2347868,da580b23573d36a6d472962c21dd4ae35ed6b3b4aaae06514b24e9b7cdd9a885,0,187292,187292,da580b23573d36a6d472962c21dd4ae35ed6b3b4aaae06514b24e9b7cdd9a885,include_broader_text,nineteenth_century_bridge,retained_primary_text,,Tigre reale Giovanni Verga I Non sapevo più nulla di Giorgio La Ferlita allorché ricevetti il biglietto che m'invitava a,"Catania, e che l'aspettava. Il telegramma non conteneva, oltre l'indirizzo e la data, che questa sola parola: «Addio.»",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,8827372,9017253,da580b23573d36a6d472962c21dd4ae35ed6b3b4aaae06514b24e9b7cdd9a885
ll:2361848:seg0001,ll:2361848,49f83ac7e46270b429735920825639fdae0aca3a7989aa954a567c88807bc93b,0,80913,80913,49f83ac7e46270b429735920825639fdae0aca3a7989aa954a567c88807bc93b,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"A TE, MAMMA È ver, son forte.—Per la via sassosa Lasciai brandelli d'anima e di fede; Pur con superbo piede Salgo ancor",con delirio d'istinto Ai piè de la motrice che ruggìa [ruggia] È [E] troppo breve pel nostro gioir È [E] la miseria mia,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,520144,602077,49f83ac7e46270b429735920825639fdae0aca3a7989aa954a567c88807bc93b
ll:2367160:seg0001,ll:2367160,a4b843f40b769f8e2b8ed39c488b0353958498ee55f92bdc21c3edb40fcc4358,0,530590,530590,a4b843f40b769f8e2b8ed39c488b0353958498ee55f92bdc21c3edb40fcc4358,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,gutenberg_previous_pool:pg49599;gutenberg_resolved:49599,SCRITTI EDITI E POSTUMI DI CARLO BINI LUGANO TIPOGRAFIA DELLA SVIZZERA ITALIANA 1849. [5] Poichè la carità del natio loc,terzo atto nella Maria Stuarda: – di Schiller 371 SISMONDO DE SISMONDI. Sismondo De Sismondi: – di Alfredo Reumont 383,inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2374924:seg0001,ll:2374924,9a29cd2c7aca06dd4dded748d1756e9dbc4fd972f0bb2cfc753b884a44a0fffd,0,87342,87342,9a29cd2c7aca06dd4dded748d1756e9dbc4fd972f0bb2cfc753b884a44a0fffd,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"NUOVI CANTI di MARIANNINA COFFA CARUSO IN MORANA da Noto Torino, 1863 Stamperia dell’Unione Tipogr.-Editrice Via Carlo A",llo Giuseppe » 127 Errata corrige Pag. 31 lin. 10 Unico – e solo leggi Unico e solo pag. 32 » 3 abominato » abbominando,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,602078,692278,9a29cd2c7aca06dd4dded748d1756e9dbc4fd972f0bb2cfc753b884a44a0fffd
ll:2375058:seg0001,ll:2375058,ddf2fa4ec7bcf643ca3d182e18324fa606d4f0d783bbcb4ae74b79cd142c29da,0,79709,79709,ddf2fa4ec7bcf643ca3d182e18324fa606d4f0d783bbcb4ae74b79cd142c29da,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"Prefazione dell’autore. Certamente quest’operetta non sarebbe pur di presente comparsa al pubblico, se non l’avesse repu","e di Stato Presidente M. Rosini. Il Consultore di Stato, Segretario Generale, membro della Giunta. – Loreto Appruzzese.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,9017254,9098203,ddf2fa4ec7bcf643ca3d182e18324fa606d4f0d783bbcb4ae74b79cd142c29da
ll:2378187:seg0001,ll:2378187,b8561088081367856743b4bfb28cbb149e16da1c2f5da9dc14177ddf87784e86,0,83614,83614,b8561088081367856743b4bfb28cbb149e16da1c2f5da9dc14177ddf87784e86,include_broader_text,nineteenth_century_bridge,retained_primary_text,,Cinematografo cerebrale Cinematografo cerebrale Il Cavaliere (come lo chiamavano in casa le persone di servizio) accompa,"– Anche loro! – disse tra sé la mosca cittadina, seguitando a volare. – Ma è stata l’ultima volta, corpo d’un ragno –.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,9098204,9184089,b8561088081367856743b4bfb28cbb149e16da1c2f5da9dc14177ddf87784e86
ll:2394517:seg0001,ll:2394517,9933a9bea0c187580cde1e29c3f17f130896a3a264178f9039ecf53e420f6d68,0,41232,41232,9933a9bea0c187580cde1e29c3f17f130896a3a264178f9039ecf53e420f6d68,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,GABRIELE D'ANNUNZIO ELEGÌE ROMANE [1887-1891] BOLOGNA DITTA NICOLA ZANICHELLI (Cesare e Giacomo Zanichelli) MDCCCXCII [1,co 153 Congedo 157 [165] Finito di stampare il dì 20 maggio MDCCCXCII nella tipografia di Nicola Zanichelli in Bologna.,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,692279,733868,9933a9bea0c187580cde1e29c3f17f130896a3a264178f9039ecf53e420f6d68
ll:2397412:seg0001,ll:2397412,90d2611ea45f6aad20b0e6a19b7ad21351046d8f5583c0d2094df48b154df6ff,0,633357,633357,90d2611ea45f6aad20b0e6a19b7ad21351046d8f5583c0d2094df48b154df6ff,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,gutenberg_previous_pool:pg58505;gutenberg_resolved:58505,CECCO D'ASCOLI. RACCONTO STORICO DEL SECOLO XIV DI PIETRO FANFANI. ______ EDIZIONE ACCONSENTITA DALL'AUTORE. ______ Non,"a' moribondi quasi per sostentamento dell'ultimo viaggio per l'altro mondo. [288] COI TIPI DI F. A. BROCKHAUS, LEIPZIG.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2399528:seg0001,ll:2399528,be8b09c7888f966463b7650db1eca0139e832a0a554d73bd2096f54fdfc8ea33,0,134035,134035,be8b09c7888f966463b7650db1eca0139e832a0a554d73bd2096f54fdfc8ea33,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,gutenberg_previous_pool:pg48070;gutenberg_resolved:48070,LINGUAGGIO E PROVERBI MARINARESCHI PER EMANUELE CELESIA GENOVA TIPOGRAFIA DEL R. ISTITUTO SORDO-MUTI 1884 [4] Proprietà,"ove molti anni innanzi avea Bixio corso rischi si gravi, troverebbe a breve andare la morte e una profanata sepoltura.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2399681:seg0001,ll:2399681,04db9d53c6b728c22ee2d1e6cdf8095aec6dfc56999abcbe8d061849ff6e7f2a,0,721663,721663,04db9d53c6b728c22ee2d1e6cdf8095aec6dfc56999abcbe8d061849ff6e7f2a,include_broader_text,nineteenth_century_bridge,retained_primary_text,,ENRICO CASTELNUOVO RACCONTI E BOZZETTI. UN SIGNORE POSSIBILE. ABNEGAZIONE. - RIMEMBRANZE DEL CADORE. IL RACCONTO DELLA S,ide 233 Un raggio di sole. Novella 329 Il colpo di stato di Clarina. Novella 379 Il cognato della cognata. Bozzetto 405,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,9184090,9911450,04db9d53c6b728c22ee2d1e6cdf8095aec6dfc56999abcbe8d061849ff6e7f2a
ll:2403163:seg0001,ll:2403163,762c5457ba22c4e684f85d12ba0e6103c8f07bd26d3f632a39994311d5d508de,0,336642,336642,762c5457ba22c4e684f85d12ba0e6103c8f07bd26d3f632a39994311d5d508de,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,gutenberg_previous_pool:pg61563;gutenberg_resolved:61563,"VITA MONDANA MILANO LIBRERIA EDITRICE GALLI DI C. CHIESA E F. GUINDANI Galleria V. E., 17-80 — 1891 Proprietà letteraria",profumo..... Fine. [351] INDICE Dilemma Pag. 1 Spiraglio 71 Zenit 99 Metempsicosi 133 Vecchia celia 245 Gita Estiva 293,inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2405014:seg0001,ll:2405014,a4f8dba32a0f9d554049b7e4a2bed560b04fefe2f23a082a422a41cfe21fe28f,0,280058,280058,a4f8dba32a0f9d554049b7e4a2bed560b04fefe2f23a082a422a41cfe21fe28f,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,gutenberg_pass_1b:pg61975;gutenberg_resolved:61975,"FRUTTI PROIBITI (Fiamma vagabonda) Quinta Edizione MILANO LIBRERIA EDITRICE CONTEMPORANEA Corso Porta Nuova, N. 36 Propr","quando Bice, mostrando la sua creaturina al marito, gli domanda di nascosto: - Non ti pare che gli somigli?... – FINE.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2405027:seg0001,ll:2405027,edbafff9a801e7ef1486b3b142d86c35e35146eb8d8207f92b2275b2befdd91b,0,444651,444651,edbafff9a801e7ef1486b3b142d86c35e35146eb8d8207f92b2275b2befdd91b,include_broader_text,nineteenth_century_bridge,retained_primary_text,,TIZIO CAIO SEMPRONIO storia mezzo romana DI ANTON GIULIO BARRILI SECONDA EDIZIONE RIVEDUTA E CORRETTA MILANO FRATELLI TR,e che anche alle manifatture di questa sorte va applicato il proverbio: non tutte le ciambelle riescono col buco. FINE.,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,9911451,10359555,edbafff9a801e7ef1486b3b142d86c35e35146eb8d8207f92b2275b2befdd91b
ll:2405066:seg0001,ll:2405066,94ab8c63bf305b685d463a4ac0380730713cd139eea13f1dd131f2410404072c,0,390149,390149,94ab8c63bf305b685d463a4ac0380730713cd139eea13f1dd131f2410404072c,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,gutenberg_previous_pool:pg62789;gutenberg_resolved:62789,"PEREGRINAZIONI D'UNO ZINGARO PER LAGHI ED ALPI DI VALENTINO CARRERA IL LAGO MAGGIORE, L'OSSOLA, LA FRUA ED IL GRIES Io n","ltra inventa..... Eccole tutt'e due - non sono belline? Compagno mio, ecco la Leggenda e la Fantasia... Partiamo. FINE.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2405379:seg0001,ll:2405379,546d3748d73f3bca0cb82e843f1e335ebb9607b6f1f8a7e8a36c24d8b29ad889,0,132325,132325,546d3748d73f3bca0cb82e843f1e335ebb9607b6f1f8a7e8a36c24d8b29ad889,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,NUOVI VERSI DI VITTORIO BETTELONI CON PREFAZIONE DI GIOSUÈ CARDUCCI BOLOGNA NICOLA ZANICHELLI MDCCCLXXX PREFAZIONE Chi s,onclusione: Al verso » 173 Finito di stampare il dì 30 Marzo MDCCCLXXX nella tipografia di Nicola Zanichelli in Modena.,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,733869,867306,546d3748d73f3bca0cb82e843f1e335ebb9607b6f1f8a7e8a36c24d8b29ad889
ll:2405917:seg0001,ll:2405917,14956ffb3964f18929baef4f5241f6ae0d3bfb0c64b90fd1e6102b16c4b28cd2,0,208579,208579,14956ffb3964f18929baef4f5241f6ae0d3bfb0c64b90fd1e6102b16c4b28cd2,include_broader_text,nineteenth_century_bridge,retained_primary_text,,DALLA SPUMA DEL MARE I. Qui cominciate a vedere che nel mondo si danno combinazioni curiose. Si danno le curiose combina,ore amico; arriverà la donnina più adorabile dell'universo.... dopo mia moglie. PS. Nota di mia moglie: Ipocrita! FINE.,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,10359556,10570084,14956ffb3964f18929baef4f5241f6ae0d3bfb0c64b90fd1e6102b16c4b28cd2
ll:2407654:seg0001,ll:2407654,a834837f99d1ecacea19fa213e9ddebddbb79e7c38f1233795e958f17387a9b3,0,93569,93569,a834837f99d1ecacea19fa213e9ddebddbb79e7c38f1233795e958f17387a9b3,include_broader_text,nineteenth_century_bridge,retained_primary_text,,LE GRECHE Novelle INVOCATION POUR LES GRECS N’es-tu plus le Dieu des armées? N’es-tu plus le Dieu des combats? Ils péris,"i abbandonò. Mosi – Torino. INDICE Invocation pour les Grecs, Alphonse De Lamartine Dedica Bebeka La battaglia Kassianì",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,10570085,10665662,a834837f99d1ecacea19fa213e9ddebddbb79e7c38f1233795e958f17387a9b3
