object_id,title,authors,source_archive,source_url,final_role,cleaning_policy,tei_sha256,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
bibit000943,Ercole,"Giraldi Cinzio, Giambattista",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000943,historical_non_sonnet_poetry,preserve_rendered_tei_text,e06905cd53a3bc7d286c9a278e75d4c2997cae287cfb6bd7985ab02c0833ce98,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,22602901,23573381,960608,970480,5286a125242750c5173e3745d4bf6e6e7704860e975a9464a1c7f7fa673586e6
bibit000944,Poesie,Filippo da Massa,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000944,historical_non_sonnet_poetry,preserve_rendered_tei_text,2c50db30f88778451cbd52d16d81e65cb45e569ea5bc6a167b8ad5ee220ab5c7,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,23573382,23583464,9918,10082,c7a3a6780adf019f991ba78a4555cf85995b85b91b23290854ca93df3deb0abc
bibit000945,Relazione di Spagna (1578),"Badoer, Alberto",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000945,historical_general,preserve_rendered_tei_text,0731c31638b2a390c9b2b719ef83f021e07d5b96e021aee1d22283cd3b67f15b,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24046270,24055939,9569,9669,7e51420469eb3cda956fa3958059ee91f36680b426798cb6af2058c80a7332e3
bibit000946,La veniexiana,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000946,historical_general,preserve_rendered_tei_text,f65017e72e89d869209e15e180ff0ab08c785621d97763ab220cb977e7b027ef,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24055940,24110080,53022,54140,b12da1df8dcc1d206bda52d28c0b87191d40034d6ae51c1b78af57a5062d9638
bibit000948,Relazione di Germania (1733),"Bragadin, Daniele",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000948,historical_general,preserve_rendered_tei_text,ae42e780efb9da109081404703d5cb0cdfb9a825b33f62d0fadc07e5b86e3c06,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24110081,24138961,28678,28880,7def293069608d1b44785a875baa8edc5335e6068aac4811df72e94dffe9d58b
bibit000949,Storia della letteratura italiana,"De Sanctis, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000949,nineteenth_century_bridge,preserve_rendered_tei_text,4fc3aac87d95ac2f03ca3020f97707f19a9cfb34e7af8de8f84e99ebf6916dc2,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,28290952,29969166,1661172,1678214,ae48cfa68614ed4c281471412043de09bd91e1852d94a915237fc7dcd1a79728
bibit000950,La spada di Federico II,"Monti, Vincenzo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000950,nineteenth_century_bridge,preserve_rendered_tei_text,7fcf66a97aedd5382675d59d82c9e157f7fab5dbd9988194223bb5b78bbcabfa,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,29969167,29980393,11116,11226,6f4c1e35f872a37e946f6da4f77daa76088a04ae5702809f81870c76d16235dc
bibit000951,Liber Abaci,Leonardo Fibonacci,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000951,historical_general,preserve_rendered_tei_text,754bee0b66a84c80edc42184005a74fd55836f698f3fb1f455cc1255bb7e19f4,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24138962,24210520,71558,71558,3cc670cb8e165c35848bf7605c8d51b0603b344acde2e4cb8e5fc452ea8ff636
bibit000952,Altre poesie varie,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000952,historical_non_sonnet_poetry,preserve_rendered_tei_text,36cebe39fedf9d4c29647981971f63511c377a9bef16f3173cbf1071c9d2b446,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,23583465,23598281,14690,14816,6b3de6a34975d9048602d546ec04c38434bbde1d0b28b0e906016d430f296032
bibit000954,Discorsi,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000954,historical_general,preserve_rendered_tei_text,628b6edfcf91a71bb8a7620a3220859be9e8c10f36ddbe7ac1e529f870802aad,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24210521,24363910,151560,153389,d72b2bf076f73fa67c2fc42b841c7a2441874f1378d73035bf5e8df274d591eb
bibit000955,La Dirindina,"Gigli, Girolamo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000955,historical_general,preserve_rendered_tei_text,c0b4d3454da5250622a8ca3c65031497d948407ec78c131ee8902bbc86d0e7c2,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24363911,24376277,12244,12366,4c74fd4828dc8079a56a6287d0f62890268ebf8ce5dbc808463b51a318b22162
bibit000957,Rime,"Bandello, Matteo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000957,historical_non_sonnet_poetry,strip_editorial_square_delimiters_and_labels,1d670229bbdecc231f2b8f5031686e5014c874be64ab825d374707d4e6c11316,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,23598282,23688428,89237,90146,90f633a7eb401a918d323d2bda78286535e4e716f599c497117011610b33a544
bibit000958,Viaggio di Parnaso,"Cortese, Giulio Cesare",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000958,historical_non_sonnet_poetry,preserve_rendered_tei_text,c2347af151f51a4026e1d6672c7e671c59af6522653b432835a7eda3468c3dcf,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,23688429,23858586,167788,170157,c793348b57312726d33a0a4003d26976bd9f8e02ee2c09b9071db675a2af8b6d
bibit000959,Relazione di Francia (1686),"Contarini, Domenico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000959,historical_general,preserve_rendered_tei_text,78c2dd7c7824ec19cd47d194e4c651200ff4a277fce080b7e1fa810df40f1e81,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24376278,24457136,80336,80858,b5f73484359a0ccae15d04ec598c6a3f277c137099df7c00eeb520e87fdb8448
bibit000963,Dialogo de Fortuna,"Fregoso, Antonio Fileremo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000963,historical_non_sonnet_poetry,preserve_rendered_tei_text,4f1503c5300d081157901d20282d2427acc351dde194b60d73687b294bafbb6c,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,23858587,23919810,60386,61223,c42f6a291538e710fb08cea44bc4a1a45ec64f72bde47123da73d95fc28b0ec8
bibit000965,Della lingua italiana. Quinta redazione e appendice.,"Manzoni, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000965,nineteenth_century_bridge,preserve_rendered_tei_text,dcc4beebcb6d72428686b6bf8cc7afe53d32206853db551d333a587ec76fa286,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,29980394,30537409,551069,557015,c09196b3359181b5dd6301c816e2534a32cef158363e21bc7ee77c0795d9f76a
bibit000966,Gli amori pastorali di Dafni e di Cloe,"Caro, Annibale",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000966,historical_general,preserve_rendered_tei_text,e4b58ee1f8659852e1394184cd8a35a3b57ee5aefb13c41fdb5d84e00811c0e4,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24457137,24636625,177901,179488,343093a7785e8419f7fcc6204d3e74f61b8e5e8f12006e02f9debbcff30ea1d4
bibit000967,Il primo libro dei madrigali,"Parabosco, Girolamo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000967,historical_non_sonnet_poetry,preserve_rendered_tei_text,e8a8112b74df3aab5258625024380437b6fec67501e0441fd2b2548752dc3eeb,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,23919811,23942445,22382,22634,2e3b9a51c07015aefc0dbd6a7237c1d03dfa54074ec2f78ce62099beecb98876
bibit000968,Il verrato,"Guarini, Battista",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000968,historical_general,preserve_rendered_tei_text,72b8224b9b8989d6c13aceadd805f10923af7cf7603d5fd49350fb0153d1bd00,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24636626,24818774,180358,182148,8aec2d9b01709253c1013f5c488ecfe5c5adcfa8404d39e9764d62e6902b57c2
bibit000969,La rivoluzione,"Pisacane, Carlo, 1818-1857",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000969,nineteenth_century_bridge,preserve_rendered_tei_text,85f7c854935d5c9f5171b4c62443f134df8f70423df1821ab1ec739b9953d959,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,30537410,31004584,463082,467174,0d101cd90a02d35ad19ef0b0130f8919a80546b3e8d59a0608d6395879603974
bibit000970,Rinaldo,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000970,historical_non_sonnet_poetry,preserve_rendered_tei_text,5b9fa9fa1bace1053a3246172d691a395d78955c10b2a029445244473c90d33e,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,23942446,24242100,296750,299654,86572cc1c04f28386f90d012779af22e8ceb0b3a9c46a3a7b195c221174952b4
bibit000972,Vagabondaggio,"Verga, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000972,nineteenth_century_bridge,preserve_rendered_tei_text,8311f3575d8bd5a48d03f45775dbcd03e1cdf15b10ff5e94a6e7a4f31e4ca17b,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,31004585,31263775,257788,259190,f651622b1093a5110e015ca9f5823e1e033d53fa6b7f7bca260f1085d07600f2
bibit000974,La rappresentazione della festa de' Magi,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000974,historical_general,preserve_rendered_tei_text,33d8bdf3c7c3923c6f1a7320fcf2e4388d9aa5c2e7c8f206adfb61a00c8d9dd4,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24818775,24832234,13241,13459,6c7fd2df97de0aa0eda6be23ecd92c39e179cd1305fe859d5460512cf7d365bd
bibit000975,Discorso sopra alcuni punti della storia longobardica in Italia,"Manzoni, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000975,nineteenth_century_bridge,preserve_rendered_tei_text,4a41680fc8c4d5ea8ebdd127cc2d86fd2d7e76f33d45aaffc9433eb56dfcdb5b,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,31263776,31699749,432250,435973,6cfae9fc2bcc2dfe635e1e75909e6d501427db2a950a36a07dc346825cf2f5bb
bibit000977,Riso de Democrito e Pianto di Eraclito,"Fregoso, Antonio Fileremo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000977,historical_non_sonnet_poetry,preserve_rendered_tei_text,9be42bed96bb2a7381762f2965a2d8b6faca1f04be88459837896b4cf10837cc,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24242101,24345989,102496,103888,2c288303fe4cd6a016eb2ca1f79bdd8166f00eb7d7bbe15191a2fcb71c7ec029
bibit000978,Rime,"Malatesti, Malatesta",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000978,historical_non_sonnet_poetry,preserve_rendered_tei_text,a00780b9b4139ff4803859d983c902cfee945fdadd554ccb80bcb9f8e5ca4541,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24345990,24379668,33322,33678,fa720c0857e6f45a0a092497417cd41294acbc25b23e89eeedec832d9c301151
bibit000980,Relazione di Francia (1663-1665),"Sagredo, Alvise",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000980,historical_general,preserve_rendered_tei_text,ce8831cbf7b40e90c5444f271875cb15f03fb51babf8f39610266a1e175ccb0a,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24832235,24917078,84233,84843,eba01b30fac23fa01f91786d76a557cb1d49329a58d9eb162149eb628fc4b926
bibit000981,Favola pastorale,"Giraldi Cinzio, Giambattista",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000981,historical_non_sonnet_poetry,preserve_rendered_tei_text,0e98ea09841b1a23b7a292b62f6f57b06d53907f3cf5eb81397a494219078713,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24379669,24398297,18420,18628,7c0f4293abe9fa11c73cc3bbc44c372b231c4628f6eb08d03991de375ed56912
bibit000982,Il campiello,"Goldoni, Carlo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000982,historical_general,preserve_rendered_tei_text,a80ee3646540a9ef387965840b46830139ba441db3f681950c0d6cffb1e920ca,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,24917079,25000398,82102,83319,8946d32751efef2747b951b51b11d17639aa886a83d56789328a3fa3e6fce24d
bibit000984,Romolo ed Ersilia,"Metastasio, Pietro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000984,historical_general,preserve_rendered_tei_text,e0f920d4d38114632cfc1dc9ed74a1ab50b081075ee60a3b02e6ee88dd4ed4af,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,25000399,25040979,40237,40580,3f495db0f31a83b64715ac95000d8c49f0f23d51dc7e09839b79c53e0315ca0e
bibit000985,Stanze,"Bembo, Pietro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000985,historical_non_sonnet_poetry,preserve_rendered_tei_text,6c082028e68b98540094a983269b197c9b67631ed5e60407f67299c75a114bb5,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24398298,24414067,15627,15769,fbd09ecd4aecefb39bd28270d540e3d19b98da00fd65df1b2f3fd1477d217d32
bibit000986,La Rivoluzione francese del 1789 e la rivoluzione italiana del 1859. Saggio comparativo,"Manzoni, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000986,nineteenth_century_bridge,preserve_rendered_tei_text,aa69bf5e57f9bd7399ca051ca391d5398591240b8aaebfe5034972bc3dcfaf21,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,31699750,32141103,437529,441353,07290757fe6751c719b54fa64a7625d722abd19dd96b30aadbd9d0962253426a
bibit000987,Le smanie per la villeggiatura,"Goldoni, Carlo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000987,historical_general,preserve_rendered_tei_text,ea0ded9f215dcdabc2acf80c8f10df70f5a66e4222424f9c8136c4c0d69d1c96,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,25040980,25151554,109610,110574,5a738b53747f2ccaa35e56dc033dc1827d4c86d91d594718bc4144bc5b310d35
bibit000988,Historia nova della ruina de venetiani,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000988,historical_non_sonnet_poetry,preserve_rendered_tei_text,fe36f9f0c35700afacdf8c651d193722342ce38a803136f62b40c08796a5b37b,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24414068,24422857,8744,8789,65347463ad45aa8192b2a50e08996d8b2e16d4903a11aaf7b3f6f5f7866dc0e9
bibit000989,Libreto de tutte le cosse che se magnano,"Savonarola, Michele",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000989,historical_general,preserve_rendered_tei_text,e5859aada3e38878e744a79d0bfadf321fbc2d97f0153ff00185084ca6955628,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,25151555,25453749,297467,302194,06bc6e3fe155a1aaaafd04e46c443af2f78d496985af7d9b45845b262dc41878
bibit000990,Dell'imitazion poetica. Libro primo,"Partenio, Bernardino",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000990,historical_general,preserve_rendered_tei_text,ad76576272ebfd827bd97919b114e83a8f5f514e496f75ef924bc204bc4728f5,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,25453750,25526833,72116,73083,51bad95bdec10be25200871260a63e3b998122f07bfe175c977c721333e11643
bibit000991,Rime extravaganti,"Rota, Berardino",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000991,historical_non_sonnet_poetry,preserve_rendered_tei_text,e353f364822e1df101d766843f609e1caf6fc59735ae384b096a82c4cb7720ef,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24422858,24423283,405,425,6908f9d6e49dd83d4a85449487a13b99651ba60721d08d2f8e4247bf737c72fd
bibit000992,Lezione sopra un sonetto di monsignor della Casa,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000992,historical_general,preserve_rendered_tei_text,8c13603d038e72c11667584d59f7d9df74206edfddc048383cb5117f43ae4e4a,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,25526834,25565121,37233,38287,5c4ce27da1353e84eb3c1caa8b1997371c260238cefc820c8b23f237be7f4687
bibit000993,Lettera intorno al vocabolario,"Manzoni, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000993,nineteenth_century_bridge,preserve_rendered_tei_text,815eba34e9f6db7ee60105e6de2336a64c05dbe3392cd7ff453f29a7a9828fdc,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,32141104,32166308,24933,25204,488dc418224700d5d3ef42d978047d6cc3774d6d244e85e559fa0aed40e15fa9
bibit000994,Il sogno. Elegia inedita,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000994,nineteenth_century_bridge,preserve_rendered_tei_text,0c9ddcb846ebcc6bc04652a411fb54b47a696072eb846087befe171cc803dd20,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,32166309,32170170,3831,3861,74539d03209382696972703e4bdae0d8c2e11372f55b5a2932faa10ebce1dcfa
bibit000995,Titanomachia di Esiodo,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000995,nineteenth_century_bridge,preserve_rendered_tei_text,c6dd49246f48df14d1c059cfcf2bdd89962d6f90456a3753e157d554819c617a,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,32170171,32172873,2689,2702,97af9a055c208cd34db380edb2702848e13d528e93f989a2ce39a159906ef5b4
bibit000996,Rime,"Mantegna, Giovanni Alfonso",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000996,historical_non_sonnet_poetry,preserve_rendered_tei_text,b29dcd1f36dcaa561fc10ec817e77944b0f177ec31695bef53a7477f76dd3091,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24423284,24495471,71602,72187,79f3991a596c10354e69679088029d5dab4aee0a9573da9f229175f37039dd2a
bibit000997,Le Lettere (1497-1521),"Castiglione, Baldassarre",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000997,historical_general,strip_editorial_square_delimiters_and_labels,e1a00e37fce82bf91e64edbddaebed9660069d6b3a77d55426fcfa84b107cdfb,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,25565122,26882357,1305486,1317235,ee543f7c7bebbec68124bf2cda11e7902d3b259936602947a96cb5c75051786e
bibit000998,Diario fiorentino,"Landucci, Luca",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000998,historical_general,preserve_rendered_tei_text,6453f53fcbcd179e2ae173884cd6896c0cecbee05edfbe6a316a635ec6acc47a,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,26882358,27380978,493023,498620,43e59910ce45929f281167b4a89823c67f00849cb7d9f0530c029aa17c91b971
bibit001000,Della servitù dell'Italia,"Foscolo, Ugo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001000,nineteenth_century_bridge,preserve_rendered_tei_text,a542cedb0de3f7a9eaf1a253409480e015f2673ada49030dbcee303892c76cdd,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,32172874,32548827,372205,375953,d0123a6a9f1a700cba6620025a63c28e3412c2e27f8a3815a7c2319248fc2ba7
bibit001001,L'Arte Poetica di Orazio travestita ed esposta in ottava rima (1811),"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001001,nineteenth_century_bridge,preserve_rendered_tei_text,31aac075eaec6282bcef26aab3013ebbd8c6a8875c89c790269a555bc9b95ee9,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,32548828,32564946,15981,16118,fc3cdf66d3c368c02e1ee37161a3b56a0b3c80d70d5ca6c330eb340d49b6f668
bibit001002,Comento de' miei sonetti,"Medici, Lorenzo de'",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001002,historical_non_sonnet_poetry,preserve_rendered_tei_text,dd3705d69f89194f4bb608973337470fbf61c3aec1b568961c9eeab3b56d3ed2,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24495472,24726709,228485,231237,5ab87ad7453864217ccffe3c1ae825694b4f1d37ebdc5f0fe617a0c2077eb41e
bibit001003,Il trionfo della Croce,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001003,nineteenth_century_bridge,preserve_rendered_tei_text,bfea7eebd6210ef912335034e6a6406e91f9eb3a321a1eaa1b3f9921a9922368,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,32564947,32574114,9100,9167,1974aac2a698dbd26a6fea161d7e96968cf511bf0d468e98c6327b3b9554ab5d
bibit001004,Discorso su la Italia,"Foscolo, Ugo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001004,nineteenth_century_bridge,preserve_rendered_tei_text,d7b2ff8d2ea4f38c77543c76bd37d5c011299499d95f05b5616094855bf2e38b,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,32574115,32580583,6422,6468,02f686e7523e21a581b93419889f5225627c6c2e80c7dba0f07f4d606403be10
bibit001005,Filosofia della rivoluzione,"Ferrari, Giuseppe",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001005,nineteenth_century_bridge,preserve_rendered_tei_text,9c68affe68c1e93d48cd79378a3c582844c8970235b69435c00530714f83a999,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,32580584,33716221,1124114,1135637,d4562a0e4e2e4d4a6e04e55bd6cfe04ab143c82ceeba948be1c965900e04a96d
bibit001006,Poesie,"Scapuccini, Antonio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001006,historical_non_sonnet_poetry,preserve_rendered_tei_text,af081efe6b5d9479e303c1aa3ae00f68731024f08f69c5c9edd78c2d24dbb853,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24726710,24732174,5387,5464,67ae1253efb4999fa44813f411de1a93bd5143b273c6d81795ccd30a4f64950b
bibit001008,Educatione Christiana dei figliuoli,"Antoniano, Silvio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001008,historical_general,preserve_rendered_tei_text,141b2a901440a7d07f2fcc97bd2c17aae8a03b5c5f1b6029eb76e1bd2e076d4d,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,27380979,28358226,967856,977247,ca0d9c0eb87c0f5c776254abdf6166fe2653ac638578287a333d31e075090332
bibit001009,"O mio cor, quanto t'inganni",Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001009,historical_non_sonnet_poetry,preserve_rendered_tei_text,0583941faf1c283db54cc13449208e5be3c3252c8eb8c831b948a738bb5acc51,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24732175,24732781,604,606,64f6df1ba090595fbd3ac69fde5f956783b2a1261b14f521b20585644cd504d8
bibit001010,Il teatro comico,"Goldoni, Carlo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001010,historical_general,preserve_rendered_tei_text,a391b0c215fbaf17e557ba3c7fde146f8f60fc2c69eeaa16812e6a5a0a1153a5,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,28358227,28457080,97965,98853,13f1f1cda5fa6005ef3f87efac8991620f8d4117d9fde52b898c92a56eacf079
bibit001011,Prometeo,"Monti, Vincenzo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001011,historical_non_sonnet_poetry,preserve_rendered_tei_text,471a987c46ea86f1f4b26507baa3d78a5c1db0cdf9bee71d2576a45310014af8,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24732782,24765258,32230,32476,d0b4115f9cd27f95580a9e50c04381bf311161f0e1928d8eeb8a1efb3f36b53a
bibit001012,Il Ficino overo de l'Arte,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001012,historical_general,preserve_rendered_tei_text,0cb89d9f48633ce5ded9359e9714ba365ab7fa1955b94d6f135edac0d52140cd,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,28457081,28492368,34947,35287,e81b76910c4783eff9744c743f8ab9ed2893f76f7b013d8d70434d3b7325832f
bibit001013,Egloga ovvero Pasturale,"Bellincioni, Bernardo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001013,historical_general,preserve_rendered_tei_text,32ac9283aee09724e24b6d71fa7b9541f699bafb81ff37aaca09d0be42b9e1cc,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,28492369,28502860,10367,10491,9d0f950e6d749521bc8b5222dca2239f2d34c4b14e48004a2efd80de14002940
bibit001014,Poesie,"Martelli, Carlo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001014,historical_non_sonnet_poetry,preserve_rendered_tei_text,fe3764c5c34db0b3f867dce89148f1c7d0e1d601943326ca16edb5c997317aec,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24765259,24765286,27,27,e9942100437c61571358e5e459c2b701e6540d85b33f7d66a9a6c08aa207cca2
bibit001015,Difesa di Melchiorre Gioia,"Foscolo, Ugo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001015,nineteenth_century_bridge,preserve_rendered_tei_text,0ddfc64ab8dfbd789447e3001cbaf684a6f98ef7a8c7272ea4e0c8841962c75f,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,33716222,33719451,3193,3229,b869e6c291e4793276b0b4ffa95b7853cef54f91158751f4ccfbb66a8f9c2bce
bibit001016,Poesie,"Ricci, Bernardo de'",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit001016,historical_non_sonnet_poetry,preserve_rendered_tei_text,96589a66b240ac66a8e4bca7e668f6ac24859fdabb8b2747212fdd67af6c8a38,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,24765287,24765298,11,11,be8304c4acca873a6b48c58e6705cc0d3f7860cf6ff4a4486f9978f204e51700
