segment_id,work_root_id,source_sha256,character_start,character_end,character_count,segment_sha256,segment_decision,final_role,reason,reference_ids,activation_status,artifact_status,output_shard_path,output_byte_start,output_byte_end,output_sha256
itws:746941:seg0001,itws:746941,30cb60eb37d0ca2682b0499565d3c16cd1c9dcac03d9f5be93df1d3eac95e667,0,79,79,53cb1913abd83dccbd65140b49e00edb682305eadbaad8106d9c0dee679dc54d,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1507535,1507617,53cb1913abd83dccbd65140b49e00edb682305eadbaad8106d9c0dee679dc54d
itws:746941:seg0002,itws:746941,30cb60eb37d0ca2682b0499565d3c16cd1c9dcac03d9f5be93df1d3eac95e667,79,587,508,38d062866dba20906b6b84401696dd9c9e5905b6e24652b3166ccde0e4976c7c,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746941:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746941:seg0003,itws:746941,30cb60eb37d0ca2682b0499565d3c16cd1c9dcac03d9f5be93df1d3eac95e667,587,642,55,e466ef27233f81da0da7bba716983a345b6833527fe97c1c1cc702e1d180d50a,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1507618,1507673,e466ef27233f81da0da7bba716983a345b6833527fe97c1c1cc702e1d180d50a
itws:746941:seg0004,itws:746941,30cb60eb37d0ca2682b0499565d3c16cd1c9dcac03d9f5be93df1d3eac95e667,642,1154,512,70525dce5afa7eca5bbcc4359ccbd6e169e9727edf97a36f1117e7b357092255,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746941:sonnet0002,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746942:seg0001,itws:746942,30cb60eb37d0ca2682b0499565d3c16cd1c9dcac03d9f5be93df1d3eac95e667,0,1154,1154,30cb60eb37d0ca2682b0499565d3c16cd1c9dcac03d9f5be93df1d3eac95e667,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746941,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746943:seg0001,itws:746943,6261bdba37a7b85863f9b95fec1c6b92dfa1e7eca7f6d33c6b1520a9ac73101c,0,57,57,7eaa39eb35c564bc7f2865ba38bbfa292d90af6b791e7f7d9634ec66d88a3a2e,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1507673,1507731,7eaa39eb35c564bc7f2865ba38bbfa292d90af6b791e7f7d9634ec66d88a3a2e
itws:746943:seg0002,itws:746943,6261bdba37a7b85863f9b95fec1c6b92dfa1e7eca7f6d33c6b1520a9ac73101c,57,594,537,c4694332d1dc3bac19994bc7381e82d80e44de4289c77f412d0b41386e33d693,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746943:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746943:seg0003,itws:746943,6261bdba37a7b85863f9b95fec1c6b92dfa1e7eca7f6d33c6b1520a9ac73101c,594,637,43,236be82008b93ce763433b3b81c46ba4a6d98869d99159e2bda64cab2fe2e2b5,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1507732,1507775,236be82008b93ce763433b3b81c46ba4a6d98869d99159e2bda64cab2fe2e2b5
itws:746943:seg0004,itws:746943,6261bdba37a7b85863f9b95fec1c6b92dfa1e7eca7f6d33c6b1520a9ac73101c,637,1137,500,4b9d73c5916ee6e579d870d8a3c2b954d17e21907fd814b374fd82f7a1c64eb6,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746943:sonnet0002,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746944:seg0001,itws:746944,6261bdba37a7b85863f9b95fec1c6b92dfa1e7eca7f6d33c6b1520a9ac73101c,0,1137,1137,6261bdba37a7b85863f9b95fec1c6b92dfa1e7eca7f6d33c6b1520a9ac73101c,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746943,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746945:seg0001,itws:746945,762d837f0d7294593721077a66f192dfcbcc2c83daac7d6f8ce1841d0a3ff7ef,0,1144,1144,762d837f0d7294593721077a66f192dfcbcc2c83daac7d6f8ce1841d0a3ff7ef,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746946:seg0001,itws:746946,762d837f0d7294593721077a66f192dfcbcc2c83daac7d6f8ce1841d0a3ff7ef,0,1144,1144,762d837f0d7294593721077a66f192dfcbcc2c83daac7d6f8ce1841d0a3ff7ef,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746947:seg0001,itws:746947,d761643bdbd3d6f694bf399c78ad032636b4be4c93e5e35b6283e93179572141,0,1162,1162,d761643bdbd3d6f694bf399c78ad032636b4be4c93e5e35b6283e93179572141,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746948:seg0001,itws:746948,d761643bdbd3d6f694bf399c78ad032636b4be4c93e5e35b6283e93179572141,0,1162,1162,d761643bdbd3d6f694bf399c78ad032636b4be4c93e5e35b6283e93179572141,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746949:seg0001,itws:746949,cbd731f68a929b4ad6cc8532763e3995780179ef8da6eddc721b16d9a767d552,0,62,62,b5ffeaf23b91c2743259e10a5110b844c482af5ec2cb552ac121671aff7cb301,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1507775,1507837,b5ffeaf23b91c2743259e10a5110b844c482af5ec2cb552ac121671aff7cb301
itws:746949:seg0002,itws:746949,cbd731f68a929b4ad6cc8532763e3995780179ef8da6eddc721b16d9a767d552,62,564,502,23140996b9f8542038a5095a1e68b660137ccba9c4bc018f3eb2446c4796015b,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746949:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746949:seg0003,itws:746949,cbd731f68a929b4ad6cc8532763e3995780179ef8da6eddc721b16d9a767d552,564,618,54,98bd9ee6201fdd1eed2e446c8217f61511076157610fc376032c776dd347485f,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1507838,1507892,98bd9ee6201fdd1eed2e446c8217f61511076157610fc376032c776dd347485f
itws:746949:seg0004,itws:746949,cbd731f68a929b4ad6cc8532763e3995780179ef8da6eddc721b16d9a767d552,618,1147,529,86d33787c79a5c0424ba7113df109dadfe2a4378fb6043b6c09431b7a6617fea,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746949:sonnet0002,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746950:seg0001,itws:746950,cbd731f68a929b4ad6cc8532763e3995780179ef8da6eddc721b16d9a767d552,0,1147,1147,cbd731f68a929b4ad6cc8532763e3995780179ef8da6eddc721b16d9a767d552,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746949,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746951:seg0001,itws:746951,115348a755d4596a4631f40ac77a9d076f14f7c5133a73b6528e3763e1fa8fe4,0,57,57,d4439ed7299c0767f1ddafdfe42d467e27b1fc1564cff78a6fed2c9ac987cfee,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1507892,1507949,d4439ed7299c0767f1ddafdfe42d467e27b1fc1564cff78a6fed2c9ac987cfee
itws:746951:seg0002,itws:746951,115348a755d4596a4631f40ac77a9d076f14f7c5133a73b6528e3763e1fa8fe4,57,566,509,64456d14220f35810c6ef024547191c90200270e3b3cb1467a61eaa31e275e4f,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746951:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746951:seg0003,itws:746951,115348a755d4596a4631f40ac77a9d076f14f7c5133a73b6528e3763e1fa8fe4,566,1140,574,31aca6a570f9c51840b6cace0b41cb42b72034acc65924b866ec8681c297b3ea,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1507950,1508536,31aca6a570f9c51840b6cace0b41cb42b72034acc65924b866ec8681c297b3ea
itws:746952:seg0001,itws:746952,115348a755d4596a4631f40ac77a9d076f14f7c5133a73b6528e3763e1fa8fe4,0,1140,1140,115348a755d4596a4631f40ac77a9d076f14f7c5133a73b6528e3763e1fa8fe4,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746951,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746953:seg0001,itws:746953,7e64502658d36fcdb8f53b4373fc803820da9ce4573c0a391d4ff0f7a88f80e8,0,51,51,4f7df139df5d50d9b907c7628a944671928e7ea74197ac1b540c2b5747a5f04f,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1508538,1508590,4f7df139df5d50d9b907c7628a944671928e7ea74197ac1b540c2b5747a5f04f
itws:746953:seg0002,itws:746953,7e64502658d36fcdb8f53b4373fc803820da9ce4573c0a391d4ff0f7a88f80e8,51,588,537,e06c9a5c3e46ca1ba5e8b964d1e1b6354a43585bc6776cf91c897c97cb907f5c,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746953:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746953:seg0003,itws:746953,7e64502658d36fcdb8f53b4373fc803820da9ce4573c0a391d4ff0f7a88f80e8,588,630,42,0ae726387de29326683e0e97eb3187e8d7369c0188e57754df258a4f8dafac32,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1508591,1508633,0ae726387de29326683e0e97eb3187e8d7369c0188e57754df258a4f8dafac32
itws:746953:seg0004,itws:746953,7e64502658d36fcdb8f53b4373fc803820da9ce4573c0a391d4ff0f7a88f80e8,630,1130,500,748fd0c338bfd375463187454251094ebea92f0126e14c82fba2a3e6c1b45d1b,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746953:sonnet0002,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746954:seg0001,itws:746954,7e64502658d36fcdb8f53b4373fc803820da9ce4573c0a391d4ff0f7a88f80e8,0,1130,1130,7e64502658d36fcdb8f53b4373fc803820da9ce4573c0a391d4ff0f7a88f80e8,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746953,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746955:seg0001,itws:746955,63fcfa72686c1420bcd7a469e862fccc8ad042109f4a5e7c99f46c5de6dc6c2f,0,1242,1242,63fcfa72686c1420bcd7a469e862fccc8ad042109f4a5e7c99f46c5de6dc6c2f,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1508633,1509928,63fcfa72686c1420bcd7a469e862fccc8ad042109f4a5e7c99f46c5de6dc6c2f
itws:746956:seg0001,itws:746956,63fcfa72686c1420bcd7a469e862fccc8ad042109f4a5e7c99f46c5de6dc6c2f,0,1242,1242,63fcfa72686c1420bcd7a469e862fccc8ad042109f4a5e7c99f46c5de6dc6c2f,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746955,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746957:seg0001,itws:746957,076d4c152c9ab15445e41f3ac506cf2053775091ee7cf7f2e89b1b863ced20bf,0,48,48,1f022584b44673b4470f0a3b1e035884d0fa8befe4d4ff873799742aee9c8de7,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1509930,1509978,1f022584b44673b4470f0a3b1e035884d0fa8befe4d4ff873799742aee9c8de7
itws:746957:seg0002,itws:746957,076d4c152c9ab15445e41f3ac506cf2053775091ee7cf7f2e89b1b863ced20bf,48,579,531,3cb4e7ba46992ce52afc90ebb4bb1e21a74a0db2261c12bda35c0dd7759e27a3,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746957:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746957:seg0003,itws:746957,076d4c152c9ab15445e41f3ac506cf2053775091ee7cf7f2e89b1b863ced20bf,579,629,50,b95567b9e465a5fd122ed2c91b1f2d35389ebd67fe24419c35edb6512fb82943,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1509979,1510031,b95567b9e465a5fd122ed2c91b1f2d35389ebd67fe24419c35edb6512fb82943
itws:746957:seg0004,itws:746957,076d4c152c9ab15445e41f3ac506cf2053775091ee7cf7f2e89b1b863ced20bf,629,1155,526,a3024b5ed02034569e1132b81006a340270de1c32dc59d3ed23fe03db4b77957,exclude_sonnet_duplicate_or_protected,excluded,exclude_canonical_sonnet_duplicate,itws:746957:sonnet0002,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746958:seg0001,itws:746958,67118b43c15fdaddf5e234acbcf327af50743933d8562dd2939d95235f3886c0,0,686,686,67118b43c15fdaddf5e234acbcf327af50743933d8562dd2939d95235f3886c0,exclude_source,excluded,Directional containment and deterministic completeness precedence selected another Wikisource root.,itws:746957,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746959:seg0001,itws:746959,6edb7f18c246ed8f3d4275d47d8d4a9622d8716fce8a539090b1a1c90817f07b,0,1127,1127,6edb7f18c246ed8f3d4275d47d8d4a9622d8716fce8a539090b1a1c90817f07b,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1510031,1511193,6edb7f18c246ed8f3d4275d47d8d4a9622d8716fce8a539090b1a1c90817f07b
itws:746960:seg0001,itws:746960,aa1f1ee82850a32edcd36c85d54c161bec0b4497baa5f6c984e483d1e9222ab1,0,1097,1097,aa1f1ee82850a32edcd36c85d54c161bec0b4497baa5f6c984e483d1e9222ab1,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1511195,1512328,aa1f1ee82850a32edcd36c85d54c161bec0b4497baa5f6c984e483d1e9222ab1
itws:746961:seg0001,itws:746961,8218d56c846819241bba657c0a31cd692b3f0dbdbc1ce932271158436c613916,0,661,661,8218d56c846819241bba657c0a31cd692b3f0dbdbc1ce932271158436c613916,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1512330,1513025,8218d56c846819241bba657c0a31cd692b3f0dbdbc1ce932271158436c613916
itws:746962:seg0001,itws:746962,6cfd4b8c00283ef6b42bb6af364a62ba7cd1ba986b5929c35fd4e8bf350e79dc,0,1133,1133,6cfd4b8c00283ef6b42bb6af364a62ba7cd1ba986b5929c35fd4e8bf350e79dc,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1513027,1514205,6cfd4b8c00283ef6b42bb6af364a62ba7cd1ba986b5929c35fd4e8bf350e79dc
itws:746963:seg0001,itws:746963,a05a3b748905be9bf3b4fded9adc1bd514dc03aeecb7163c90dae307fb9a3688,0,59,59,8d181b5dc7303cae896b306b2c05a72a64085991e6675920208c7153d8786c82,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1514207,1514268,8d181b5dc7303cae896b306b2c05a72a64085991e6675920208c7153d8786c82
itws:746963:seg0002,itws:746963,a05a3b748905be9bf3b4fded9adc1bd514dc03aeecb7163c90dae307fb9a3688,59,569,510,f1ba8c89629b71c3274689ea4af5600c1e2646728a606fd0b50f2ca132d6403d,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746963:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746963:seg0003,itws:746963,a05a3b748905be9bf3b4fded9adc1bd514dc03aeecb7163c90dae307fb9a3688,569,628,59,2475a55f010c5b8d56fdd6a99326892b4523e9ec6d01d5543caa16ce7c61acfb,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1514269,1514329,2475a55f010c5b8d56fdd6a99326892b4523e9ec6d01d5543caa16ce7c61acfb
itws:746963:seg0004,itws:746963,a05a3b748905be9bf3b4fded9adc1bd514dc03aeecb7163c90dae307fb9a3688,628,1139,511,b96a755483ddf6a3ab843d69a316f8c441a4cdacf393eaf0888c90f8090b80a0,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746963:sonnet0002,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746964:seg0001,itws:746964,a05a3b748905be9bf3b4fded9adc1bd514dc03aeecb7163c90dae307fb9a3688,0,1139,1139,a05a3b748905be9bf3b4fded9adc1bd514dc03aeecb7163c90dae307fb9a3688,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746963,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746965:seg0001,itws:746965,e7a35a8fe0536694ed7b6d4ac868a269c43ac844c362c18f000c168d20ddd9e3,0,53,53,5dcf0f6de162c903583bff9fc2f2c3e181b7e0033c8c4fa86d50f628c65a63d0,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1514329,1514382,5dcf0f6de162c903583bff9fc2f2c3e181b7e0033c8c4fa86d50f628c65a63d0
itws:746965:seg0002,itws:746965,e7a35a8fe0536694ed7b6d4ac868a269c43ac844c362c18f000c168d20ddd9e3,53,558,505,103d834fb7e3d7607e1a0969c324cd8e03951547e805d1ee72463decddaef959,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746965:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746965:seg0003,itws:746965,e7a35a8fe0536694ed7b6d4ac868a269c43ac844c362c18f000c168d20ddd9e3,558,597,39,b0824691156cd6c5a95868a891235294b33ae12075ad5a2d3ea2a0e59626f0fd,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1514383,1514422,b0824691156cd6c5a95868a891235294b33ae12075ad5a2d3ea2a0e59626f0fd
itws:746965:seg0004,itws:746965,e7a35a8fe0536694ed7b6d4ac868a269c43ac844c362c18f000c168d20ddd9e3,597,1101,504,78d50cef059e21fb7a65654835843eb307ad6407dee7dd0c36e7fe09d75c399a,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746965:sonnet0002,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746966:seg0001,itws:746966,e7a35a8fe0536694ed7b6d4ac868a269c43ac844c362c18f000c168d20ddd9e3,0,1101,1101,e7a35a8fe0536694ed7b6d4ac868a269c43ac844c362c18f000c168d20ddd9e3,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746965,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746967:seg0001,itws:746967,21f5f9b31c01c765f43803334163a511f5de4f9b0996ed23ac9d95eeb024893e,0,40,40,b672dfc808e20c003d7959ff445cb5989742fdd384c2d464fa1cb88f9dd79e5f,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1514422,1514463,b672dfc808e20c003d7959ff445cb5989742fdd384c2d464fa1cb88f9dd79e5f
itws:746967:seg0002,itws:746967,21f5f9b31c01c765f43803334163a511f5de4f9b0996ed23ac9d95eeb024893e,40,557,517,0e76a2a3a2822cfa0589feeec62a7004f7c82717c46db54ce884776a52f1eb35,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746967:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746967:seg0003,itws:746967,21f5f9b31c01c765f43803334163a511f5de4f9b0996ed23ac9d95eeb024893e,557,602,45,9e4b083a3c6f99516eb83122251f2e1c20e103038c63c386a8a45f1ab51378d7,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1514464,1514511,9e4b083a3c6f99516eb83122251f2e1c20e103038c63c386a8a45f1ab51378d7
itws:746967:seg0004,itws:746967,21f5f9b31c01c765f43803334163a511f5de4f9b0996ed23ac9d95eeb024893e,602,1127,525,8399ea255196840e02fc33ed2db57baf0c08db3c13ab39e032fdb90239222a48,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746967:sonnet0002,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746968:seg0001,itws:746968,21f5f9b31c01c765f43803334163a511f5de4f9b0996ed23ac9d95eeb024893e,0,1127,1127,21f5f9b31c01c765f43803334163a511f5de4f9b0996ed23ac9d95eeb024893e,exclude_source,excluded,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:746967,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746969:seg0001,itws:746969,57cce7074e52cdf64072d5eb7d71907d689d9e8a9fb7fe991cfdf62e6964a262,0,83,83,8794b3b97cee66f0ab232654863e5e875bbc2b87a014770b35212872a9f29de1,exclude_post_segmentation_duplicate,excluded,Broader remainder duplicates a canonical post-segmentation Wikisource record.,itws:746970,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746969:seg0002,itws:746969,57cce7074e52cdf64072d5eb7d71907d689d9e8a9fb7fe991cfdf62e6964a262,83,637,554,2fa6f6637c83b0408217adeec1314a997d42a14dd20b3e491ea14451165fe761,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746969:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746969:seg0003,itws:746969,57cce7074e52cdf64072d5eb7d71907d689d9e8a9fb7fe991cfdf62e6964a262,637,1146,509,fbddb41e64725dc416535bac657e04d926dcab8080ec442d49450efbd16936a6,exclude_post_segmentation_duplicate,excluded,Broader remainder duplicates a canonical post-segmentation Wikisource record.,itws:746970,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746970:seg0001,itws:746970,572064091cd121cdbba8cd49db68ed3fca578bead57b72198684757fddd66c87,0,691,691,572064091cd121cdbba8cd49db68ed3fca578bead57b72198684757fddd66c87,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1514511,1515231,572064091cd121cdbba8cd49db68ed3fca578bead57b72198684757fddd66c87
itws:746971:seg0001,itws:746971,85305f23916686ea740d32bdf4b83a16fbaaacf2eaab227da1221fdbdd3412ff,0,74,74,b545cd4b297243946408e94abbbf2553cd4be60b24c6f741fc6190906cc0d063,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1515233,1515307,b545cd4b297243946408e94abbbf2553cd4be60b24c6f741fc6190906cc0d063
itws:746971:seg0002,itws:746971,85305f23916686ea740d32bdf4b83a16fbaaacf2eaab227da1221fdbdd3412ff,74,577,503,f6c647a020a7f002ef67901eadc4474d415112b58c7813f09170a565fffadf2a,materialize_standard_sonnet_inactive,standard_sonnets,eligible_standard_sonnet_inactive_pending_v7,itws:746971:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746972:seg0001,itws:746972,14e72a8d9d81f089158c2fd657d9ad010586d5f84ed5b7c3e3902eb4549283ac,0,803,803,14e72a8d9d81f089158c2fd657d9ad010586d5f84ed5b7c3e3902eb4549283ac,exclude_source,excluded,Unknown markup may contain or corrupt primary text.,,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746973:seg0001,itws:746973,14e72a8d9d81f089158c2fd657d9ad010586d5f84ed5b7c3e3902eb4549283ac,0,803,803,14e72a8d9d81f089158c2fd657d9ad010586d5f84ed5b7c3e3902eb4549283ac,exclude_source,excluded,Unknown markup may contain or corrupt primary text.,,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:746974:seg0001,itws:746974,89ef4657d08e6635aaf1535b7d6ccdd842ded53338488655ccd39d5a89d150fd,0,40,40,6bae0ac4ebf85944d918c2038e1b1f150f894f115c49727f0070ccf87624fc3f,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,1515307,1515349,6bae0ac4ebf85944d918c2038e1b1f150f894f115c49727f0070ccf87624fc3f
