candidate_id,work_root_id,root_title,source_record_author,poem_author,poem_author_resolution,period_bucket,source_url,source_scan_title,source_kind,stanza_pattern,line_count,first_line,last_line,character_start,character_end,source_text_sha256,cleaned_text_sha256,exact_reference_ids,near_reference_ids,protected_v6_reference_ids,candidate_decision,final_role,activation_status,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
itws:746660:sonnet0001,itws:746660,Amore par ch'orgoglioso mi fera,Iacopo da Leona,Iacopo da Leona,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Amore_par_ch'orgoglioso_mi_fera,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Amore par ch’orgoglioso mi fera,",e pártelesi da core e da mente.,58,553,f3cc5deac180f58ee2fed1a6c8984c7611aa92ef8f8bff786719e444530e370c,4178c1ca7a09aad629346546117c2f53ecf8a410bd064987e8eb584b1d8cbaf2,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,242754,243270,491,516,4178c1ca7a09aad629346546117c2f53ecf8a410bd064987e8eb584b1d8cbaf2
itws:746660:sonnet0002,itws:746660,Amore par ch'orgoglioso mi fera,Iacopo da Leona,Iacopo da Leona,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Amore_par_ch'orgoglioso_mi_fera,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"S’i’ lasciat’ho, per far mia volontade,","ché non s’avvien d’aver voi, se non ratto.",622,1166,584710076d1d3bbe2d5a597692b5319563b3acaf9080e142672b12292eb63a39,d4632e539b464814f64d7cd26a0077785a55163dab0aef7ad6a14eac0dfbe772,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,243271,243855,541,584,d4632e539b464814f64d7cd26a0077785a55163dab0aef7ad6a14eac0dfbe772
itws:746662:sonnet0001,itws:746662,Se 'l meo 'nnamoramento e fino core,Iacopo da Leona,Iacopo da Leona,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Se_'l_meo_'nnamoramento_e_fino_core,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,Se ’l meo ’nnamoramento e fino core,si come sono in albero le foglie.,70,584,2187d4da0e0db4c2d804844012e13742a02c43991b06cd28ceb8010ca5264920,f4740584ecea51829cebbffc827e90e6f92f682f7d54af231c71074249af4869,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,243856,244406,511,550,f4740584ecea51829cebbffc827e90e6f92f682f7d54af231c71074249af4869
itws:746663:sonnet0001,itws:746663,"A buona se' condotto, ser Chiavello",Mino da Colle,Mino da Colle,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/A_buona_se'_condotto,_ser_Chiavello","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"A buona se’ condotto, ser Chiavello,",omo di vento; e non pò’ dir: — É vano! —,81,603,eb4dd536304f189dd8b865f397075073fc26fd4e7ad209376b897d34ad00a1a6,5af9bef927d2b3ec645a1bf7175c1e42f39c8ceb05c5cd7a589a31f7a37d6a77,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,244407,244972,519,565,5af9bef927d2b3ec645a1bf7175c1e42f39c8ceb05c5cd7a589a31f7a37d6a77
itws:746667:sonnet0001,itws:746667,"Poi il nome, c' hai, ti fa il coraggio altèro",Pallamidesse di Bellindote del Perfetto,Pallamidesse di Bellindote del Perfetto,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Poi_il_nome,_c'_hai,_ti_fa_il_coraggio_alt%C3%A8ro","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Poi il nome, c’hai, ti fa il coraggio altèro,",e di presente — conquider chi ’l noia.,70,636,e470c9e4a6919db43be074b1d94cf1ba00ab39f924a0c241c2755139b74dc5ad,a29151af2d7904b6508e7ef626ff801e653a042a33f7ed4719acd9ef5f7a281b,itws:345658:sonnet0002,itws:345658:sonnet0002,,exclude_canonical_sonnet_duplicate,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,not_materialized_duplicate_or_protected,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:746669:sonnet0001,itws:746669,Non val savere a cui fortuna ha scorso,Monte Andrea | Schiatta Pallavillani,Monte Andrea | Schiatta Pallavillani,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Non_val_savere_a_cui_fortuna_ha_scorso,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,3-4,contro a ogn’altro fia sua potenza stagna.,0,587,3f240780b7138dbe45dad08839ab084f9f0bd729d65976560c856b9d889f0276,3f240780b7138dbe45dad08839ab084f9f0bd729d65976560c856b9d889f0276,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,244973,245580,587,607,3f240780b7138dbe45dad08839ab084f9f0bd729d65976560c856b9d889f0276
itws:746677:sonnet0001,itws:746677,"A quel segnor, cui dai tal nominanza",Cione di Baglione,Cione di Baglione,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/A_quel_segnor,_cui_dai_tal_nominanza","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"A quel segnor, cui dai tal nominanza,","ma Carlo fuggerá, per la temenza.",76,583,bc00570d6b9281431fdfaf8143d400a325cf2768c7cc854b4641c6210f2c57cf,8dd236520c006e24efb9c2fa72238b78726b4987c50cc4a700bba9e21d6a1ef6,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,245581,246104,503,523,8dd236520c006e24efb9c2fa72238b78726b4987c50cc4a700bba9e21d6a1ef6
itws:746677:sonnet0002,itws:746677,"A quel segnor, cui dai tal nominanza",Cione di Baglione,Cione di Baglione,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/A_quel_segnor,_cui_dai_tal_nominanza","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"D’accorgimento prode siete, e saggio",però non son sentenze li tuo’ detti.,646,1161,101a28e9357d7fa0c8db70d1cf71a4b9d9db85dcf0e3482fc56d68dac2adc85c,c8a39a009a6a3478bafee5698b4a6fb8e8fbab5dea37bee7dd43a389bfd94571,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,246105,246635,512,530,c8a39a009a6a3478bafee5698b4a6fb8e8fbab5dea37bee7dd43a389bfd94571
itws:746694:sonnet0001,itws:746694,Chi udisse tossir la malfatata,Dante Alighieri,Dante Alighieri,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Chi_udisse_tossir_la_malfatata,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,Chi udisse tossir la malfatata,messa l’avre’ ’n casa del conte Guido! —,144,673,cfb4fba44a3457832aa589c9ef03c936841169466c38637b809fd516d573e6e5,078024653f6b8cd6897ed2bc26257f2b11c2f39ace21dd8e04a4d88890dcf733,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,246636,247209,530,573,078024653f6b8cd6897ed2bc26257f2b11c2f39ace21dd8e04a4d88890dcf733
itws:746695:sonnet0001,itws:746695,"Va' rivesti 'n San Gal, prima che dichi",Forese Donati,Forese Donati,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Va'_rivesti_'n_San_Gal,_prima_che_dichi","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Va’ rivesti ’n San Gal, prima che dichi","ed, in terzo, Alighier con la farsata...",63,597,705302f36c437abb92c3c376e147f9382cdb44a681a97898e1f04c9b100ef148,5ccb0831855c726ca415a7e796976581797eb2a809d7f106b17a691ce713ca68,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,247210,247769,530,559,5ccb0831855c726ca415a7e796976581797eb2a809d7f106b17a691ce713ca68
itws:746697:sonnet0001,itws:746697,L'altra notte mi venn'una gran tosse,Forese Donati,Forese Donati,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/L'altra_notte_mi_venn'una_gran_tosse,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"L’altra notte mi venn’una gran tosse,",Tornai addietro e compie’ mi’ viaggio.,79,600,bbd53cec8e73203c5abcd4a62f0f889421d4b467a0843a7fee9da7ee82a02c6b,41d7ed3fb6fc8f29d301abba97e386a6eb64b1624c358d9ed85aef6d4da8ef73,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,247770,248335,517,565,41d7ed3fb6fc8f29d301abba97e386a6eb64b1624c358d9ed85aef6d4da8ef73
itws:746697:sonnet0002,itws:746697,L'altra notte mi venn'una gran tosse,Forese Donati,Forese Donati,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/L'altra_notte_mi_venn'una_gran_tosse,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Bicci Novel, figliuol di non so cui,",sann’a lor donne buon cognati stare.,682,1219,8d9ac3cf5db8179f7a30645cff5159a7837800c4b13f5ca286cc827aa7551656,c700d3e4d74c650162023141ad3ae2791d24c0b1178192183d8e3fd0f96a1d9a,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,248336,248912,534,576,c700d3e4d74c650162023141ad3ae2791d24c0b1178192183d8e3fd0f96a1d9a
itws:746699:sonnet0001,itws:746699,Ben so che fosti figliuol d'Alaghieri,Forese Donati,Forese Donati,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Ben_so_che_fosti_figliuol_d'Alaghieri,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Ben so che fosti figliuol d’Alaghieri,","mi reca, ch’i’ vo’ metterl’a ragione!",80,594,cda8896eb0054254a9bd2458bd718efd34b5b63747d5f24e980e48fbb7605387,1532b1a54f50a535e8b12c9d9c6371db6fc1d1f7ae168edb1b93e3d2fdd1a48f,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,248913,249459,511,546,1532b1a54f50a535e8b12c9d9c6371db6fc1d1f7ae168edb1b93e3d2fdd1a48f
itws:746700:sonnet0001,itws:746700,"Le favole, compar, ch'om dice tante",Iacomo Tolomei,Iacomo Tolomei,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Le_favole,_compar,_ch'om_dice_tante","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Le favole, compar, ch’om dice tante,","ser Benencasa parla, ed è montone.",143,678,cf1d14850858e9b0f0b165853a5ab66dc501e371f31f18c8713a171945f75288,8b1215886bf7e2bc932eff8ba02254d1d7c1cd9c150cbc29689ccfa039d61f06,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,249460,250028,532,568,8b1215886bf7e2bc932eff8ba02254d1d7c1cd9c150cbc29689ccfa039d61f06
itws:746701:sonnet0001,itws:746701,"Malinconia, merzé! - Che vai cherando",Fino d’Arezzo,Fino d’Arezzo,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Malinconia,_merz%C3%A9%21_-_Che_vai_cherando","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"— Malinconia, merzé! — Che vai oberando?","— Aita, Deo! — Bisogno n’averai. —",87,656,44faf8502c5a52291419008a7301e76e6019baff7c6940ff32d4d97cfde560a7,eaa0bdea0084ed5f777aa096b17cc7840fdce85f9392ac34c474bfa08dca4a11,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,250029,250692,566,663,eaa0bdea0084ed5f777aa096b17cc7840fdce85f9392ac34c474bfa08dca4a11
itws:746702:sonnet0001,itws:746702,Vento a levante e di meridiana,Giuntino Lanfredi,Giuntino Lanfredi,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Vento_a_levante_e_di_meridiana,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Vento a levante e di meridiana,",perire ’n nave ’n tempo di bonazza.,70,574,7efdf80d52de15ec08411163fb84ac6b6d74c5c70a25ab873fab3fad5f937ed3,ac6a49114974b6862c540fdba56b82536c1b66e0f4abfaf6c7d5867c6f1abd55,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,250693,251207,501,514,ac6a49114974b6862c540fdba56b82536c1b66e0f4abfaf6c7d5867c6f1abd55
itws:746703:sonnet0001,itws:746703,"Morte dogliosa, ché non vien' di botto",Giuntino Lanfredi,Giuntino Lanfredi,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Morte_dogliosa,_ch%C3%A9_non_vien'_di_botto","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"— Morte dogliosa, ché non vien’ di botto,","e non curi di me, che vaglia un fico. —",69,614,695c7e1a9da372906cf36fe933163af7a3f992c326560316d8180bd17c744499,36fb64622a3cca394bc6dd3e8a69eb07c0a486ff2aa4b44e149d3b216943ea47,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,251208,251795,542,587,36fb64622a3cca394bc6dd3e8a69eb07c0a486ff2aa4b44e149d3b216943ea47
itws:746704:sonnet0001,itws:746704,Amor non lesse mai l'avemaria,Immanuel Romano,Immanuel Romano,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Amor_non_lesse_mai_l'avemaria,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,Amor non lesse mai l’avemaria;,ma sempre mi sa dir: — Pur cosí voglio. —,63,573,b5b55262d54ac3cec57b0b472056cc1fbad392bcb01db77e25a65a36deaad076,4c0acb63ad476587aff104cf6e111cac4e48ea3dd9cdb29060d6bfc017c9d0d8,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,251796,252335,507,539,4c0acb63ad476587aff104cf6e111cac4e48ea3dd9cdb29060d6bfc017c9d0d8
itws:746705:sonnet0001,itws:746705,"In steso non mi conosco, ogn'om oda",Immanuel Romano,Immanuel Romano,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/In_steso_non_mi_conosco,_ogn'om_oda","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"In steso non mi conosco, ogn’om oda,","che non tèn fé, de la cintura in gioso.",65,559,924d52a1215cb41dd003cf5926391ae5a765007337451832fa2249dd059ffbae,361914e094934cfc22893980adfa94eefcdebafd3b5c076d7dafe96cfc225407,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,252336,252855,490,519,361914e094934cfc22893980adfa94eefcdebafd3b5c076d7dafe96cfc225407
itws:746705:sonnet0002,itws:746705,"In steso non mi conosco, ogn'om oda",Immanuel Romano,Immanuel Romano,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/In_steso_non_mi_conosco,_ogn'om_oda","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Se san Pietro e san Paul da l’una parte,","aitar ciascun, che vince, infin a morte.",622,1163,511e11a85755ccbba505bd45e46dbcaddf038aa28fc8f07dd30050821eafb091,f154e8f8970182f0c1c07e644dc2b453dded141fe68cf08de170a1a47f70c2a1,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,252856,253424,538,568,f154e8f8970182f0c1c07e644dc2b453dded141fe68cf08de170a1a47f70c2a1
itws:746710:sonnet0001,itws:746710,"O padre meo, pognam che me cazassi",Gualpertino da Coderta,Gualpertino da Coderta,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/O_padre_meo,_pognam_che_me_cazassi","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"O padre mco, pognam che me cazassi",e come serpe convèn ch’eo mi spogli.,66,578,17363feae613a61d0810b46e53e0a18d8087123f9a629313896e306e1c993193,f1c7e2db38f47b2c67651bf180b719d0d543bbbe67c37f8e405a88151b5d8973,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,253425,253959,509,534,f1c7e2db38f47b2c67651bf180b719d0d543bbbe67c37f8e405a88151b5d8973
itws:746711:sonnet0001,itws:746711,Metiamo el parentato da un lato,Gualpertino da Coderta,Gualpertino da Coderta,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Metiamo_el_parentato_da_un_lato,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Metiamo el parentato da un lato,","ell’indarno vada l’amor, che mi acora!",56,558,6ece004c8bd67d994b6af7aa65ce5c5a12e145c1f1896e3f3c23be6decc22de8,50fbd4e5ff2b483fe38b7f164c327c9f22cb6fc5e828f5ff90f9db17b9c10dfc,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,253960,254476,499,516,50fbd4e5ff2b483fe38b7f164c327c9f22cb6fc5e828f5ff90f9db17b9c10dfc
itws:746713:sonnet0001,itws:746713,Come credete voi che si punisca,Parlantino da Firenze,Parlantino da Firenze,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Come_credete_voi_che_si_punisca,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,Come credete voi che si punisca,cosí convèn che l’un con l’altro treschi.,98,603,eccd7219f7c959e1dab896ac4efba96a374fc7d4d374ce9fd75f154e5211a231,f785d2c53c3a5f948c03f3124922fce57084da38ca87d1ed6f170afcaf0588a7,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,254477,255010,502,533,f785d2c53c3a5f948c03f3124922fce57084da38ca87d1ed6f170afcaf0588a7
itws:746755:sonnet0001,itws:746755,Uom può saper ben fisica e natura,Pietro dei Faitinelli,Pietro dei Faitinelli,root_metadata_proxy_pending_v7_review,origins_through_1800,https://it.wikisource.org/wiki/Uom_pu%C3%B2_saper_ben_fisica_e_natura,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,Uom può saper ben fisica e natura,gabbati ne rimaser malamente.,96,590,1e6db87d0ae9c00f2afa6b00a91a1fde56bc4e2557fd42f1b4aaf595af678020,37d439e1f35326dde6796e53f67da7ffc8c7b0b33c42e2d0ca02c2f10fbe204a,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,255011,255527,491,516,37d439e1f35326dde6796e53f67da7ffc8c7b0b33c42e2d0ca02c2f10fbe204a
itws:746756:sonnet0001,itws:746756,"In buona veritá, non m'è avviso",Pietro dei Faitinelli,Pietro dei Faitinelli,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/In_buona_verit%C3%A1,_non_m'%C3%A8_avviso","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"In buona veritá, non m’è avviso,",per non lassar santa Maria soletta.,32,539,3fa85a25f62fafcc68fb94b233c29645c6b1e158ecc7bdfac508c250e43fca84,0abe949415df9f8b32aa90de2f970ef0159219f453fe7eaed47c9425a4e9019d,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,255528,256050,503,522,0abe949415df9f8b32aa90de2f970ef0159219f453fe7eaed47c9425a4e9019d
itws:746756:sonnet0002,itws:746756,"In buona veritá, non m'è avviso",Pietro dei Faitinelli,Pietro dei Faitinelli,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/In_buona_verit%C3%A1,_non_m'%C3%A8_avviso","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Io non sconfesso, Morte comunale,","ben credo, Morte, che ti disperassi!",582,1090,6341f6ae3cc8c2fbfc266c5ebac49ba5c2ce01d210a87ab2e0252c8d003f3747,c0b528d29b6076ef64a5739d561fa9d0ae336b50b0354c4cf2b5e95bfc3734cd,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,256051,256576,505,525,c0b528d29b6076ef64a5739d561fa9d0ae336b50b0354c4cf2b5e95bfc3734cd
itws:746758:sonnet0001,itws:746758,"Ercol, Cibele, Vesta e la Minerva",Pietro dei Faitinelli,Pietro dei Faitinelli,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Ercol,_Cibele,_Vesta_e_la_Minerva","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Ercol, Cibele, Vesta e la Minerva","e, da cui l’uomo serve, essere offeso.",57,558,31581bfb048e9d277578dec26b11d042fa9943109df31f1630aa676636be4f9d,dc1983a30e596cb600487e458ca170c11be0d793441a7f67c443f30fad9fe6a0,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,256577,257096,497,519,dc1983a30e596cb600487e458ca170c11be0d793441a7f67c443f30fad9fe6a0
itws:746758:sonnet0002,itws:746758,"Ercol, Cibele, Vesta e la Minerva",Pietro dei Faitinelli,Pietro dei Faitinelli,root_metadata_proxy_pending_v7_review,origins_through_1800,"https://it.wikisource.org/wiki/Ercol,_Cibele,_Vesta_e_la_Minerva","AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu",structural_14_line_in_poetry_root,14,14,"Per ch’uom ti mostri bel piacer o rida,","senz’altra prova, fa mille follie.",611,1134,8ce8358ca8d1850d9cb4d77014f394dbcfc55b15fbf290e423e4cf4040160440,afc3da2de3ea89d5253d18302890971c815f48cc83bf4a0e6f8ae089c4fea904,,,,eligible_standard_sonnet_inactive_pending_v7,standard_sonnets,inactive_pending_v7_attribution_and_split_freeze,sonnet_materialized_inactive,data/processed/italian_wikisource_resolved_v1/standard_sonnets/part-0001.txt,257097,257640,520,543,afc3da2de3ea89d5253d18302890971c815f48cc83bf4a0e6f8ae089c4fea904
