segment_id,ebook_id,source_cleaned_sha256,character_start,character_end,character_count,segment_sha256,segment_decision,final_role,reason,reference_ids,start_anchor,end_anchor
pg45807:seg0001,45807,4ed2abbe07a2e3df74d6d6d34faddd0d26ad4e20cea4307017e338b457663f62,0,650888,650888,4ed2abbe07a2e3df74d6d6d34faddd0d26ad4e20cea4307017e338b457663f62,include_record_text,nineteenth_century_bridge,retained_primary_text,,"AVVISO Chiunque avesse notizie o documenti sopra le questioni discusse nel presente volume, farà cosa grata indirizzan",", punti invece di segni ordinali nei titoli delle _Varie pubblicazioni antisemitiche_, sono stati tacitamente corretti."
pg45901:seg0001,45901,b41d053f6e42e97eb1485f25e7350689eae9dc45885b2aab5e04c3da320b19b3,0,609367,609367,9edaa729e1ba49fcff21a19a7ed1e2b811f87e728701b9ad8c989aa8e183285f,include_record_text,nineteenth_century_bridge,retained_primary_text,,STORIA D'ITALIA DAL 1789 AL 1814 SCRITTA,377 Sue parole ai soldati 378 FINE DELL'INDICE PUBBLICATO L'8 MAGGIO 1833
pg45901:seg0002,45901,b41d053f6e42e97eb1485f25e7350689eae9dc45885b2aab5e04c3da320b19b3,609367,609575,208,89ad4bbc0ff270537ec79b09f1169823635ea2f1f178740755df7a3ea4009e4e,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","osì come le grafie alternative (monarchia/monarchìa e simili), correggendo senza annotazione minimi errori tipografici."
pg45902:seg0001,45902,65e0556972a5ea57737dc8f5d0ee5ebbbf1d62b120e8f20c400a851862d79e2f,0,489751,489751,650f0d92b46ee0952a53e0c1a32e4389b2f5419eb3212db3f195289107a8345d,include_record_text,nineteenth_century_bridge,retained_primary_text,,STORIA D'ITALIA DAL 1789 AL 1814 SCRITTA,no e mandavi Monge 303 FINE DELL'INDICE PUBBLICATO IL 4 LUGLIO 1833
pg45902:seg0002,45902,65e0556972a5ea57737dc8f5d0ee5ebbbf1d62b120e8f20c400a851862d79e2f,489751,489957,206,22d47576c8e33131395dec6f9546bc232e5946426135304bde698277195b1705,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","così come le grafie alternative (signoria/signorìa e simili), correggendo senza annotazione minimi errori tipografici."
pg45903:seg0001,45903,9ef1b8d2739470d0b4ad272eca484f7acafd89e01430390fc64e5d7e8ced32a7,0,550624,550624,ba4a6911611df5c9d409c1f8ed37331175abf32d854e17c706585120efea05e7,include_record_text,nineteenth_century_bridge,retained_primary_text,,STORIA D'ITALIA DAL 1789 AL 1814 SCRITTA,340 Festa della confederazione in Roma 341 FINE DELL'INDICE PUBBLICATO IL 16 AGOSTO 1833
pg45903:seg0002,45903,9ef1b8d2739470d0b4ad272eca484f7acafd89e01430390fc64e5d7e8ced32a7,550624,550830,206,840f1a0abca7d646151d63cc8a785fce5a1f3a6ff81adf00a3216e1b607d19b2,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","così come le grafie alternative (anarchia/anarchìa e simili), correggendo senza annotazione minimi errori tipografici."
pg45904:seg0001,45904,c3adb55b62e2a1e40084993768fff8f310ebe43479e1b5b202d0cb4ffd6b96ee,0,638491,638491,4b2d289a8704e63d515b8a7dece3f2d402b8279f52692e4629e3e52de9503abe,include_record_text,nineteenth_century_bridge,retained_primary_text,,STORIA D'ITALIA DAL 1789 AL 1814 SCRITTA,monte 394 Disgrazie nella casa di Savoia 394 FINE DELL'INDICE.
pg45904:seg0002,45904,c3adb55b62e2a1e40084993768fff8f310ebe43479e1b5b202d0cb4ffd6b96ee,638491,638697,206,fce34d252f64477067c227ec5d3ac2f0dcc75f80b6658d6c43a04af4b0a124ae,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","così come le grafie alternative (fantasia/fantasìa e simili), correggendo senza annotazione minimi errori tipografici."
pg45905:seg0001,45905,6af654b049aad7afa640797acbcbefe53836215b5e16de42aea260fb7aeb1d75,0,561080,561080,5f8b97532329291f4e58fcabb6802141396df20c6040af2c7c67e523c54993a6,include_record_text,nineteenth_century_bridge,retained_primary_text,,STORIA D'ITALIA DAL 1789 AL 1814 SCRITTA,344 FINE DELL'INDICE. Correzione Dalla pagina 99 in avanti invece dell'anno 1799 leggasi 1800.
pg45905:seg0002,45905,6af654b049aad7afa640797acbcbefe53836215b5e16de42aea260fb7aeb1d75,561080,561286,206,22d47576c8e33131395dec6f9546bc232e5946426135304bde698277195b1705,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","così come le grafie alternative (signoria/signorìa e simili), correggendo senza annotazione minimi errori tipografici."
pg45906:seg0001,45906,c33049671f33f353c7885bbe29b4c07a7668fba701b5f376bcd7c2d7d0d94a94,0,572143,572143,d9cc1ba0b93d87841b773e2641b18293b891d1731d3e37d177b1a81c5f13c1d0,include_record_text,nineteenth_century_bridge,retained_primary_text,,STORIA D'ITALIA DAL 1789 AL 1814 SCRITTA,"dell'Austria, III, 260. ZORZI. Suoi maneggi per cambiar il governo veneto, III, 116. FINE DELLA TAVOLA DELLE MATERIE"
pg45906:seg0002,45906,c33049671f33f353c7885bbe29b4c07a7668fba701b5f376bcd7c2d7d0d94a94,572143,572345,202,6a8ed91a0a4f333df2aaf3edecc3471ca6473740d6f5c1068a38f8e92ce3a781,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","ute, così come le grafie alternative (pazzia/pazzìa e simili), correggendo senza annotazione minimi errori tipografici."
pg45948:seg0001,45948,6fc06a5cd09a2f97efa23165b33657277f47ce951c50d17f7792557faeca2eed,0,339357,339357,6fc06a5cd09a2f97efa23165b33657277f47ce951c50d17f7792557faeca2eed,include_record_text,nineteenth_century_bridge,retained_primary_text,,NOTE DEL TRASCRITTORE -Sono state seguite le seguenti convenzioni: -Testo in corsivo (italic): _testo_ -Testo in g,"à del Regno dedicato alla Divinità principale del luogo. La personalità di questo Faraone invase tutto, assorbì tutto."
pg46031:seg0001,46031,d4eb0b7667e5570c2366157162484814af6ce120a968bfd1f1bfe7da5c082ce3,0,632737,632737,fa868549bbd90d9fd2c472434476d9f8cfc397de97dc31edd038d581445900c2,include_record_text,nineteenth_century_bridge,retained_primary_text,,OPERE DI ALESSANDRO MANZONI _EDIZIONE HOEPLI_ Vol. II.,llato: «si fermò ad un villaggio vicino». (Ed.) [244] Questo brano è il principio del capitolo III del tomo III. (Ed.)
pg46031:seg0002,46031,d4eb0b7667e5570c2366157162484814af6ce120a968bfd1f1bfe7da5c082ce3,632737,632844,107,274feb372c5dc3341535c8816d1386c960b34899493499c8e8a0a1fb4f5f972a,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,NOTE DEL TRASCRITTORE -Corretti gli ovvii errori di stampa e di punteggiatura.,NOTE DEL TRASCRITTORE -Corretti gli ovvii errori di stampa e di punteggiatura.
pg46100:seg0001,46100,f66dff4eaadbaf27ce64eb0cde599df35fbabbf693151846b5024265215c285a,0,512671,512671,4198fd122f4442927b989a41da85dcba1efdd9d166d863ec0984890cf2ba9186,include_record_text,nineteenth_century_bridge,retained_primary_text,,[Illustrazione: Andrea Doria] VITA DI,"stialissime sempre, ed in abbominazione agli stessi propri capitani. — Pace di Crepy, e patti della medesima — pag. 345"
pg46100:seg0002,46100,f66dff4eaadbaf27ce64eb0cde599df35fbabbf693151846b5024265215c285a,512671,512873,202,9ffab88cfb83250f1fb03996b9d0977d73f7fc47330fdf13243ed6b6547bfff1,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","ute, così come le grafie alternative (ancore/áncore e simili), correggendo senza annotazione minimi errori tipografici."
pg46101:seg0001,46101,ef3f09fff582d9ab804b444d822ade8f30f329da75d30eca2537326016c46e8d,0,511456,511456,b09a8c93985394b3d0542d1f525eb5d212cb06889564016ad616fecd69984481,include_record_text,nineteenth_century_bridge,retained_primary_text,,VITA DI ANDREA DORIA D,ifici decretati dalla Repubblica. — Sue qualità fisiche e morali: costume di vita. — Ultime considerazioni — _Pag._ 317
pg46101:seg0002,46101,ef3f09fff582d9ab804b444d822ade8f30f329da75d30eca2537326016c46e8d,511456,511658,202,7b5f0abeafb15e3b0b00c65682d043af0eb8a84a06169b1cb66ec88a936a1dcf,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","ute, così come le grafie alternative (follia/follía e simili), correggendo senza annotazione minimi errori tipografici."
pg46126:seg0001,46126,1d074c388ebf02ec2a77f209b250135cda451592ced6824d63d9499ee3cf9d19,0,348424,348424,1866aba7e2689478ea5e9d2df1cefba8db6f7d82e4ebee25176fad0889ebc51d,include_record_text,nineteenth_century_bridge,retained_primary_text,,OSSERVAZIONI SULLO STATO ATTUALE DELL'ITALIA E SUL SUO AVVENIRE,tendere » 133 Note » 149
pg46126:seg0002,46126,1d074c388ebf02ec2a77f209b250135cda451592ced6824d63d9499ee3cf9d19,348424,348635,211,7ecdc18060acbdc7fc14a7edda73780f7c457923b7762699b1210c2e6c631136,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","come le grafie alternative (qui/quì, subìto/subíto e simili), correggendo senza annotazione minimi errori tipografici."
pg46163:seg0001,46163,80f9ead3a0c4c0d76095d81908fff55ba1efc534015987cee02cb58193114154,0,37878,37878,91a8aa97c0a431111cc22efe22a00bb6db9d3677d2348740d71c86d677a9e225,include_record_text,nineteenth_century_bridge,retained_primary_text,,ROBERTO BRACCO TEATRO VOLUME SECONDO =MASCHER,FINE DEL DRAMMA. AVVERTENZA: _La calata del sipario deve essere rapida e tagliare l'ultima parola del Cancelliere._
pg46163:seg0002,46163,80f9ead3a0c4c0d76095d81908fff55ba1efc534015987cee02cb58193114154,37878,38022,144,00953ea2e903078f33128af83c8a2ecbe002dec7f43cd4d75b32d92e1f26beab,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione min","re Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione minimi errori tipografici."
pg46225:seg0001,46225,496c0878cfd8feb6551d31fd9f6fc50dfaf6177233053aa99210cadf440ad585,0,516806,516806,5b0560b8a77c97dfbbe9ac9c569d851857616c130d9fe028d9f9d0ec22b5c544,include_record_text,nineteenth_century_bridge,retained_primary_text,,ALFREDO ORIANI (OTTONE DI BANZOLE) QUARTETTO,» 43 Viola » 77 Violoncello » 127 Contrabbasso » 211
pg46225:seg0002,46225,496c0878cfd8feb6551d31fd9f6fc50dfaf6177233053aa99210cadf440ad585,516806,516950,144,00953ea2e903078f33128af83c8a2ecbe002dec7f43cd4d75b32d92e1f26beab,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione min","re Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione minimi errori tipografici."
pg46295:seg0001,46295,cb12145b3c7f3d43e1b7599f6f8543bf7d069eb464338312f89ee43bf5e28c5c,0,140584,140584,3fb4980d215ea229b81e3a4cb64ebad5c05c327c6695d85527677f1d95715eb6,include_record_text,nineteenth_century_bridge,retained_primary_text,,CAPITALE E MANO D'OPERA LE COMMEDIE,"i operai)_. — Al lavoro! EGISTO, CARLO E TUTTI GLI OPERAI _(ad una voce solenne)_. — Al lavoro! FINE DELLA COMMEDIA."
pg46295:seg0002,46295,cb12145b3c7f3d43e1b7599f6f8543bf7d069eb464338312f89ee43bf5e28c5c,140584,140728,144,00953ea2e903078f33128af83c8a2ecbe002dec7f43cd4d75b32d92e1f26beab,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione min","re Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione minimi errori tipografici."
pg46296:seg0001,46296,ec1524ef14a1fdedf94160742769c86eee38618532ee1ca8c503ad464caf036d,0,92110,92110,4ae1a6e1c38ac1955619ac109782e9749e19743b23d006f3cfc589a78a34a29d,include_record_text,nineteenth_century_bridge,retained_primary_text,,DEDICA — SCARABOCCHIO LE COMMEDIE,"assa vacillando dietro il tavolo, ed esce dal fondo a capo chino) FINE DELLA COMMEDIA E DEL PRIMO VOLUME."
pg46296:seg0002,46296,ec1524ef14a1fdedf94160742769c86eee38618532ee1ca8c503ad464caf036d,92110,92254,144,00953ea2e903078f33128af83c8a2ecbe002dec7f43cd4d75b32d92e1f26beab,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione min","re Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione minimi errori tipografici."
pg46297:seg0001,46297,20a71fdd8334972acf4834fd538bd98c9ca5b432181d2dfe22f5fa99d7382227,0,95950,95950,33453eb21eca532de5346d922d02770455051a3a3a013de6d1d12c59601f318d,include_record_text,nineteenth_century_bridge,retained_primary_text,,LA QUADERNA DI NANNI LE COMMEDIE,"ntona a mezza voce l'aria di una canzone popolare, il sipario cade lentissimamente). FINE DELLA COMMEDIA."
pg46297:seg0002,46297,20a71fdd8334972acf4834fd538bd98c9ca5b432181d2dfe22f5fa99d7382227,95950,96093,143,b8dc080e012f18a6fcc75329a0534832228439068db2935ecc4ff9eab4ab594e,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione mini","re Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione minimi errori tipografici."
pg46351:seg0001,46351,c9af0a5ee70ae2129e79218da455b9876b606b8aef847407e2b55498a3a90e35,0,99721,99721,b7db8660f7919c49e909a58ca05cc89d990d2206b03f0be8d0a9329460cc60d7,include_record_text,nineteenth_century_bridge,retained_primary_text,,UN AVVOCATO DELL'AVVENIRE LE COMMEDIE,ere gua'! _(intasca l'orologio ed esce guardingo dalla destra)_ Gli è la pazzia ragionante! _(cala il sipario)_ FINE.
pg46351:seg0002,46351,c9af0a5ee70ae2129e79218da455b9876b606b8aef847407e2b55498a3a90e35,99721,99865,144,00953ea2e903078f33128af83c8a2ecbe002dec7f43cd4d75b32d92e1f26beab,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione min","re Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione minimi errori tipografici."
pg46352:seg0001,46352,c67c42e472249b15bd4457d0fbb787a2ceb779154cdbb3909ba045010192e382,0,104987,104987,1f5299f54738374fa9906af6e3bb351a32fabe35cb6c4714c4cbc4bb1e161b4f,include_record_text,nineteenth_century_bridge,retained_primary_text,,GLI ULTIMI GIORNI DI GOLDONI LE COMMEDIE,entamente mentre Chénier assicura Goldoni spirante che il suo voto sarà soddisfatto) FINE DELLA COMMEDIA.
pg46352:seg0002,46352,c67c42e472249b15bd4457d0fbb787a2ceb779154cdbb3909ba045010192e382,104987,105131,144,00953ea2e903078f33128af83c8a2ecbe002dec7f43cd4d75b32d92e1f26beab,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione min","re Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione minimi errori tipografici."
pg46355:seg0001,46355,dd1d00de07fe11a3a2229e18376e4857faa57eb1cddeb4c45646d18bdbd3dcfc,0,2430081,2430081,dd1d00de07fe11a3a2229e18376e4857faa57eb1cddeb4c45646d18bdbd3dcfc,include_record_text,historical_general,retained_primary_text,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (P","Contract., in Chron., edition. Canis. [2614] Ughell., Ital. Sacr., tom. 5 in Episcop. Veronens. FINE DEL VOLUME III."
pg46463:seg0001,46463,e34ded6766e731f371d8e2f09c61456a2a404a0ab18a578dae2ba43e29ca541f,0,690170,690170,e34ded6766e731f371d8e2f09c61456a2a404a0ab18a578dae2ba43e29ca541f,include_record_text,nineteenth_century_bridge,retained_primary_text,,NOTE DEL TRASCRITTORE -Corretti gli ovii errori tipografici. -Il testo in corsivo è reso come _testo_. -Il testo in,"pia per la Censura, d'altra mano, ma corretta da lui; e i Fogli staccati dai Promessi Sposi, parimente autografi. (Ed.)"
pg46494:seg0001,46494,c86df1d6bb8dc54925904124ee4c6295b30b0a4e34f0ac572e59f36ffa0869bb,0,460113,460113,60a4367aae1d5423271986a83fc8800cf4b65435ac300ec79826364d9dd05db5,include_record_text,nineteenth_century_bridge,retained_primary_text,,F. PETRUCCELLI DELLA GATTINA MEMORIE DI GIUDA PRIMO VOLUME,1 — Il Re prega » 3 — Il Concilio » 1 —
pg46494:seg0002,46494,c86df1d6bb8dc54925904124ee4c6295b30b0a4e34f0ac572e59f36ffa0869bb,460113,460328,215,47fb106e36f9505dc6718cf5d8efb8e81640d6c412f01a5982adfac0ab7435bd,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","e le grafie alternative (ronzio/ronzìo, sêtte/sètte e simili), correggendo senza annotazione minimi errori tipografici."
pg46495:seg0001,46495,34e4019d7a2302eecaba1001fc100d1425bf3d9b6715f776133a34fa00e13d52,0,439227,439227,70b609a535edefe945fabc8f239557f503f1e5af33da64f20f18da3ff77a5364,include_record_text,nineteenth_century_bridge,retained_primary_text,,F. PETRUCCELLI DELLA GATTINA MEMORIE DI GIUDA SECONDO VOLUME,» 1 — Il Re prega » 3 — Il Concilio » 1 —
pg46495:seg0002,46495,34e4019d7a2302eecaba1001fc100d1425bf3d9b6715f776133a34fa00e13d52,439227,439455,228,09ecf78c07aa30f14d541d17960180dbbe08b3220fa34d9be0af37e56596c2ad,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","lternative (Sakya-Muni/Sakya-Mouni, Jeschua/Jeschuà e simili), correggendo senza annotazione minimi errori tipografici."
pg46599:seg0001,46599,f0cd3bacb5aa1ae5278e9505d77ba129831c063f1c7e5c6df368f12db8f60d92,0,1127331,1127331,ff9243ed011bc097054cf22bf7b39a100dcf6ae64030fd4dc848a55d26ebc205,include_record_text,historical_general,retained_primary_text,,LE LETTERE DI MICHELANGELO BUONARROTI,(dal 1498 al 1548) 613 PUBBLICATO IL XII DI SETTEMBRE M. DCCC. LXXV.
pg46599:seg0002,46599,f0cd3bacb5aa1ae5278e9505d77ba129831c063f1c7e5c6df368f12db8f60d92,1127331,1127791,460,88cac26cb5c76ebbc7d20e95d1ebd7d58eb3008c317168a37cb63ff48dd44080,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le numerosissime grafie","nerale delle fortificazioni di Firenze""), nel cui titolo l'anno MCXXIX appariva un evidente refuso, corretto in MDXXIX."
pg46613:seg0001,46613,33ab01a009032e3e0b1bbcd0f2f5778f882c18e359e7d16cca108ad4b2b627c6,0,244692,244692,0f7d5ddf9c59f7b6b5f86569e7e73c18cee6c21d6ced40f74f5ca63404c08a53,include_record_text,nineteenth_century_bridge,retained_primary_text,,ANTON GIULIO BARRILI SANTA CECILIA ROMANZO.,"così Dio voglia metter fine ai suoi mali, come egli ha diritto a riposarsi, dopo tanti travolgimenti affannosi. FINE."
pg46613:seg0002,46613,33ab01a009032e3e0b1bbcd0f2f5778f882c18e359e7d16cca108ad4b2b627c6,244692,244836,144,00953ea2e903078f33128af83c8a2ecbe002dec7f43cd4d75b32d92e1f26beab,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione min","re Ortografia e punteggiatura originali sono state mantenute, correggendo senza annotazione minimi errori tipografici."
pg46704:seg0001,46704,537e4c591398855e9081ec8ab78f7e8567aa2e1805f9ac172badb1a26622ed5a,0,593240,593240,03e0a7e5ae57c33f5190ab6f9183d83c44113e5c49c25894023c65ad18c55d5a,include_record_text,nineteenth_century_bridge,retained_primary_text,,Note: Images of the original pages are available through Internet Archive. See https://archive.org/details/n,un deserto nella voce rispose lentamente: --E io solamente a me stessa. * * * * * *
pg46704:seg0002,46704,537e4c591398855e9081ec8ab78f7e8567aa2e1805f9ac172badb1a26622ed5a,593240,593538,298,5480350cfb81332e49a3ae958924db87affc00f402287c305157280c147c95fb,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,NOTE DEL TRASCRITTORE --Corretti gli ovvii errori di stampa e di punteggiatura. --A pag. 178 sull'originale è ripo,tto in capitolo IV. --Il libro originale risulta mancante dell'indice. Prodotto ed inserito a cura del trascrittore.
pg46717:seg0001,46717,9ec183d509431d532b74075fae6b15f3b2bf50c141acf241942caead792ff43f,0,448456,448456,9ec183d509431d532b74075fae6b15f3b2bf50c141acf241942caead792ff43f,include_record_text,nineteenth_century_bridge,retained_primary_text,,NOTE DEL TRASCRITTORE: --Corretti gli ovvii errori tipografici e di punteggiatura. --Gli apici sono stati resi con un,"i Cagliari, e Lanfranco de Bolasco, di Genova; e in Toscana poetarono il Folcacchiero e l'Aldobrando, ambidue di Siena."
pg46723:seg0001,46723,85d8dd0b8be820fa2353746865b672d89d1db4103ddeadc55856a330dc253d85,0,890115,890115,3406a32c11165eac4bc99f77ee4ae7de9a5a559a98cc8e9794ddfe1747c9361b,include_record_text,nineteenth_century_bridge,retained_primary_text,,LA PLEBE ROMANZO SOCIALE DI VITTOR,"a conoscenza con quella buona, onesta ed operosa famiglia borghese a cui il giovane apparteneva. Fine della 1ª Parte."
pg46723:seg0002,46723,85d8dd0b8be820fa2353746865b672d89d1db4103ddeadc55856a330dc253d85,890115,890409,294,61614b0f8e931ec316b96ee175aaa51d400b9c0deaf3f20deeea860b8df00782,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","senza annotazione minimi errori tipografici. Mancano nell'originale le intestazioni dei capitoli XVI, XVIII, XIX e XX."
pg46724:seg0001,46724,190f20b0973b0740c828f65481c8891a6029218719383095643d270e1294d1f6,0,922115,922115,b5798f0a1a332d27955e6607af6b4e57623555e45a1ef94beed8bb485727c2e4,include_record_text,nineteenth_century_bridge,retained_primary_text,,LA PLEBE ROMANZO SOCIALE DI VITTOR,o potere le chiavi che aprivano la porta d'ingresso e gli usci interni del quartiere di Nariccia. Fine della 2ª Parte
pg46724:seg0002,46724,190f20b0973b0740c828f65481c8891a6029218719383095643d270e1294d1f6,922115,922334,219,f5cb4e3fd02d86f1a4dddc82973753666cdb2499af6dbca63609e591ef8d4e13,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","grafie alternative (oblio/oblìo, San Luca/San-Luca e simili), correggendo senza annotazione minimi errori tipografici."
pg46725:seg0001,46725,ab581bd42cb1c937624f5fd068dc6212bdc34c73ce6e5659976fe1fe5d0f7239,0,1082481,1082481,3f8cd610c57e24b340c6310e915fa84a98d763e1f3d107ec6bd618a6d3d37eb6,include_record_text,nineteenth_century_bridge,retained_primary_text,,LA PLEBE ROMANZO SOCIALE DI VITTOR,i Staffarda compariva al ballo di Corte adorna della ricca magnificenza di tutti i suoi diamanti. Fine della 3ª parte
pg46725:seg0002,46725,ab581bd42cb1c937624f5fd068dc6212bdc34c73ce6e5659976fe1fe5d0f7239,1082481,1082709,228,2893cc9b29a844750bc8d0066b6e3572c3664142c75bf5c869e8f01b66c9b351,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","lternative (capofabbrica/capo-fabbrica, desio/desìo e simili), correggendo senza annotazione minimi errori tipografici."
pg46726:seg0001,46726,7d198c9d011a511263b9f4c8b48048a3498e37c6aedd07ecff90af088a5cd26a,0,1391440,1391440,0ac2e908700829c093fbd026a496f9376d1702e6931e474f01a54caa821923d7,include_record_text,nineteenth_century_bridge,retained_primary_text,,LA PLEBE ROMANZO SOCIALE DI VITTOR,l più spesso dopo quella lettura conchiude: — Le sono pazzie di paradossi che domani forse diventeranno realtà. FINE
pg46726:seg0002,46726,7d198c9d011a511263b9f4c8b48048a3498e37c6aedd07ecff90af088a5cd26a,1391440,1391644,204,4045b3d96f7dc9e243058999a168a13d3ebe1fdd6f9cd187b115d399cf7c6dd5,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","e, così come le grafie alternative (fruscio/fruscìo e simili), correggendo senza annotazione minimi errori tipografici."
pg46736:seg0001,46736,ff246187f3a1f79ff9f9639dc0bedfe77ec512f0d600475c80aadd96933e9e99,0,178920,178920,9efb0a6a7a80407e429a9e6336d9214f14dae7f6ea4eef5a648428f751b0b239,include_record_text,nineteenth_century_bridge,retained_primary_text,,IL CONCILIO DI F. PETRUCELLI D,"nza dubbio; ma un progresso sul passato, non verso l'avvenire. Affrettate il passo, o monsignore: i morti vanno veloci!"
pg46736:seg0002,46736,ff246187f3a1f79ff9f9639dc0bedfe77ec512f0d600475c80aadd96933e9e99,178920,179138,218,11eb3fb5a0549d7a8d107109af29f6dbcf1d714308f8ed1fd007321f6fd50989,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,NOTE DEL TRASCRITTORE: --Corretti gli ovvii errori tipografici e di punteggiatura. --L'in,punteggiatura. --L'indice non è compreso nell'opera originale. Ne è stato prodotto ed aggiunto uno dal trascrittore.
pg46835:seg0001,46835,8ad59967e4e1d151d1c1a9a8e144ed85b2b41f5a9b3e85855bfe68983b003982,0,337734,337734,d9651685f752353cce960e3c5cebcca80658ec7801d5a3b40bea65e4fbd8fb44,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Impressioni d'America Al Generale Conte Luigi Palma di Cesnola, Direttore del “Metropolitan Museum of art„ di New-Yo","ioventù (1847-1860), illustrato » 6 — VENTURINI prof. LUIGI. — L'armaiolo di Milano, p. 375 » 3 —"
pg46835:seg0002,46835,8ad59967e4e1d151d1c1a9a8e144ed85b2b41f5a9b3e85855bfe68983b003982,337734,337974,240,d46f524f876b153a011aa0010722ac02d7221d4b60252e6cce2b73b5ce673907,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"Nota del Trascrittore Ortografia e punteggiatura originali sono state mantenute, così come le grafie alternative (","Wall Street/Wall-Street, corsia/corsìa, spazi/spazî e simili), correggendo senza annotazione minimi errori tipografici."
