ebook_id,title,authors,author_birth_years,author_death_years,subjects,bookshelves,preliminary_role,period_bucket,inventory_status,landing_page_url,plain_text_url,fetched_url,cache_status,fetch_error,raw_character_count,cleaned_character_count,gutenberg_release_years,date_evidence_json,language_variety_evidence_json,selected_evidence_kind,selected_evidence_year_start,selected_evidence_year_end,selected_evidence_text,evidence_confidence,resolved_period_bucket,resolved_role,automatic_decision,resolution_status,manual_review_reasons
46773,"Pietro Mascagni, con nota delle opere e ritratto","Bastianelli, Giannotto",1883,1927,"Mascagni, Pietro, 1863-1945",Category: Biographies;Category: Music;IT Musica;Opera,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/46773,https://www.gutenberg.org/ebooks/46773.txt.utf-8,https://www.gutenberg.org/ebooks/46773.txt.utf-8,hit,,206160,186499,2014;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1910,""year_end"":1910,""text"":""CON NOTA DELLE OPERE E RITRATTO | NAPOLI | RICCARDO RICCIARDI EDITORE | 1910 | PROPRIETÀ LETTERARIA. | Tutti i diritti di riproduzione sono riservati. | TIPI S. MORANO — NAPOLI"",""confidence"":""medium""}]","{""marker_counts"":{""neapolitan"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
46835,Impressioni d'America,"Giacosa, Giuseppe",1847,1906,Italians -- United States;United States -- Description and travel;United States -- Social life and customs,Category: Travel Writing;IT Viaggi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/46835,https://www.gutenberg.org/ebooks/46835.txt.utf-8,https://www.gutenberg.org/ebooks/46835.txt.utf-8,hit,,357579,337974,2014;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1908,""year_end"":1908,""text"":""MILANO | TIPOGRAFIA EDITRICE L. F. COGLIATI | Corso Porta Romana, 17 | 1908. | PROPRIETÀ LETTERARIA | CAPITOLO I. | A bordo della Bretagne."",""confidence"":""medium""}]","{""marker_counts"":{""neapolitan"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
46874,Naja tripudians,"Vivanti, Annie",1866,1942,London (England) -- Fiction;Prostitution -- Fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/46874,https://www.gutenberg.org/ebooks/46874.txt.utf-8,https://www.gutenberg.org/ebooks/46874.txt.utf-8,hit,,235555,216021,2014;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1921,""year_end"":1921,""text"":""ROMANZO | FIRENZE | R. BEMPORAD & FIGLIO — EDITORI | MCMXXI | PROPRIETÀ LETTERARIA RISERVATA | per tutti i paesi compresi la Svezia, la Norvegia e l'Olanda. | _Copyright 1921 by A. Vivanti Chartres_"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
46981,Psicologia criminale,"Longo, Michele",,,Criminal anthropology;Criminal psychology,Category: Law & Criminology;Category: Psychiatry/Psychology;IT Psicologia e Sociologia,date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/46981,https://www.gutenberg.org/ebooks/46981.txt.utf-8,https://www.gutenberg.org/ebooks/46981.txt.utf-8,hit,,623411,603923,2014;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1906,""year_end"":1906,""text"":""Via Cerretani, 8 | _Deposit. gener. per la Sicilia_: O. FIORENZA. _Palermo_ | _Dep. gen. per Napoli e Prov._: SOCIETÀ EDITRICE LIBRARIA, _Napoli_ | 1906 | Proprietà Letteraria | N. 10217—Stab. Tip. Torinese, via Ormea, 3. | ALLA SACRA MEMORIA"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
46999,Suor Giovanna della Croce: romanzo,"Serao, Matilde",1856,1927,"Italian fiction;Juana de la Cruz, sor, 1481-1534 -- Fiction",Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/46999,https://www.gutenberg.org/ebooks/46999.txt.utf-8,https://www.gutenberg.org/ebooks/46999.txt.utf-8,hit,,312027,292345,2014;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1901,""year_end"":1901,""text"":""ROMANZO. | MILANO | FRATELLI TREVES, EDITORI | 1901 | Terzo migliaio. | PROPRIETÀ LETTERARIA | _I diritti di riproduzione e di traduzione sono"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
47041,Trionfi di donna (novelle),"Panzini, Alfredo",1863,1939,"Italian fiction -- 20th century;Short stories, Italian",Category: Short Stories;IT Racconti,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/47041,https://www.gutenberg.org/ebooks/47041.txt.utf-8,https://www.gutenberg.org/ebooks/47041.txt.utf-8,hit,,322765,303215,2014;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1903,""year_end"":1903,""text"":""MILANO | SOCIETÀ EDITRICE “LA POLIGRAFICA„ | VIA STELLA, NUM. 9 | 1903 | PROPRIETÀ LETTERARIA | Stab. Tip. della Società Editrice “LA POLIGRAFICA„ | IL TRIONFO DEL MARITO DI CLODIO."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
47051,Descrittione del regno di Scotia,"Ubaldini, Petruccio",,,Scotland -- Description and travel;Scotland -- Description and travel -- Early works to 1800,Category: History - European;IT Geografia,date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/47051,https://www.gutenberg.org/ebooks/47051.txt.utf-8,https://www.gutenberg.org/ebooks/47051.txt.utf-8,hit,,240473,220836,2014;2024,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
47069,Un bel sogno,"Cagna, Achille Giovanni",1847,1931,Italian fiction -- 19th century,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/47069,https://www.gutenberg.org/ebooks/47069.txt.utf-8,https://www.gutenberg.org/ebooks/47069.txt.utf-8,hit,,369522,349997,2014;2024,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
47074,"Mimi Bluette, fiore del mio giardino: romanzo","Verona, Guido da",1881,1939,Italian fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/47074,https://www.gutenberg.org/ebooks/47074.txt.utf-8,https://www.gutenberg.org/ebooks/47074.txt.utf-8,hit,,477731,458095,2014;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1920,""year_end"":1920,""text"":""ROMANZO | SETTIMA EDIZIONE—DAL 111º AL 160º MIGLIAIO | R. BEMPORAD & FIGLIO—EDITORI—FIRENZE | MCMXX | PROPRIETÀ LETTERARIA | I diritti di riproduzione e di traduzione sono riservati per tutti i | paesi"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
47294,"Il Nemico, vol. I","Oriani, Alfredo",1852,1909,Italian fiction,Category: Historical Novels;Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/47294,https://www.gutenberg.org/ebooks/47294.txt.utf-8,https://www.gutenberg.org/ebooks/47294.txt.utf-8,hit,,352694,333166,2014;2024,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
47295,"Il Nemico, vol. II","Oriani, Alfredo",1852,1909,Italian fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/47295,https://www.gutenberg.org/ebooks/47295.txt.utf-8,https://www.gutenberg.org/ebooks/47295.txt.utf-8,hit,,359142,339610,2014;2024,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
47328,Cronaca della rivoluzione di Milano,"Tettoni, Leone",,,Italy -- History -- Revolution of 1848;Milan (Italy) -- History,Category: History - European;Category: History - Modern (1750+);IT Storia,date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/47328,https://www.gutenberg.org/ebooks/47328.txt.utf-8,https://www.gutenberg.org/ebooks/47328.txt.utf-8,hit,,517559,497948,2014;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1848,""year_end"":1848,""text"":""DELLE FAMIGLIE DE’ MORTI NELLE GLORIOSE 5 GIORNATE | MILANO | COI TIPI DI CLAUDIO WILMANT | 1848 | L’edizione vien posta sotto la salvaguardia delle leggi vigenti nei | diversi Stati Italiani, che guarentiscono la proprietà delle lettere. | AGLI ILLUSTRI MEMBRI"",""confidence"":""medium""}]","{""marker_counts"":{""milanese"":18},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,edition_proves_pre_1901_eligibility_but_work_period_is_ambiguous
47786,Una Donna,"Aleramo, Sibilla",1876,1960,Italy -- Fiction,Category: Gender & Sexuality Studies;Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/47786,https://www.gutenberg.org/ebooks/47786.txt.utf-8,https://www.gutenberg.org/ebooks/47786.txt.utf-8,hit,,401065,381694,2014;2024,"[{""kind"":""copyright_year"",""year_start"":1921,""year_end"":1921,""text"":""Copyright 1921 by R. Bemporad & F."",""confidence"":""medium""},{""kind"":""title_page_edition_year"",""year_start"":1921,""year_end"":1921,""text"":""[Illustration: LOGO] | FIRENZE | R. BEMPORAD & FIGLIO, EDITORI | MCMXXI | PROPRIETÀ LETTERARIA | DEGLI EDITORI R. BEMPORAD & FIGLIO | _I diritti di riproduzione e di traduzione sono riservati per tutti"",""confidence"":""medium""}]","{""marker_counts"":{""dialect"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
48131,L'Arte,"De Roberto, Federico",1861,1927,Art,Category: Art;Category: Philosophy & Ethics;IT Filosofia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48131,https://www.gutenberg.org/ebooks/48131.txt.utf-8,https://www.gutenberg.org/ebooks/48131.txt.utf-8,hit,,214036,194568,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1901,""year_end"":1901,""text"":""FRATELLI BOCCA, EDITORI | MILANO—ROMA—FIRENZE | — | 1901. | PROPRIETÀ LETTERARIA | Torino—VINCENZO BONA, Tip. delle LL. MM. e dei RR. Principi. | PREFAZIONE"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
48206,Al rombo del cannone,"De Roberto, Federico",1861,1927,"World War, 1914-1918",Category: History - European;Category: History - Modern (1750+);Category: History - Other;Category: History - Warfare;IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48206,https://www.gutenberg.org/ebooks/48206.txt.utf-8,https://www.gutenberg.org/ebooks/48206.txt.utf-8,hit,,311703,292070,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1919,""year_end"":1919,""text"":""DEL CANNONE | MILANO | FRATELLI TREVES, EDITORI | 1919 | Secondo migliaio. | PROPRIETÀ LETTERARIA. | _I diritti di riproduzione e di traduzione sono riservati"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
48361,In faccia al destino,"Albertazzi, Adolfo",1865,1924,Fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48361,https://www.gutenberg.org/ebooks/48361.txt.utf-8,https://www.gutenberg.org/ebooks/48361.txt.utf-8,hit,,577103,557495,2015;2024,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
48398,La Patria lontana,"Corradini, Enrico",1868,1931,Italian fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48398,https://www.gutenberg.org/ebooks/48398.txt.utf-8,https://www.gutenberg.org/ebooks/48398.txt.utf-8,hit,,330322,310782,2015;2024,"[{""kind"":""copyright_year"",""year_start"":1910,""year_end"":1910,""text"":""Copyright by Fratelli Treves, 1910."",""confidence"":""medium""},{""kind"":""title_page_edition_year"",""year_start"":1911,""year_end"":1911,""text"":""ENRICO CORRADINI | MILANO | FRATELLI TREVES, EDITORI | 1911 | =Quarto migliaio.= | PROPRIETÀ LETTERARIA. | _I diritti di riproduzione e di traduzione sono riservati per"",""confidence"":""medium""}]","{""marker_counts"":{""neapolitan"":1,""sicilian"":2},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
48542,Èl Sgner Pirein,"Fiacchi, Antonio",1842,1907,Italian literature,Category: Humour;Category: Novels;IT Umorismo,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48542,https://www.gutenberg.org/ebooks/48542.txt.utf-8,https://www.gutenberg.org/ebooks/48542.txt.utf-8,hit,,323959,304355,2015;2024,[],"{""marker_counts"":{""dialect"":3},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
48672,L'ora topica di Carlo Dossi,"Lucini, Gian Pietro",1867,1914,"Dossi, Carlo, 1849-1910","Category: Biographies;Category: Essays, Letters & Speeches;IT Letteratura",date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48672,https://www.gutenberg.org/ebooks/48672.txt.utf-8,https://www.gutenberg.org/ebooks/48672.txt.utf-8,hit,,440122,420553,2015;2024,[],"{""marker_counts"":{""milanese"":4,""sicilian"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
48717,L'idolo,"Rovetta, Gerolamo",1854,1910,Italian fiction,Category: Historical Novels;Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48717,https://www.gutenberg.org/ebooks/48717.txt.utf-8,https://www.gutenberg.org/ebooks/48717.txt.utf-8,hit,,566115,546632,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1904,""year_end"":1904,""text"":""MILANO | LIBRERIA EDITRICE NAZIONALE | Via S. Margherita, 5 | 1904 | PROPRIETÀ LETTERARIA | Tutti i diritti di riproduzione e di traduzione riservati all'autore | Como — Stab. Tip-Lit. Romeo Longatti — Como."",""confidence"":""medium""}]","{""marker_counts"":{""dialect"":1,""milanese"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
48727,Le ore inutili: novelle,"Guglielminetti, Amalia",1881,1941,"Italian fiction -- 20th century;Short stories, Italian",Category: Short Stories;IT Racconti,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48727,https://www.gutenberg.org/ebooks/48727.txt.utf-8,https://www.gutenberg.org/ebooks/48727.txt.utf-8,hit,,211169,191609,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1919,""year_end"":1919,""text"":""NOVELLE | MILANO | FRATELLI TREVES, EDITORI | 1919 | =Secondo migliaio.= | PROPRIETÀ LETTERARIA. | _I diritti di riproduzione e di traduzione sono"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
48779,Novelle umoristiche,"Albertazzi, Adolfo",1865,1924,"Fiction;Short stories, Italian",Category: Humour;Category: Short Stories;IT Racconti,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48779,https://www.gutenberg.org/ebooks/48779.txt.utf-8,https://www.gutenberg.org/ebooks/48779.txt.utf-8,hit,,391711,372111,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1914,""year_end"":1914,""text"":""L'ENTUSIASTA PUNITO. — L'AGNELLO. — IL FALCONE. IN ARCADIA. | MILANO | FRATELLI TREVES, EDITORI | 1914 | Nuova edizione riveduta e corretta. | PROPRIETÀ LETTERARIA. | I diritti di riproduzione e di traduzione sono riservati per"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
48801,Il Re bello,"Palazzeschi, Aldo",1885,1974,"Italian fiction -- 20th century;Short stories, Italian",Category: Historical Novels;Category: Novels;IT Racconti,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48801,https://www.gutenberg.org/ebooks/48801.txt.utf-8,https://www.gutenberg.org/ebooks/48801.txt.utf-8,hit,,323595,304096,2015;2024,[],"{""marker_counts"":{""venetian"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
48820,La trilogia di Dorina: Commedia in 3 atti,"Rovetta, Gerolamo",1854,1910,Italian drama,Category: Plays/Films/Dramas;IT Teatro in prosa,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48820,https://www.gutenberg.org/ebooks/48820.txt.utf-8,https://www.gutenberg.org/ebooks/48820.txt.utf-8,hit,,130026,110336,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1920,""year_end"":1920,""text"":""LA TRILOGIA DI DORINA | COMMEDIA IN 3 ATTI | MILANO | 1920 | PROPRIETÀ LETTERARIA | _Riservati i diritti di traduzione._ | È assolutamente proibito di rappresentare questa commedia senza il"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
48850,Il codice di Perelà,"Palazzeschi, Aldo",1885,1974,Adventure stories;Fantasy fiction;Italian fiction -- 20th century;Science fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48850,https://www.gutenberg.org/ebooks/48850.txt.utf-8,https://www.gutenberg.org/ebooks/48850.txt.utf-8,hit,,275999,256471,2015;2024,[],"{""marker_counts"":{""venetian"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
48913,Il Vino: Undici conferenze fatte nell'inverno dell'anno 1880,Various,,,Viticulture;Wine -- Physiological effect;Wine and wine making,"Category: Essays, Letters & Speeches;Category: History - Other;Category: Mythology, Legends & Folklore;Category: Science - Chemistry/Biochemistry;IT Miscellanea",date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/48913,https://www.gutenberg.org/ebooks/48913.txt.utf-8,https://www.gutenberg.org/ebooks/48913.txt.utf-8,hit,,640365,620673,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1880,""year_end"":1880,""text"":""[Stemma: E.L.] | TORINO E ROMA | _ERMANNO LOESCHER_ | 1880. | ————— | _Proprietà letteraria._ | —————"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,edition_proves_pre_1901_eligibility_but_work_period_is_ambiguous
48943,L'isola dei baci: Romanzo erotico-sociale,"Marinetti, F. T.;Corra, Bruno",1876;1892,1944;1976,Italian fiction,Category: Novels;Category: Sexuality & Erotica;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/48943,https://www.gutenberg.org/ebooks/48943.txt.utf-8,https://www.gutenberg.org/ebooks/48943.txt.utf-8,hit,,101379,81747,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1918,""year_end"":1918,""text"":""MILANO | STUDIO EDITORIALE LOMBARDO | Via Durini, 18 | 1918 | PROPRIETÀ LETTERARIA | Questo libro mi piace. | _Questo libro mi piace moltissimo. Ne sono francamente entusiasta."",""confidence"":""medium""}]","{""marker_counts"":{""neapolitan"":2},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
49133,Le bocche inutili: dramma in tre atti,"Vivanti, Annie",1866,1942,Italian drama -- 20th century,Category: Plays/Films/Dramas;IT Teatro in prosa,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/49133,https://www.gutenberg.org/ebooks/49133.txt.utf-8,https://www.gutenberg.org/ebooks/49133.txt.utf-8,hit,,122545,102927,2015;2024,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
49223,Fuochi di bivacco,"Oriani, Alfredo",1852,1909,Italian literature,"Category: Essays, Letters & Speeches;IT Narrativa varia",date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/49223,https://www.gutenberg.org/ebooks/49223.txt.utf-8,https://www.gutenberg.org/ebooks/49223.txt.utf-8,hit,,538745,519224,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1913,""year_end"":1913,""text"":""BARI | GIUS. LATERZA & FIGLI | TIPOGRAFI-EDITORI-LIBRAI | 1913 | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_ | OTTOBRE MCMXIII — 36188"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
49231,Il romanzo della guerra nell'anno 1914,"Panzini, Alfredo",1863,1939,"World War, 1914-1918 -- Fiction",Category: History - European;Category: History - Modern (1750+);Category: History - Warfare;IT Narrativa varia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/49231,https://www.gutenberg.org/ebooks/49231.txt.utf-8,https://www.gutenberg.org/ebooks/49231.txt.utf-8,hit,,188256,168579,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1914,""year_end"":1914,""text"":""nell'anno 1914 | MILANO | STUDIO EDITORIALE LOMBARDO | MCMXIV | GIUSTIFICAZIONE DELLA TIRATURA | PROPRIETÀ LETTERARIA | Ditta L. Bordandini — Arti Grafiche di Forlì"",""confidence"":""medium""}]","{""marker_counts"":{""dialect"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
49310,La lanterna di Diogene,"Panzini, Alfredo",1863,1939,Italian fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/49310,https://www.gutenberg.org/ebooks/49310.txt.utf-8,https://www.gutenberg.org/ebooks/49310.txt.utf-8,hit,,333042,313430,2015;2024,[],"{""marker_counts"":{""milanese"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
49365,La vita italiana nel Trecento: Conferenze tenute a Firenze nel 1891,Various,,,Italian literature -- To 1400 -- History and criticism;Italy -- Civilization;Italy -- History -- 1268-1492,Category: History - European;Category: History - Medieval/Middle Ages;IT Storia,date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/49365,https://www.gutenberg.org/ebooks/49365.txt.utf-8,https://www.gutenberg.org/ebooks/49365.txt.utf-8,hit,,756937,737148,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1895,""year_end"":1895,""text"":""CON 13 PROFILI DI V. CORCOS. | MILANO | FRATELLI TREVES, EDITORI | 1895 | Terza Edizione. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti._"",""confidence"":""medium""}]","{""marker_counts"":{""venetian"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,edition_proves_pre_1901_eligibility_but_work_period_is_ambiguous
49420,Brandelli,"Guerrini, Olindo",1845,1916,Italian literature,Category: Novels;IT Narrativa varia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/49420,https://www.gutenberg.org/ebooks/49420.txt.utf-8,https://www.gutenberg.org/ebooks/49420.txt.utf-8,hit,,851769,832295,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1911,""year_end"":1911,""text"":""CASA EDITRICE LIBRARIA MODERNISSIMA | «FLOREAL LIBERTY» | di ROSSI ARTURO, Via Pontaccio, 19 | 1911 | IL PRIMO PASSO | Ecco come andò la cosa. | Nell’inverno del 1868 io davo ad intendere alla mia famiglia di"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
49523,Prose (1880-1890),"Pascarella, Cesare",1858,1940,Italian literature;Italian wit and humor,"Category: Art;Category: Essays, Letters & Speeches;IT Umorismo",language_variety_review_required,author_died_after_1900_review,review_language_variety_before_download,https://www.gutenberg.org/ebooks/49523,https://www.gutenberg.org/ebooks/49523.txt.utf-8,https://www.gutenberg.org/ebooks/49523.txt.utf-8,hit,,503190,483668,2015;2024,"[{""kind"":""copyright_year"",""year_start"":1920,""year_end"":1920,""text"":""Copyright 1920, by the SOCIETÀ TIPOGRAFICO-EDITRICE NAZIONALE"",""confidence"":""medium""}]","{""marker_counts"":{""sicilian"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,primary_text_language_variety_review_required
49626,Il passaggio: Romanzo,"Aleramo, Sibilla",1876,1960,Italian fiction -- 20th century,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/49626,https://www.gutenberg.org/ebooks/49626.txt.utf-8,https://www.gutenberg.org/ebooks/49626.txt.utf-8,hit,,185213,165675,2015;2024,"[{""kind"":""title_page_edition_year"",""year_start"":1921,""year_end"":1921,""text"":""SHAKESPEARE. | FIRENZE | R. BEMPORAD & FIGLIO, EDITORI | MCMXXI | PROPRIETÀ LETTERARIA | DEGLI EDITORI R. BEMPORAD & FIGLIO | I diritti di riproduzione e traduzione son riservati"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
49837,"Ahi, Giacometta, la tua ghirlandella!","Beltramelli, Antonio",1874,1930,Italian fiction -- 20th century,Category: Novels;Category: Romance;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/49837,https://www.gutenberg.org/ebooks/49837.txt.utf-8,https://www.gutenberg.org/ebooks/49837.txt.utf-8,hit,,369226,349621,2015;2024,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
