unit_id,final_role,source_group,source_id,title,author,component_id,component_key,token_count,split,component_decision,oversize_component
wikisource:record:itws:206052,nineteenth_century_bridge,wikisource,itws:206052,Regno di Sardegna - Legge 23 giugno 1854 (Vittorio Emanuele II),Regno di Sardegna | Vittorio Emanuele II di Savoia,component:56dfe8afc92efcc3,author:emanuele ii regno sardegna savoia vittorio,807,train,deterministic_training_component,false
wikisource:record:itws:206146,nineteenth_century_bridge,wikisource,itws:206146,Regio Governo di Lombardia - Decreto 4 luglio 1859 (Vigliani),Paolo Onorato Vigliani | Regio Governo di Lombardia,component:44ae7602ad12d2d5,author:governo lombardia onorato paolo regio vigliani,248,train,deterministic_training_component,false
wikisource:record:itws:206153,nineteenth_century_bridge,wikisource,itws:206153,Regno d'Italia - Legge 21 aprile 1861 (Vittorio Emanuele II),Regno d'Italia | Vittorio Emanuele II di Savoia,component:a2e8c83565d08725,author:emanuele ii italia regno savoia vittorio,130,train,deterministic_training_component,false
wikisource:record:itws:206256,nineteenth_century_bridge,wikisource,itws:206256,Elogio funebre del colonnello Francesco Nullo,Giuseppe da Forio,component:92bb1c3422026a4b,author:forio giuseppe,7375,train,deterministic_training_component,false
wikisource:record:itws:20681,historical_non_sonnet_poetry,wikisource,itws:20681,L'Asino (Machiavelli),Niccolò Machiavelli,component:8dfa4fa36c17dd19,author:machiavelli niccolo,12800,train,deterministic_training_component,false
wikisource:record:itws:206993,nineteenth_century_bridge,wikisource,itws:206993,Regno di Sardegna - Manifesto 24 marzo 1821 (Direzione Generale di Polizia),Regno di Sardegna,component:2dbae5e2ca759c11,author:regno sardegna,160,train,deterministic_training_component,false
wikisource:record:itws:208962,nineteenth_century_bridge,wikisource,itws:208962,L'Empedocle,Mario Rapisardi,component:2be55730031fe27a,author:mario rapisardi,2814,train,deterministic_training_component,false
wikisource:record:itws:215424,nineteenth_century_bridge,wikisource,itws:215424,Ricerche critiche intorno alle medaglie di Costantino Magno,Celestino Cavedoni,component:497409a941fc5698,author:cavedoni celestino,10443,train,deterministic_training_component,false
wikisource:record:itws:216869,nineteenth_century_bridge,wikisource,itws:216869,Lettere scientifiche di Evasio ad Uranio,Gabrio Piola,component:abb792a59b1be88b,author:gabrio piola,31323,train,deterministic_training_component,false
wikisource:record:itws:219251,nineteenth_century_bridge,wikisource,itws:219251,"Ad un amico abile suonatore di pianoforte, nel novembre 1848",Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,650,train,deterministic_training_component,false
wikisource:record:itws:219482,nineteenth_century_bridge,wikisource,itws:219482,Psiche,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,1093,train,deterministic_training_component,false
wikisource:record:itws:219882,historical_non_sonnet_poetry,wikisource,itws:219882,Rime (Rinuccini),Cino Rinuccini,component:57395332b0d26b5b,author:cino rinuccini,5401,train,deterministic_training_component,false
wikisource:record:itws:220451,nineteenth_century_bridge,wikisource,itws:220451,Vettura a vapore,,component:2bf91f0037a5d1c2,work:wikisource:itws:220451,128,train,deterministic_training_component,false
wikisource:record:itws:223813,nineteenth_century_bridge,wikisource,itws:223813,S. Benedetto al Parlamento nazionale (Tosti),Luigi Tosti,component:37ed2ada17c90e7e,author:luigi tosti,9681,train,deterministic_training_component,false
wikisource:record:itws:226026,nineteenth_century_bridge,wikisource,itws:226026,Nuove precauzioni sulle strade ferrate nel Belgio,,component:aa712def98e5daac,work:wikisource:itws:226026,208,train,deterministic_training_component,false
wikisource:record:itws:227095,nineteenth_century_bridge,wikisource,itws:227095,Miranda,Antonio Fogazzaro,component:f9985fa468da1c5a,author:antonio fogazzaro,36406,train,deterministic_training_component,false
wikisource:record:itws:228852,nineteenth_century_bridge,wikisource,itws:228852,Per un amico parroco,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,620,train,deterministic_training_component,false
wikisource:record:itws:23804,historical_general,wikisource,itws:23804,Cronica delle cose occorrenti ne' tempi suoi,Dino Compagni,component:d38d5630cb8a58ab,author:compagni dino,67027,train,deterministic_training_component,false
wikisource:record:itws:239043,nineteenth_century_bridge,wikisource,itws:239043,L'Empedocle ed altri versi,Mario Rapisardi,component:2be55730031fe27a,author:mario rapisardi,191,train,deterministic_training_component,false
wikisource:record:itws:239044,nineteenth_century_bridge,wikisource,itws:239044,Per il nuovo fucile di piccolo calibro,Mario Rapisardi,component:2be55730031fe27a,author:mario rapisardi,685,train,deterministic_training_component,false
wikisource:record:itws:239321,historical_non_sonnet_poetry,wikisource,itws:239321,"Dubbj amorosi, altri dubbj e sonetti lussuriosi",Pietro Aretino,component:fc272270e2da32f8,author:aretino pietro,189,train,deterministic_training_component,false
wikisource:record:itws:240327,historical_non_sonnet_poetry,wikisource,itws:240327,Sonetti lussuriosi (edizione 1792),Pietro Aretino,component:fc272270e2da32f8,author:aretino pietro,1305,train,deterministic_training_component,false
wikisource:record:itws:240847,nineteenth_century_bridge,wikisource,itws:240847,I Paralipomeni del Lucifero di Mario Rapisardi,Luigi Capuana,component:4f4351bd54a2af6c,author:capuana luigi,5294,train,deterministic_training_component,false
wikisource:record:itws:243036,nineteenth_century_bridge,wikisource,itws:243036,Possagno,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,1443,train,deterministic_training_component,false
wikisource:record:itws:243044,nineteenth_century_bridge,wikisource,itws:243044,Voci secrete,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,246,train,deterministic_training_component,false
wikisource:record:itws:243045,nineteenth_century_bridge,wikisource,itws:243045,Le ore della notte,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,683,train,deterministic_training_component,false
wikisource:record:itws:243620,nineteenth_century_bridge,wikisource,itws:243620,Due vite,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,718,train,deterministic_training_component,false
wikisource:record:itws:243635,nineteenth_century_bridge,wikisource,itws:243635,Natura e scienza,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,912,train,deterministic_training_component,false
wikisource:record:itws:245499,nineteenth_century_bridge,wikisource,itws:245499,Circolare concernente i procedimenti penali per contraffazioni delle opere dell'ingegno,Giuseppe Zanardelli,component:a1b8f8a22ae89cc1,author:giuseppe zanardelli,1646,train,deterministic_training_component,false
wikisource:record:itws:245501,nineteenth_century_bridge,wikisource,itws:245501,Documenti sulle contraffazioni,Autori vari,component:fcbdc36939b3d36a,author:autori vari,97,train,deterministic_training_component,false
wikisource:record:itws:247166,historical_general,wikisource,itws:247166,Poesie italiane con alcune prose latine,Giuseppe Torelli,component:ef46ed79676751a3,author:giuseppe torelli,4355,train,deterministic_training_component,false
wikisource:record:itws:247767,nineteenth_century_bridge,wikisource,itws:247767,Allor che Giuda di furor satollo,Francesco Gianni,component:78100871c037b591,author:francesco gianni,215,train,deterministic_training_component,false
wikisource:record:itws:248034,nineteenth_century_bridge,wikisource,itws:248034,Il contento,Giovanni Battista Casti,component:37adf80d54ca5a3c,author:battista casti giovanni,1076,train,deterministic_training_component,false
wikisource:record:itws:248475,historical_non_sonnet_poetry,wikisource,itws:248475,"Amore, in cui disio ed ho fidanza (Lucas)",Pier della Vigna,component:9e00eeeda8db6769,author:pier vigna,487,train,deterministic_training_component,false
wikisource:record:itws:249698,nineteenth_century_bridge,wikisource,itws:249698,Il lavoro,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,1142,train,deterministic_training_component,false
wikisource:record:itws:249785,historical_non_sonnet_poetry,wikisource,itws:249785,"Poi ch'a voi piace, amore (Lucas)",Federico II,component:c1d290803699cf4f,author:federico ii,353,train,deterministic_training_component,false
wikisource:record:itws:249869,historical_non_sonnet_poetry,wikisource,itws:249869,Rosa fresca aulentissima (Lucas),Cielo d'Alcamo,component:ab474e7b2b8ec849,author:alcamo cielo,1053,train,deterministic_training_component,false
wikisource:record:itws:250669,nineteenth_century_bridge,wikisource,itws:250669,Appunti di numismatica italiana,Ercole Gnecchi,component:ffc262eeb93509ab,author:ercole gnecchi,275,train,deterministic_training_component,false
wikisource:record:itws:251852,nineteenth_century_bridge,wikisource,itws:251852,La coltivazione degli olivi,Cesare Arici,component:3fbb116598bca282,author:arici cesare,26663,train,deterministic_training_component,false
wikisource:record:itws:252108,historical_non_sonnet_poetry,wikisource,itws:252108,S'eo trovasse Pietanza (Lucas),Re Enzo,component:784ee32cd9ee55f8,author:enzo re,675,train,deterministic_training_component,false
wikisource:record:itws:253009,historical_non_sonnet_poetry,wikisource,itws:253009,Maravigliosamente (Lucas),Giacomo da Lentini,component:a882783b55110dc7,author:giacomo lentini,518,train,deterministic_training_component,false
wikisource:record:itws:253095,historical_non_sonnet_poetry,wikisource,itws:253095,"Morte, perchè m'hai fatta sì gran guerra (Lucas)",Giacomino Pugliese,component:397b3217de796e7e,author:giacomino pugliese,664,train,deterministic_training_component,false
wikisource:record:itws:253127,historical_non_sonnet_poetry,wikisource,itws:253127,Oi lassa 'namorata,Odo delle Colonne,component:33d779c809c52589,author:colonne delle odo,524,train,deterministic_training_component,false
wikisource:record:itws:253182,historical_non_sonnet_poetry,wikisource,itws:253182,Gioiosamente canto (Lucas),Guido delle Colonne,component:6a672040e9bda039,author:colonne delle guido,559,train,deterministic_training_component,false
wikisource:record:itws:253240,nineteenth_century_bridge,wikisource,itws:253240,La vigilia delle nozze,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,723,train,deterministic_training_component,false
wikisource:record:itws:253241,nineteenth_century_bridge,wikisource,itws:253241,Ad un ruscello,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,182,train,deterministic_training_component,false
wikisource:record:itws:253242,nineteenth_century_bridge,wikisource,itws:253242,Egoismo e carità,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,238,train,deterministic_training_component,false
wikisource:record:itws:253243,nineteenth_century_bridge,wikisource,itws:253243,L'amore materno,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,577,train,deterministic_training_component,false
wikisource:record:itws:253244,nineteenth_century_bridge,wikisource,itws:253244,Ad un'antica immagine della Madonna,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,616,train,deterministic_training_component,false
wikisource:record:itws:253262,historical_non_sonnet_poetry,wikisource,itws:253262,O gemma lezïosa,Ciacco dell'Anguillara,component:64129d347f1875a7,author:anguillara ciacco dell,596,train,deterministic_training_component,false
wikisource:record:itws:253385,historical_non_sonnet_poetry,wikisource,itws:253385,Ahi lasso! or è stagion di doler tanto (Lucas),Guittone d'Arezzo,component:a433ae7190b64fda,author:arezzo guittone,1116,train,deterministic_training_component,false
wikisource:record:itws:253516,nineteenth_century_bridge,wikisource,itws:253516,Alla contessa Giuseppina Lampertico-Valmarana di Vicenza,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,542,train,deterministic_training_component,false
wikisource:record:itws:253522,historical_non_sonnet_poetry,wikisource,itws:253522,Una bestiuola ho visto molto fera (Lucas),Rustico Filippi,component:310d3f65e7c8f339,author:filippi rustico,167,train,deterministic_training_component,false
wikisource:record:itws:254107,historical_non_sonnet_poetry,wikisource,itws:254107,Il Vendemmiatore e la Priapea,Luigi Tansillo | Niccolò Franco,component:ceb8e1fe211d37fc,author:franco luigi niccolo tansillo,1241,train,deterministic_training_component,false
wikisource:record:itws:254297,nineteenth_century_bridge,wikisource,itws:254297,Vettura a vapore del signor Dietz,,component:8479181da994299f,work:wikisource:itws:254297,1333,train,deterministic_training_component,false
wikisource:record:itws:254483,nineteenth_century_bridge,wikisource,itws:254483,La veglia (Zanella),Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,990,train,deterministic_training_component,false
wikisource:record:itws:254508,nineteenth_century_bridge,wikisource,itws:254508,La divina Provvidenza,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,643,train,deterministic_training_component,false
wikisource:record:itws:254577,nineteenth_century_bridge,wikisource,itws:254577,Il Cantico di Debora,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,1668,train,deterministic_training_component,false
wikisource:record:itws:254585,nineteenth_century_bridge,wikisource,itws:254585,Carrozze a vapore per le strade ordinarie,,component:41fb84fe546848fb,work:wikisource:itws:254585,566,train,deterministic_training_component,false
wikisource:record:itws:254736,nineteenth_century_bridge,wikisource,itws:254736,Nuovo locomotore a vapore,,component:1d5ad2dbc67e93d8,work:wikisource:itws:254736,293,train,deterministic_training_component,false
wikisource:record:itws:254739,nineteenth_century_bridge,wikisource,itws:254739,Ricordi di Tobia,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,708,train,deterministic_training_component,false
wikisource:record:itws:254740,nineteenth_century_bridge,wikisource,itws:254740,Il Cantico di Giuditta,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,990,train,deterministic_training_component,false
wikisource:record:itws:254741,nineteenth_century_bridge,wikisource,itws:254741,La preghiera di Giuditta,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,864,train,deterministic_training_component,false
wikisource:record:itws:254742,nineteenth_century_bridge,wikisource,itws:254742,La donna forte,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,790,train,deterministic_training_component,false
wikisource:record:itws:254743,nineteenth_century_bridge,wikisource,itws:254743,Lamento di Davide in morte di Saule e di Gionata,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,566,train,deterministic_training_component,false
wikisource:record:itws:254812,nineteenth_century_bridge,wikisource,itws:254812,Il poeta (Zanella),Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,136,train,deterministic_training_component,false
wikisource:record:itws:254826,nineteenth_century_bridge,wikisource,itws:254826,La religione materna,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,421,train,deterministic_training_component,false
wikisource:record:itws:254837,nineteenth_century_bridge,wikisource,itws:254837,Nelle nozze di un amico dottore,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,178,train,deterministic_training_component,false
wikisource:record:itws:254839,nineteenth_century_bridge,wikisource,itws:254839,Il sonno,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,836,train,deterministic_training_component,false
wikisource:record:itws:254842,nineteenth_century_bridge,wikisource,itws:254842,Sotto un ritratto,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,116,train,deterministic_training_component,false
wikisource:record:itws:254844,nineteenth_century_bridge,wikisource,itws:254844,Orfani entrambo!,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,316,train,deterministic_training_component,false
wikisource:record:itws:254849,nineteenth_century_bridge,wikisource,itws:254849,Le nuove Generazioni,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,1149,train,deterministic_training_component,false
wikisource:record:itws:254861,nineteenth_century_bridge,wikisource,itws:254861,I genitori alla sposa,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,223,train,deterministic_training_component,false
wikisource:record:itws:254874,nineteenth_century_bridge,wikisource,itws:254874,L'industria,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,1330,train,deterministic_training_component,false
wikisource:record:itws:254877,nineteenth_century_bridge,wikisource,itws:254877,A Lodovico Pasini Senatore del Regno,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,1149,train,deterministic_training_component,false
wikisource:record:itws:254881,nineteenth_century_bridge,wikisource,itws:254881,Alla memoria di Guglielmo Toaldi Professore nel Ginnasio-Liceo di Vicenza,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,694,train,deterministic_training_component,false
wikisource:record:itws:254886,nineteenth_century_bridge,wikisource,itws:254886,Nelle nozze Porto-Piovene di Vicenza,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,295,train,deterministic_training_component,false
wikisource:record:itws:254887,nineteenth_century_bridge,wikisource,itws:254887,A Teresa Barrera-Fogazzaro di Vicenza,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,759,train,deterministic_training_component,false
wikisource:record:itws:254945,nineteenth_century_bridge,wikisource,itws:254945,Strada ferrata aeromotiva dell'ing. Clegg,Carlo Cattaneo,component:48ef0233cf3fbb5f,author:carlo cattaneo,1555,train,deterministic_training_component,false
wikisource:record:itws:255437,historical_general,wikisource,itws:255437,Novelle (Brevio),Giovanni Brevio,component:d389c60a9f2ddc3f,author:brevio giovanni,21928,train,deterministic_training_component,false
wikisource:record:itws:255587,historical_non_sonnet_poetry,wikisource,itws:255587,Quando Dio messer Messerin fece (Lucas),Rustico Filippi,component:310d3f65e7c8f339,author:filippi rustico,172,train,deterministic_training_component,false
wikisource:record:itws:255687,nineteenth_century_bridge,wikisource,itws:255687,A proposito delle monete di Giancarlo Visconti,Giuseppe Gavazzi,component:4f510805d64cc716,author:gavazzi giuseppe,1330,train,deterministic_training_component,false
wikisource:record:itws:255787,nineteenth_century_bridge,wikisource,itws:255787,La pastorizia,Cesare Arici,component:3fbb116598bca282,author:arici cesare,39557,train,deterministic_training_component,false
wikisource:record:itws:256078,historical_non_sonnet_poetry,wikisource,itws:256078,La Crocifissione (Lucas),Jacopone da Todi,component:7956171be010c39a,author:jacopone todi,1337,train,deterministic_training_component,false
wikisource:record:itws:256129,historical_non_sonnet_poetry,wikisource,itws:256129,Al cor gentil ripara sempre amore (Lucas),Guido Guinizelli,component:fbd0d5f046cff3d5,author:guido guinizelli,662,train,deterministic_training_component,false
wikisource:record:itws:256772,historical_non_sonnet_poetry,wikisource,itws:256772,Fresca rosa novella (Lucas),Guido Cavalcanti,component:a128fe1d612f42fd,author:cavalcanti guido,339,train,deterministic_training_component,false
wikisource:record:itws:259298,historical_non_sonnet_poetry,wikisource,itws:259298,In un boschetto trova' pasturella (Lucas),Guido Cavalcanti,component:a128fe1d612f42fd,author:cavalcanti guido,306,train,deterministic_training_component,false
wikisource:record:itws:259299,historical_non_sonnet_poetry,wikisource,itws:259299,Era in penser d'amor quand'i' trovai (Lucas),Guido Cavalcanti,component:a128fe1d612f42fd,author:cavalcanti guido,538,train,deterministic_training_component,false
wikisource:record:itws:260005,historical_non_sonnet_poetry,wikisource,itws:260005,La forte e nova mia disaventura (Lucas),Guido Cavalcanti,component:a128fe1d612f42fd,author:cavalcanti guido,338,train,deterministic_training_component,false
wikisource:record:itws:260006,historical_non_sonnet_poetry,wikisource,itws:260006,Perch'i' non spero di tornar giammai (Lucas),Guido Cavalcanti,component:a128fe1d612f42fd,author:cavalcanti guido,292,train,deterministic_training_component,false
wikisource:record:itws:260583,nineteenth_century_bridge,wikisource,itws:260583,Strada ferrata da Milano a Monza,,component:9bd6323a3e7244f8,work:wikisource:itws:260583,1931,train,deterministic_training_component,false
wikisource:record:itws:260833,nineteenth_century_bridge,wikisource,itws:260833,Odi civili,Mario Rapisardi,component:2be55730031fe27a,author:mario rapisardi,7229,train,deterministic_training_component,false
wikisource:record:itws:263986,historical_non_sonnet_poetry,wikisource,itws:263986,"Messer Niccolò Franco, a Gioan Antonio Guidone, impressore",Niccolò Franco,component:7374bf31a6ab18e0,author:franco niccolo,280,train,deterministic_training_component,false
wikisource:record:itws:263987,historical_general,wikisource,itws:263987,Niccolò Franco a i prencipi,Niccolò Franco,component:7374bf31a6ab18e0,author:franco niccolo,1767,train,deterministic_training_component,false
wikisource:record:itws:263988,historical_general,wikisource,itws:263988,"Niccolò Franco a messer Francesco Alunno, da Ferrara",Niccolò Franco,component:7374bf31a6ab18e0,author:franco niccolo,2096,train,deterministic_training_component,false
wikisource:record:itws:263989,historical_general,wikisource,itws:263989,Niccolò Franco al signore Christofero Picca,Niccolò Franco,component:7374bf31a6ab18e0,author:franco niccolo,2253,train,deterministic_training_component,false
wikisource:record:itws:263990,historical_general,wikisource,itws:263990,Niccolò Franco al signor Girolamo Moro,Niccolò Franco,component:7374bf31a6ab18e0,author:franco niccolo,1309,train,deterministic_training_component,false
wikisource:record:itws:264242,nineteenth_century_bridge,wikisource,itws:264242,I promessi sposi - Storia della colonna infame (1840),Alessandro Manzoni,component:5db0232ab70371ec,author:alessandro manzoni,139,train,oversize_component_retained_training,true
wikisource:record:itws:265669,historical_general,wikisource,itws:265669,Della natura de' Francesi,Niccolò Machiavelli,component:8dfa4fa36c17dd19,author:machiavelli niccolo,494,train,deterministic_training_component,false
wikisource:record:itws:265693,nineteenth_century_bridge,wikisource,itws:265693,Le opere di Galileo Galilei,Galileo Galilei,component:f3da267de35fc381,author:galilei galileo,278,train,deterministic_training_component,false
wikisource:record:itws:26853,nineteenth_century_bridge,wikisource,itws:26853,Commemorazione di Carlo Darwin,Paolo Mantegazza,component:915a573623394f61,author:mantegazza paolo,10539,train,deterministic_training_component,false
wikisource:record:itws:268970,nineteenth_century_bridge,wikisource,itws:268970,Clarina,Giovanni Berchet,component:bce8fcc7b47324d8,author:berchet giovanni,999,train,deterministic_training_component,false
wikisource:record:itws:268973,nineteenth_century_bridge,wikisource,itws:268973,Il romito del Cenisio (1861),Giovanni Berchet,component:bce8fcc7b47324d8,author:berchet giovanni,1487,train,deterministic_training_component,false
wikisource:record:itws:269233,nineteenth_century_bridge,wikisource,itws:269233,Maria (Pellico),Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,344,train,deterministic_training_component,false
wikisource:record:itws:269237,nineteenth_century_bridge,wikisource,itws:269237,L'Uomo,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,1011,train,deterministic_training_component,false
wikisource:record:itws:269616,nineteenth_century_bridge,wikisource,itws:269616,La Redenzione (Pellico),Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,837,train,deterministic_training_component,false
wikisource:record:itws:269617,nineteenth_century_bridge,wikisource,itws:269617,La Croce (Pellico),Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,1185,train,deterministic_training_component,false
wikisource:record:itws:269782,nineteenth_century_bridge,wikisource,itws:269782,I Santuarii,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,2905,train,deterministic_training_component,false
wikisource:record:itws:269965,nineteenth_century_bridge,wikisource,itws:269965,Una Donna,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,2814,train,deterministic_training_component,false
wikisource:record:itws:269966,nineteenth_century_bridge,wikisource,itws:269966,La Beneficenza,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,628,train,deterministic_training_component,false
wikisource:record:itws:269967,nineteenth_century_bridge,wikisource,itws:269967,Santa Filomena (Pellico),Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,1066,train,deterministic_training_component,false
wikisource:record:itws:269968,nineteenth_century_bridge,wikisource,itws:269968,Santa Fortunula,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,552,train,deterministic_training_component,false
wikisource:record:itws:269970,nineteenth_century_bridge,wikisource,itws:269970,Un Filosofo,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,1497,train,deterministic_training_component,false
wikisource:record:itws:269971,nineteenth_century_bridge,wikisource,itws:269971,Dio e Maria,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,396,train,deterministic_training_component,false
wikisource:record:itws:269975,nineteenth_century_bridge,wikisource,itws:269975,Il Colera in Piemonte,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,737,train,deterministic_training_component,false
wikisource:record:itws:269977,nineteenth_century_bridge,wikisource,itws:269977,L'Anima di Clementina,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,534,train,deterministic_training_component,false
wikisource:record:itws:269978,nineteenth_century_bridge,wikisource,itws:269978,L'Anima d'una figlia,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,1416,train,deterministic_training_component,false
wikisource:record:itws:269979,nineteenth_century_bridge,wikisource,itws:269979,Teresa Confalonieri,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,464,train,deterministic_training_component,false
wikisource:record:itws:269980,nineteenth_century_bridge,wikisource,itws:269980,Mestizia,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,520,train,deterministic_training_component,false
wikisource:record:itws:269981,nineteenth_century_bridge,wikisource,itws:269981,La Mente,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,418,train,deterministic_training_component,false
wikisource:record:itws:269982,nineteenth_century_bridge,wikisource,itws:269982,Il Poeta (Pellico),Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,542,train,deterministic_training_component,false
wikisource:record:itws:269984,nineteenth_century_bridge,wikisource,itws:269984,La Patria (Pellico),Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,1379,train,deterministic_training_component,false
wikisource:record:itws:269988,nineteenth_century_bridge,wikisource,itws:269988,Le Passioni,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,1932,train,deterministic_training_component,false
wikisource:record:itws:269989,nineteenth_century_bridge,wikisource,itws:269989,Le Sale di ricovero,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,1790,train,deterministic_training_component,false
wikisource:record:itws:269990,nineteenth_century_bridge,wikisource,itws:269990,La Guida,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,493,train,deterministic_training_component,false
wikisource:record:itws:269991,nineteenth_century_bridge,wikisource,itws:269991,L'antico Messale,Silvio Pellico,component:8eb6c55ac044565a,author:pellico silvio,1504,train,deterministic_training_component,false
wikisource:record:itws:270173,nineteenth_century_bridge,wikisource,itws:270173,Sul congiungimento del Mediterraneo all'Adriatico,,component:12494a7cf14c92ff,work:wikisource:itws:270173,7047,train,deterministic_training_component,false
wikisource:record:itws:270750,historical_non_sonnet_poetry,wikisource,itws:270750,L'Oceano (1824),Alessandro Tassoni,component:5c5cddfe3faf0697,author:alessandro tassoni,9485,train,deterministic_training_component,false
wikisource:record:itws:273345,nineteenth_century_bridge,wikisource,itws:273345,Annotazioni numismatiche genovesi,Giuseppe Ruggero,component:ca69120f7e47b4f0,author:giuseppe ruggero,406,train,deterministic_training_component,false
wikisource:record:itws:274022,nineteenth_century_bridge,wikisource,itws:274022,Società anonima cooperativa di consumo di Castelleone di Suasa - Statuto 1897,Società anonima cooperativa di consumo di Castelleone di Suasa,component:3675dcaa7159c905,author:anonima castelleone consumo cooperativa societa suasa,4243,train,deterministic_training_component,false
wikisource:record:itws:274532,nineteenth_century_bridge,wikisource,itws:274532,Poesie (Berchet),Giovanni Berchet,component:bce8fcc7b47324d8,author:berchet giovanni,280,train,deterministic_training_component,false
wikisource:record:itws:274621,historical_non_sonnet_poetry,wikisource,itws:274621,La Secchia rapita con annotazioni e col canto dell'Oceano,Alessandro Tassoni,component:5c5cddfe3faf0697,author:alessandro tassoni,126,train,deterministic_training_component,false
wikisource:record:itws:276356,nineteenth_century_bridge,wikisource,itws:276356,Il rimorso,Giovanni Berchet,component:bce8fcc7b47324d8,author:berchet giovanni,1188,train,deterministic_training_component,false
wikisource:record:itws:276458,nineteenth_century_bridge,wikisource,itws:276458,"Osservazioni, progetti, e consigli risguardanti l'agricoltura nel Trentino ora Tirolo italiano",Giuseppe Pinamonti,component:f7a783f47e66b708,author:giuseppe pinamonti,18839,train,deterministic_training_component,false
wikisource:record:itws:27674,historical_non_sonnet_poetry,wikisource,itws:27674,"Bonaparte liberatore, oda",Ugo Foscolo,component:1d89de2ef91ccc3f,author:foscolo ugo,3498,train,oversize_component_retained_training,true
wikisource:record:itws:278713,historical_general,wikisource,itws:278713,Dei delitti e delle pene (1821),Cesare Beccaria,component:07190b95fcc0a0fe,author:beccaria cesare,38378,train,deterministic_training_component,false
wikisource:record:itws:27966,nineteenth_century_bridge,wikisource,itws:27966,Pensieri (Tarchetti),Iginio Ugo Tarchetti,component:78d746705ae80eee,author:iginio tarchetti ugo,4319,train,deterministic_training_component,false
wikisource:record:itws:28055,nineteenth_century_bridge,wikisource,itws:28055,Canti del cuore,Iginio Ugo Tarchetti,component:78d746705ae80eee,author:iginio tarchetti ugo,4508,train,deterministic_training_component,false
