candidate_id,ebook_id,title,authors,source_kind,stanza_pattern,line_count,character_start,character_end,source_text_sha256,cleaned_text_sha256,first_line,last_line,exact_reference_ids,near_reference_ids,heldout_reference_ids,duplicate_gutenberg_candidate_ids,manual_review_resolution,manual_review_rationale,candidate_decision
pg61548:char68583-69138,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,68583,69138,6de0bc9a3bff7945aaea59978c8a26ff660403fb47ce5c5f81ae56e38ec64093,132eca97f357aaaf53b4096e1b96393dc6a37f4a968e66d13230117902294cf5,"S'ama talor per folle passïone,","e dolce l'imparar, vi s'abbandona.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char69166-69731,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,69166,69731,9cb87497e6bc15459dc763643ad976d3cbd5daa6104f19f5ce518f2de2f1b109,af18b0f6291edf22bf2782f0ab3ac83a9f69d7e6d19bd0f92f18e14414017a26,La mia voce non ha rombo di mare,e si ha paura ch'ella ne sorrida.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char69776-70379,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,69776,70379,9308c358518a976ea7bdd99efffb933d5cfcb958ad0435c7313f2d8098aced35,c6e5f6694bbf09cc8158ccd35ad3556804f31e5cf617d7e68bd97a1e4f408a00,"Sorelle, io errava taciti sentieri,",ch'io ven sappia foggiar degna ghirlanda.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char70396-70982,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,70396,70982,a033303363f3315b8515a5fb507f0fc23d83dc9266bbec9992c73dd2c6274d64,c2b271d15c70bf76f20575b258422c2a1e931764558966c7c541ce03747e1a41,"E le esaltai: — Lodate voi, Sorelle,","sola, nell'ombra del suo duolo muto.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char71000-71620,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,71000,71620,988682be02b6d95695f9449adea0c2c5cc769d865d7a61eb4e5100556cb9fd93,8894be98b84984109f2ab00e7010b53e30862684411313a487f0513f86404569,Allora io vidi alcuna alzare il dito,"ma tu, per quel ch'io tacqui e piansi, parla.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char71641-72228,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,71641,72228,aaf4b920774de550072a4fe7a9ec69d3e1d856bd445f555e6ba0a6594a7749cb,3de746782b618b4633e28e136e4535b4b971a966517be7234dc08eece4b4829f,E parve un'altra uscir da un suo stupore,"di un gorgo nero, in sua capigliatura.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char72247-72816,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,72247,72816,5d2fb7b6e06f27942de2b1109752f32278c525997a4894a86beb27adeb87ef52,dd39531e5a37d664207214af369c35f70f47fa8b03b194443f95e01a8cf23674,Ma bionde treccie fulsero nel sole,Non eran gli occhi miei tanto sereni.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char72826-73430,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,72826,73430,0776ab4d3f09feec95a339bb069de2e149a7e7f2ea57e54a44bed305e3f3d06b,9a77b969fedc2ecd09cde3ecba44bc422b703b90fd40e13cee75a1f18c3f0294,Io mi ritrassi all'ombra d'un abete,gridando: — Ah taci! È bello anche se inganna!,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char73445-74049,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,73445,74049,9a4f6037bbf088b13178b369d0485e68f724ce3c5c6db2fad0a15a2e279c8ccc,b4e140498dcae25f552d7841678c3e3ffef16585f6e93e2283f0faaf5c0ddb53,Ma quelle che già dissero pensose,Non è più vita e non è ancora morte.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char74063-74633,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,74063,74633,0668fb2186ac2168726c7b06efe01f5c338c8c180b112e7b736e2065c92071ce,a822ac59bdab23c0c0d3d898516453b00a6412e0d65a4fe0e9cdd9e14ad451dd,"— La nostra è morte in vita, — allor sommesso",goccia a goccia gustando l'agonia.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char74646-75245,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,74646,75245,8b907a39236e0d6952d2cf31234c1c5dfe6d49178dcce9a8fb1a8c4c282f357b,ce81dd41441205a7514ed01407c9f7b3b1d37f5c5c9ad35d29cde6016ff21ca4,"Tanto più gaudiose innanzi agli occhi,",a celebrar con voi i suoi sponsali.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char75257-75840,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,75257,75840,b9317c93e1ccf34c4247365f008aa1a7190970ebe3f35a1fb3dca3154ac95c15,1de9909d4ecb4d127d7271bc58623eb76b953aef95bed5ed4f4a0147b35dd106,Allor s'udì concorde tintinnare,"ebro di libertà, ilare canta.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char75852-76430,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,75852,76430,d9fafbf0bcf0d88245962a7851f485bec12c0374a0e65e9a363055489fb77a0f,434d055cc008111bdf39a589a85649ed6f3dab737c8f2ced38ef2e3afb05a489,"Simili a gru, migranti ad oriente,",dirà a ciascuna: — Veni Sponsa mea.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char76444-77043,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,76444,77043,dfc15eeb927f9744f8b0c44d12b622eaea90da932c4184324ceefb93d6de7966,ea73b7923f2970a31a43481cee6150b9d5d72bcdc3e8d32c33c91237742bb380,"Come romei rivolti a' luoghi santi,","Lungo è il cammin, ma vigile la scorta.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char77060-77645,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,77060,77645,4cbad5bdc4be5803af93ad89b8441c255a46286e61c9d3fcc13dd32e4470a645,ef2e656f756c16bafcfaa8a8cb62cec9e42b170ab54066c4ecdb619547bb5e27,"— O bianche pellegrine, m'accogliete",il mio fior d'oro tra un fiorir di stelle.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char77673-78230,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,77673,78230,23a7de9d9c16eb9b07dc294044f4dcbee97920090dcb1211b9ed461768be9225,3215115b8ae007eabb604be17230a0f9d4f0a7f237650d0b9869d0d40c3b9538,Accoccolato a' piè della collina,tesseansi ori o fiori di corone.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char78246-78827,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,78246,78827,271576e9c7bf4d7e2897b7ab8d3cc56070ad38717a230c16837e022419d9f107,a4c01e10a71b8f75a31c4aa358577331de4ff1084329c6b28a753366bbd69f93,Gli occhi tu apristi in una buia sera,raccolse l'ali e al sogno umano rise.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char78841-79399,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,78841,79399,e7a191eff3037f115ab0dabf4fa01e98e48c813e9bdfe7e50f987f69f26135e4,4a9cba970d82014ef6d6b8ac0dd061fea2a586a113bd7152cae7bb7324c8c8d7,Al suo convento la novella sposa,lo stupore confuso d'un mistero.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char79411-80018,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,79411,80018,2a357766880022199b1f6dab8f622911df0db3b926e632405ddb35883113dc15,ffceb0c1e52e1cd875cbbe58dae25832b02ec221cdbcad0f6eef1dc7c0395220,"Ma tu non odi un timido picchiare,","Ah! tu non apri, e la notte è sì nera...",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char80031-80610,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,80031,80610,330601599d95d7b5f7375e3e37e6f0dae27c0c7bf79505418fe36dddb612163d,a0b8987068fa77048ed65ef62ff81877c641b82d97bac8118d258cf8f5429632,Il pianto è la benefica rugiada,daranno un fior d'amore o un fior di duolo.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char80621-81227,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,80621,81227,7a2b3c0a88c56bab93824a3434f2ba06e39890b7ecacdb68dc9a83b2a75f61ae,42c37bcf22e5d6a350a14977ef6828d90cc31c52a31fffc90e429190adb7110a,"L'ombra furtiva, quasi in sè rattratta,",il fido cuor su cui poggiar la testa.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char81238-81819,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,81238,81819,76915c07b328b0d97dfc451c7a24189e81ea45d7e6fa2f41564ffae7672e13a0,fb5428950af12b738507a6461125e94d9ad1350417bcfccde083026ac5db4f2d,"Grava su te, o insonne cuore, l'arco",t'offra la vita in suo supremo frutto.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char81834-82404,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,81834,82404,b4627a6c0e08288b205791d9e43bc9eceb4b5c228abe69e19fbfdfadf8ef0acb,8d50de3ada899726c4e3490e21c79921dc935b9cb8073fb5eccb709c0ea31aaf,Ogni pensosa vergine si cinge,gemere sangue dalla sua ferita.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char82421-82998,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,82421,82998,fe62a076c25dfc3ab8f88d69a7c0bef1dca1e6445f02d7ee4f54d614ea2e672f,bf93f64849030ea1b7de3be8a3ebbbf07f55993f916e8cc426d558136e2c079d,"Dolce salire nella chiara sera,",d'altra menzogna bella di lusinga.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char83013-83583,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,83013,83583,2800a7047b026b6dd84cc70882e6f543a2cd3edd5171669090dfc303e88002c1,5822e269f69646e0ea4cccc029722c92e2e70a18018b45143d451427db95e1bd,Quell'amarezza fu senza parola:,che stride in bocca e l'anima divora.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char83600-84168,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,83600,84168,9e157c88b4132ba4a9a737f0faa11224a01000a8ecfc290c56d08f2396719141,a76be2cd9a7497a5546088ae09dd94b8b2e17df1b884ba94fdc281b419752d45,Dentro le vene la malinconia,dallo spasimo oscuro d'esser vive.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char84180-84772,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,84180,84772,64836cace7ef8cb27d75f40d7d7767b582c08a97482496208e467df5c5b2b929,f5afd21ca2253ab308b4dc9a5fbe1babd6a56844c0efff5a827d81078e5ea199,"Sonno soave, il tuo suggello nero",al mio orecchio: — È l'aurora. Alzati e vieni!,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char84790-85367,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,84790,85367,002ca76272ab3a16e782f43f355933b190abbb4b4d627d981b47a64a30d2da6d,f8b2eed60fb63b785298073f47a3e5dfbb49e1e582ebd3b1f7d57e67dba0cc62,Mi foggiò la natura in una creta,ed inerme a difendersi s'ostina.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char85392-85977,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,85392,85977,b2c7ed96e114202f045a732e2dff35dedf1fd660cf33ae0f2aa9c04ab3483798,4ed0b7eb64178ffffc10a0092f2c3824f14a3f21dbd0c1726f91cef279f54934,"Signore, tu venisti con catene",di sue catene i miei febbrili polsi.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char85988-86555,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,85988,86555,585db7f552cbbe52aa5fc85663f5daa0b3f7e0271ea955ff369e512f14ff7ab4,a32b90a6385a5f9bde5ceefaf6c5dc3fe0d0ac50cc79b963a1bb53e4d76f6d27,"S'appiatta, a guisa d'aspide che dorme,",perchè il mal violento non lo uccida.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char86573-87159,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,86573,87159,78c6b4d6109400b1f4241c604710137cb270f74f48af7eb7aded7bf81f995ece,79dc1e7676a56d0ae17b07757c74c7992e41e48d54cb6cabf529cd6598c312ca,Io vi parlai con l'orgogliosa asprezza,ma urtò nel marmo d'una chiusa fronte.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char87170-87750,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,87170,87750,728ae1823d6950f92bc06bc8117cb388c61e36abad7984679987e12dda34305a,de035f415283c2cdab50b01c19218c36728c767d3a82cdfdf6064a1bab95682a,"Tenace cuor, le tue forze non dome,",a chi ti strazia mai non giungeranno.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char87764-88360,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,87764,88360,dcc45820f5eeee3398868bf3a3b72a1db449863045cf3e8d87b1483f63e90059,fdb08e8f7814bd02f6ae107246d4769fe2c3c62a11d063d997f202b4c5b0a35b,"Io seguo il mio cammin, cieca, a tentone,",di passione impallidire a morte.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char88373-88951,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,88373,88951,0564a800723f5d471626d87abf92718d19650cca15f226dfc8b1a71a3d477f05,aed68952159b5675b33e376718b4a7e1c71f73c18945c5606b759b7ea7043fdd,"Il rammarico oscuro che m'accascia,",ch'altro destar non seppe che pietà.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char88971-89536,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,88971,89536,855b143613c6b544df4e8f7b4bb2543fa8c235a8504927b442027b99f599407e,d023e8eb9c40b100b7dad43968e2908047107fb2132f58410c467b515e1aebeb,Gioco di sguardi è cosa tanto vaga,"un solo nome, il suo nome tornare.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char89549-90132,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,89549,90132,6db8a27dea24a153b38b8b5c9893d16ff7134c0a29510d6675a7abb37bbda864,8e8fcb91a6c71013ba80d949c11e1ecc42e08d37b0405eac584329bf4acf0c78,Come perisce preziosa istoria,e più non trovo il dileguato volto.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char90149-90747,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,90149,90747,524a4b6a7fc50e559aa6481048e41f988f780fecb6bfd4873caa43636c073622,4a28c1004977349ea20232593d3aebbc0a95dc414441aa19eee8e2041e9afd61,Se il mio signore segue la sua via,che persegue il suo sogno ed il suo amore.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char90763-91334,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,90763,91334,ff1e2468856bf5888011c006cb33b1cd46b09a5b057b4b608c7eee060d81855c,e28e2354589ae8bb5cb18001e8a3d4578daa62b537f61b69f83a4c0ed75e3d37,"Piccolo cuore folle, a che ti lagni?",suo sangue la tua sete aspra di vita.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char91350-91939,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,91350,91939,de3851f527066095e50c3be56a1e26c63146b01af5aed612ed6fba518857d51f,1c219ddba7f8fb453ba57ae7f0957a29355207bd88fa02ac3339205bce74d9c4,"Piangere piano piano, con la faccia","rialzarmi e fuggir, squillando un riso.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char91956-92532,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,91956,92532,f7fdec6a3e69837f10e6092150b93bc27ee9cbdd70e3ca32157ccc8fcd628815,1e03c5d5c505eebc1d1cecdc14f7bfe4c332661917e689d2c923f4cfd2e99239,"La pietà del silenzio io solo imploro,","tanto come chi amò, chi amar non volle.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char92551-93145,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,92551,93145,9e1bdc0e05a46f5b420e2a6c40b1b55934ddf95a8330eb8ecff74498305b9758,55933b26bf566c22902d11f9d326ed27b50fd78bf737809dab38fceda889624a,"Chiusa è la casa dov'io giungo alfine,","Non tremare così, anima stolta.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char93170-93734,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,93170,93734,2d20369ea762e76ca25a533cc31bebc1f42ccbacdc05eb69ab6705f6f08c2ab1,6a217a2bbb75da5a5b368671e89033e22d82c5128a349544b84f7a123526e7e5,Negli angoli discreti degli altari,a un dileggio sottil che la persegua.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char93753-94316,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,93753,94316,dfa046fb980ee5edc55aae9bdd0ae01b48145d2eb5c8bbb9b4bab1f7f8d03912,2bd02436acf785a93b68a21587eb3c41d0954c61177779017fcf3943295047e7,Come avvisaron suora Benedetta,"— Ora l'aspetto, tornerà domani.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char94327-94911,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,94327,94911,583a5d40c21e9fd86d6359e72945c9762fb032d79f079aa26e7f71ca482111b4,127c45b2dc8ee5db43e2827d023e29dc8fe7af2c6c79540ee411aec5c1ee233d,Per noi l'amico sconosciuto vive,"vede, effimero amore, dileguare.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char94928-95518,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,94928,95518,36401cd6bd94bb5a9c47a2833a90b7ae988851371c43922d8c49151002ec3fb1,1795dc5209f7b65be6582c6706ed761a4b5054d10b130ed36eb48754034beb4a,"Suora Rosaria, bionda in velo nero,","chiuso nel saio, il suo perduto amore.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char95531-96095,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,95531,96095,9856dbad7905b1f7dfd36ddd636ef140a857857f78a6d8a8b24d1e6fde569d2e,8d98622eb60b223b48515dc0511c89addc3786015bb36d4c8f075f1b37cce0c9,Il pensier più sagace invano indaga,t'atteggi a sfinge impenetrata e muta.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char96113-96695,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,96113,96695,f820a3dc2e9c16c22eac64162eebe8407b000fd978ee1773c1899f42cc4c8cea,b692a11491faf5093acbf9758404386aa0d7a3c5c8d1be417a8748ef5175eb04,Un languor di stanchezza io riconosco,sol quando per amare s'annienti.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char96706-97259,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,96706,97259,445e7a08e852f12288f7ab58581f526a48c979e32fe7f0dea9a242ea3cb705c8,a98b7cdc30cf310600ee8883a1f7baad1c81887478e2e4d0d4db9cdca8867443,"Tu t'abbandoni, o pallida indolente,",ti lasceresti pur suggere il cuore.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char97276-97873,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,97276,97873,8fc86612aa50888347040e470b97d74053c47b8fe2f16286446712b6aef0fb93,66a8ff4a14158e7f95d991c2645820bda8bfe186d4a10b424d546655654662e4,Venne al frutteto l'anima superba,ella sentì cadere anche il suo cuore.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char97889-98455,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,97889,98455,4d61fa6f9cf7a5af1363fd8c05f75d403e5dee65368d9f66621478720568036a,128e219216ed94887370db4bea69f8ee581e7cef3feb036ade28a75e3f68c1cc,Nessuno mai passò ne' tuoi capelli,"la gioia nuziale, o bianca Sposa!",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char98471-99081,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,98471,99081,9a648416ed849fd0d5781edb44303d53e09be6a93c2b028c73526668037ae875,60746ff198df6e1078e20c1eb32da976c0e0b446c6adacf09ecdd9e8d00c6618,Tu che inasprisci di superbi scherni,"per suo trastullo perfido, incatena.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char99094-99666,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,99094,99666,86668d797b7f378a24fb5a12df5ae2c83bf0fc78bb5f2b1d7a25945ec4e032e1,dae9361e4dfe102211745d1b8f29e7d8f13419aa444c5676a44b1b86242160ff,Io vidi queste tendere le braccia,rider l'acque e non trovano la fonte.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char99681-100253,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,99681,100253,f2b555d79e2a2584952cfbb22a24af7fd060bd39507d044f07570cbaef0100ec,a53abda50f315e0f45ff043fae43885165a510080ba1a80bbb3aef8ce524dff8,In te fu sospettata la nemica,Come ride la tua bocca convulsa!,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char100263-100825,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,100263,100825,cedb98bbd7d8404042fbc9208296af270177d25ad2f9fc23fbe1609e8bd6f5d7,a5f5e03c5dffcf28153910a2b81cc491f009264630543fc27546f9ac1c1264a0,Male s'umiliò la tua serena,morsa e bruciata dal suo stesso fuoco.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char100855-101447,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,100855,101447,21dd69dd4f7f92e3fad7f9d846aa522f83b7cd250839b86ee60b33ed0a9c4f87,128b97b008cc697a3a69dc1214ca5f9efd107c7c2d84f37a6e104eeb1862c8be,"Peregrinando pe' sentieri umani,",ch'io la trovi e con gioia l'assapori.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char101462-102035,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,101462,102035,9220f7794c2c192ca9f1bc6902f4ca15c9a051bcfd1f6109eec54034905f2fcc,1eac4eacdb49e89108b8959dd78dc2d50664a67b17faae83eb666fefad49257b,"Sorelle, presto dileguò il miraggio",Ma non dàn frutto steli di rosai.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char102050-102649,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,102050,102649,16bdfd903aa661c167ee12e3d6cb1079dd48fd2afc50fef4bc7f08f044722dab,22236c1cdad56a72efcede7b7491917d00b2bd3a97d9a5cd52acb50220bb8b47,D'inganni ha sete la natura nostra,"che agonizzare, e non saper morire.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char102666-103246,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,102666,103246,9a4b14d0854035650245502e3e82d3ce4f787459e703282f58085234e90cd366,0847510d1a3367eeb12e37905ab6acbc6a56af4536cd344b680460210dc93ce1,"Noi ci affidiamo incautamente, forse,",— Tutto o nulla per te. Giammai o sempre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char103263-103860,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,103263,103860,c59c193a053ed27815d7576aadb97781dc5f66b008e80fce83b8011162b7f833,8b35d15a6472ed0a212e5c31fdf96314d0b577b34987039129236025432ffcb7,"Questa, o Sorelle, è della nostra vita","aspetta il sole, il donatore, il re.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char103875-104475,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,103875,104475,527c950f5fe3dd429a6b00bc957536d1f06f4496207b95c2986c67029573d46e,464a0f7694cc84ef89d56320c53e4ccf5f123017fa068f3ec82bf8333ec42b74,"Un'ora di rivolta mi flagella,",e nel mio lungo strazio m'inabissa.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char104487-105085,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,104487,105085,cc3a070b564befadb557a39c8de052bb408f5381a4668b1730d900e1136041b7,64101f6dbac03653b8f17b81df4376ecd7f896e49094f0999e124dab9ddb1b6d,Enigma oscuro della vita questo:,"nuocendo a sè, come nemica acerba.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char105095-105688,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,105095,105688,f9484a08d2d0f79a34bebf1d1e9f901325d6605bfcc54b2ecd874aedadcfc30c,da96fbe216f6e08bd527791cc19652ba2901e031e84a2691be14a04ef1dcf7ae,Quando amor vuole imporre aspra catena,E l'ironia ci ride allegra in faccia.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char105708-106287,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,105708,106287,971f46ef47c5a72a3aacc80fe104a715d6fc36d9b3623f38a1e9582a8d00af00,da94835169967d9e9d2d4541df930d3605f07fc9b49c19185ba8bf881cdcdaad,Dove un dolente amore si nasconde,L'altra avventarle un morso disumano.,,,,,,,eligible_standard_sonnet_pending_processed_build
